"column_label","ran.hdr.name","omega.era.max"
"44","ran44.hdr.42",322.905243
"44","ran44.hdr.43",214.042862
"44","ran44.hdr.44",365.073944
"44","ran44.hdr.45",246.746689
"44","ran44.hdr.46",132.432175
"44","ran44.hdr.47",364.257996
"44","ran44.hdr.48",138.831512
"44","ran44.hdr.49",77.610764
"44","ran44.hdr.5",271.431244
"44","ran44.hdr.50",265.298737
"44","ran44.hdr.51",128.761749
"44","ran44.hdr.52",169.312317
"44","ran44.hdr.53",224.904037
"44","ran44.hdr.54",240.732101
"44","ran44.hdr.55",433.049957
"44","ran44.hdr.56",226.598312
"44","ran44.hdr.57",127.911194
"44","ran44.hdr.58",185.884933
"44","ran44.hdr.59",180.707092
"44","ran44.hdr.6",219.704773
"44","ran44.hdr.60",305.175812
"44","ran44.hdr.61",152.894073
"44","ran44.hdr.62",171.764877
"44","ran44.hdr.63",370.100616
"44","ran44.hdr.64",290.085663
"44","ran44.hdr.65",399.389923
"44","ran44.hdr.66",133.869644
"44","ran44.hdr.67",117.103149
"44","ran44.hdr.68",169.063095
"44","ran44.hdr.69",372.64801
"44","ran44.hdr.7",387.969666
"44","ran44.hdr.70",262.136292
"44","ran44.hdr.71",725.561951
"44","ran44.hdr.72",206.533234
"44","ran44.hdr.73",130.735641
"44","ran44.hdr.74",252.618103
"44","ran44.hdr.75",155.747772
"44","ran44.hdr.76",191.187607
"44","ran44.hdr.77",153.469513
"44","ran44.hdr.78",70.284378
"44","ran44.hdr.8",176.017349
"44","ran44.hdr.9",117.232124
"45","ran45.hdr.1",574.536377
"45","ran45.hdr.10",181.83432
"45","ran45.hdr.11",321.322479
"45","ran45.hdr.12",931.236328
"45","ran45.hdr.13",514.108337
"45","ran45.hdr.14",352.199158
"45","ran45.hdr.15",271.241119
"45","ran45.hdr.16",166.413483
"45","ran45.hdr.17",334.069763
"45","ran45.hdr.18",260.063385
"45","ran45.hdr.19",889.595825
"45","ran45.hdr.2",327.240173
"45","ran45.hdr.20",135.528473
"45","ran45.hdr.21",245.859055
"45","ran45.hdr.22",76.249741
"45","ran45.hdr.23",204.668457
"45","ran45.hdr.24",307.47171
"45","ran45.hdr.25",757.048584
"45","ran45.hdr.26",253.052399
"45","ran45.hdr.27",173.314423
"45","ran45.hdr.28",231.986023
"45","ran45.hdr.29",121.749962
"45","ran45.hdr.3",262.834259
"45","ran45.hdr.30",216.240204
"45","ran45.hdr.31",182.468323
"45","ran45.hdr.32",511.080994
"45","ran45.hdr.33",822.859741
"45","ran45.hdr.34",1244.465576
"45","ran45.hdr.35",636.192261
"45","ran45.hdr.36",211.354416
"45","ran45.hdr.37",565.039001
"45","ran45.hdr.38",638.470764
"45","ran45.hdr.39",238.735962
"45","ran45.hdr.4",204.250397
"45","ran45.hdr.40",115.197975
"45","ran45.hdr.41",156.033737
"45","ran45.hdr.42",271.785065
"45","ran45.hdr.43",207.478241
"45","ran45.hdr.44",419.108826
"45","ran45.hdr.45",68.374916
"45","ran45.hdr.46",198.899353
"45","ran45.hdr.47",270.53244
"45","ran45.hdr.48",301.68457
"45","ran45.hdr.49",204.349792
"45","ran45.hdr.5",350.147705
"45","ran45.hdr.50",204.463837
"45","ran45.hdr.51",356.495483
"45","ran45.hdr.52",158.491882
"45","ran45.hdr.53",637.869446
"45","ran45.hdr.54",140.088867
"45","ran45.hdr.55",249.420074
"45","ran45.hdr.56",313.083557
"45","ran45.hdr.57",138.971115
"45","ran45.hdr.58",453.838379
"45","ran45.hdr.59",204.161469
"45","ran45.hdr.6",303.983521
"45","ran45.hdr.60",161.032364
"45","ran45.hdr.61",154.938477
"45","ran45.hdr.62",233.068054
"45","ran45.hdr.63",86.413582
"45","ran45.hdr.64",319.062897
"45","ran45.hdr.65",279.52652
"45","ran45.hdr.66",408.251678
"45","ran45.hdr.67",167.295944
"45","ran45.hdr.68",141.635498
"45","ran45.hdr.69",203.888901
"45","ran45.hdr.7",512.198364
"45","ran45.hdr.70",356.470673
"45","ran45.hdr.71",177.03685
"45","ran45.hdr.72",725.561951
"45","ran45.hdr.73",518.384949
"45","ran45.hdr.74",129.531006
"45","ran45.hdr.75",195.466156
"45","ran45.hdr.76",203.991409
"45","ran45.hdr.77",264.285797
"45","ran45.hdr.78",105.205345
"45","ran45.hdr.8",190.897827
"45","ran45.hdr.9",436.43396
"46","ran46.hdr.1",477.581177
"46","ran46.hdr.10",307.538574
"46","ran46.hdr.11",249.155884
"46","ran46.hdr.12",421.372375
"46","ran46.hdr.13",464.950989
"46","ran46.hdr.14",367.173096
"46","ran46.hdr.15",254.243851
"46","ran46.hdr.16",322.30188
"46","ran46.hdr.17",73.021042
"46","ran46.hdr.18",220.330032
"46","ran46.hdr.19",227.778473
"46","ran46.hdr.2",224.110077
"46","ran46.hdr.20",180.810043
"46","ran46.hdr.21",138.795944
"46","ran46.hdr.22",115.957779
"46","ran46.hdr.23",117.317017
"46","ran46.hdr.24",560.517151
"46","ran46.hdr.25",190.488632
"46","ran46.hdr.26",275.531891
"46","ran46.hdr.27",497.636139
"46","ran46.hdr.28",595.940796
"46","ran46.hdr.29",127.679832
"46","ran46.hdr.3",236.529831
"46","ran46.hdr.30",549.03894
"46","ran46.hdr.31",375.88974
"46","ran46.hdr.32",145.241974
"46","ran46.hdr.33",216.304001
"46","ran46.hdr.34",116.572334
"46","ran46.hdr.35",207.26828
"46","ran46.hdr.36",233.461639
"46","ran46.hdr.37",275.275269
"46","ran46.hdr.38",886.292236
"46","ran46.hdr.39",251.367233
"46","ran46.hdr.4",143.565872
"46","ran46.hdr.40",121.482704
"46","ran46.hdr.41",504.722229
"46","ran46.hdr.42",95.650322
"46","ran46.hdr.43",316.345062
"46","ran46.hdr.44",120.097122
"46","ran46.hdr.45",149.064087
"46","ran46.hdr.46",269.136139
"46","ran46.hdr.47",296.57486
"46","ran46.hdr.48",147.854416
"46","ran46.hdr.49",318.27359
"46","ran46.hdr.5",793.143616
"46","ran46.hdr.50",63.27224
"46","ran46.hdr.51",171.145355
"46","ran46.hdr.52",404.747528
"46","ran46.hdr.53",204.623367
"46","ran46.hdr.54",584.35022
"46","ran46.hdr.55",222.669739
"46","ran46.hdr.56",416.201233
"46","ran46.hdr.57",329.280273
"46","ran46.hdr.58",205.709671
"46","ran46.hdr.59",309.485382
"46","ran46.hdr.6",357.964111
"46","ran46.hdr.60",293.357635
"46","ran46.hdr.61",336.823944
"46","ran46.hdr.62",164.105133
"46","ran46.hdr.63",213.791733
"46","ran46.hdr.64",397.693146
"46","ran46.hdr.65",340.754456
"46","ran46.hdr.66",304.232361
"46","ran46.hdr.67",211.116394
"46","ran46.hdr.68",283.876709
"46","ran46.hdr.69",176.119598
"46","ran46.hdr.7",669.962891
"46","ran46.hdr.70",147.039368
"46","ran46.hdr.71",310.901703
"46","ran46.hdr.72",288.771027
"46","ran46.hdr.73",126.840538
"46","ran46.hdr.74",180.133621
"46","ran46.hdr.75",184.857574
"46","ran46.hdr.76",299.845428
"46","ran46.hdr.77",279.553986
"46","ran46.hdr.78",110.036346
"46","ran46.hdr.8",205.768845
"46","ran46.hdr.9",183.124542
"47","ran47.hdr.1",182.969315
"47","ran47.hdr.10",320.931213
"47","ran47.hdr.11",464.950989
"47","ran47.hdr.12",253.455963
"47","ran47.hdr.13",211.041962
"47","ran47.hdr.14",705.242737
"47","ran47.hdr.15",475.816284
"47","ran47.hdr.16",103.586929
"47","ran47.hdr.17",467.744751
"47","ran47.hdr.18",864.158264
"47","ran47.hdr.19",238.103806
"47","ran47.hdr.2",235.453125
"47","ran47.hdr.20",446.446198
"47","ran47.hdr.21",123.612076
"47","ran47.hdr.22",764.440491
"47","ran47.hdr.23",136.81398
"47","ran47.hdr.24",330.891632
"47","ran47.hdr.25",203.677353
"47","ran47.hdr.26",550.338013
"47","ran47.hdr.27",458.603363
"47","ran47.hdr.28",95.10218
"47","ran47.hdr.29",148.955521
"47","ran47.hdr.3",402.7341
"47","ran47.hdr.30",208.339706
"47","ran47.hdr.31",164.07605
"47","ran47.hdr.32",216.084106
"47","ran47.hdr.33",196.009644
"47","ran47.hdr.34",262.858612
"47","ran47.hdr.35",889.937378
"47","ran47.hdr.36",232.249252
"47","ran47.hdr.37",297.539337
"47","ran47.hdr.38",211.581375
"47","ran47.hdr.39",333.450989
"47","ran47.hdr.4",175.79454
"47","ran47.hdr.40",177.29277
"47","ran47.hdr.41",254.054642
"47","ran47.hdr.42",106.26265
"47","ran47.hdr.43",310.85495
"47","ran47.hdr.44",214.042862
"47","ran47.hdr.45",407.378479
"47","ran47.hdr.46",110.605644
"47","ran47.hdr.47",842.596497
"47","ran47.hdr.48",174.693893
"47","ran47.hdr.49",168.79985
"47","ran47.hdr.5",390.729004
"47","ran47.hdr.50",246.785324
"47","ran47.hdr.51",193.777267
"47","ran47.hdr.52",241.842133
"47","ran47.hdr.53",115.661507
"47","ran47.hdr.54",286.906647
"47","ran47.hdr.55",225.870529
"47","ran47.hdr.56",234.589462
"47","ran47.hdr.57",100.028397
"47","ran47.hdr.58",794.419922
"47","ran47.hdr.59",194.289398
"47","ran47.hdr.6",235.470276
"47","ran47.hdr.60",239.994385
"47","ran47.hdr.61",202.953812
"47","ran47.hdr.62",226.346954
"47","ran47.hdr.63",368.115112
"47","ran47.hdr.64",323.339081
"47","ran47.hdr.65",135.220016
"47","ran47.hdr.66",170.145844
"47","ran47.hdr.67",249.895905
"47","ran47.hdr.68",283.876709
"47","ran47.hdr.69",562.256897
"47","ran47.hdr.7",270.990631
"47","ran47.hdr.70",321.068695
"47","ran47.hdr.71",186.149841
"47","ran47.hdr.72",383.775238
"47","ran47.hdr.73",699.640747
"47","ran47.hdr.74",180.133621
"47","ran47.hdr.75",713.009949
"47","ran47.hdr.76",264.285797
"47","ran47.hdr.77",101.631554
"47","ran47.hdr.78",241.90773
"47","ran47.hdr.8",223.536102
"47","ran47.hdr.9",85.498459
"48","ran48.hdr.1",266.324005
"48","ran48.hdr.10",382.095062
"48","ran48.hdr.11",241.253418
"48","ran48.hdr.12",287.067505
"48","ran48.hdr.13",309.895813
"48","ran48.hdr.14",219.472061
"48","ran48.hdr.15",491.172546
"48","ran48.hdr.16",240.694229
"48","ran48.hdr.17",202.107986
"48","ran48.hdr.18",409.312042
"48","ran48.hdr.19",182.380356
"48","ran48.hdr.2",746.151978
"48","ran48.hdr.20",202.324539
"48","ran48.hdr.21",256.957916
"48","ran48.hdr.22",214.991348
"48","ran48.hdr.23",605.121643
"48","ran48.hdr.24",467.661835
"48","ran48.hdr.25",121.246033
"48","ran48.hdr.26",131.251251
"48","ran48.hdr.27",89.003815
"48","ran48.hdr.28",295.014984
"48","ran48.hdr.29",556.649597
"48","ran48.hdr.3",262.834259
"48","ran48.hdr.30",923.050293
"48","ran48.hdr.31",234.659836
"48","ran48.hdr.32",497.636139
"48","ran48.hdr.33",368.458466
"48","ran48.hdr.34",392.265076
"48","ran48.hdr.35",194.96402
"48","ran48.hdr.36",168.927444
"48","ran48.hdr.37",108.780296
"48","ran48.hdr.38",193.740097
"48","ran48.hdr.39",294.080261
"48","ran48.hdr.4",63.429047
"48","ran48.hdr.40",165.379166
"48","ran48.hdr.41",181.67424
"48","ran48.hdr.42",233.408798
"48","ran48.hdr.43",79.273018
"48","ran48.hdr.44",133.829269
"48","ran48.hdr.45",181.805756
"48","ran48.hdr.46",228.7164
"48","ran48.hdr.47",414.49118
"48","ran48.hdr.48",251.447021
"48","ran48.hdr.49",67.907341
"48","ran48.hdr.5",1580.741211
"48","ran48.hdr.50",201.934631
"48","ran48.hdr.51",577.568481
"48","ran48.hdr.52",134.64769
"48","ran48.hdr.53",NA
"48","ran48.hdr.54",851.157471
"48","ran48.hdr.55",98.825401
"48","ran48.hdr.56",350.734344
"48","ran48.hdr.57",87.952644
"48","ran48.hdr.58",129.701431
"48","ran48.hdr.59",103.295097
"48","ran48.hdr.6",327.961121
"48","ran48.hdr.60",353.203674
"48","ran48.hdr.61",137.51001
"48","ran48.hdr.62",275.41626
"48","ran48.hdr.63",355.136505
"48","ran48.hdr.64",448.313171
"48","ran48.hdr.65",141.962128
"48","ran48.hdr.66",317.378296
"48","ran48.hdr.67",342.229309
"48","ran48.hdr.68",241.107956
"48","ran48.hdr.69",184.136459
"48","ran48.hdr.7",512.198364
"48","ran48.hdr.70",200.51387
"48","ran48.hdr.71",137.95726
"48","ran48.hdr.72",399.842987
"48","ran48.hdr.73",186.287338
"48","ran48.hdr.74",265.248383
"48","ran48.hdr.75",212.010941
"48","ran48.hdr.76",1335.985718
"48","ran48.hdr.77",374.473419
"48","ran48.hdr.78",213.14061
"48","ran48.hdr.8",125.243118
"48","ran48.hdr.9",102.920273
"49","ran49.hdr.1",932.644531
"49","ran49.hdr.10",107.166405
"49","ran49.hdr.11",160.952728
"49","ran49.hdr.12",216.65126
"49","ran49.hdr.13",258.9729
"49","ran49.hdr.14",250.827896
"49","ran49.hdr.15",253.856445
"49","ran49.hdr.16",184.295807
"49","ran49.hdr.17",192.459717
"49","ran49.hdr.18",252.805283
"49","ran49.hdr.19",196.218338
"49","ran49.hdr.2",283.222351
"49","ran49.hdr.20",207.407349
"49","ran49.hdr.21",467.828217
"49","ran49.hdr.22",181.922089
"49","ran49.hdr.23",141.133667
"49","ran49.hdr.24",246.627899
"49","ran49.hdr.25",599.1651
"49","ran49.hdr.26",74.924217
"49","ran49.hdr.27",133.410751
"49","ran49.hdr.28",152.294693
"49","ran49.hdr.29",209.498367
"49","ran49.hdr.3",240.670319
"49","ran49.hdr.30",225.994965
"49","ran49.hdr.31",306.948486
"49","ran49.hdr.32",186.3349
"49","ran49.hdr.33",203.82164
"49","ran49.hdr.34",636.192261
"49","ran49.hdr.35",231.323456
"49","ran49.hdr.36",333.450989
"49","ran49.hdr.37",587.088623
"49","ran49.hdr.38",593.179932
"49","ran49.hdr.39",164.60965
"49","ran49.hdr.4",225.01181
"49","ran49.hdr.40",184.552811
"49","ran49.hdr.41",259.740662
"49","ran49.hdr.42",548.46521
"49","ran49.hdr.43",120.097122
"49","ran49.hdr.44",243.234543
"49","ran49.hdr.45",481.335876
"49","ran49.hdr.46",162.415466
"49","ran49.hdr.47",361.932556
"49","ran49.hdr.48",275.673065
"49","ran49.hdr.49",299.698883
"49","ran49.hdr.5",327.961121
"49","ran49.hdr.50",160.501373
"49","ran49.hdr.51",167.07402
"49","ran49.hdr.52",152.468231
"49","ran49.hdr.53",100.168114
"49","ran49.hdr.54",224.656082
"49","ran49.hdr.55",485.641876
"49","ran49.hdr.56",366.596405
"49","ran49.hdr.57",148.561203
"49","ran49.hdr.58",282.919128
"49","ran49.hdr.59",103.181282
"49","ran49.hdr.6",101.613014
"49","ran49.hdr.60",269.083984
"49","ran49.hdr.61",254.632858
"49","ran49.hdr.62",215.96022
"49","ran49.hdr.63",117.068222
"49","ran49.hdr.64",314.845428
"49","ran49.hdr.65",170.29155
"49","ran49.hdr.66",479.521729
"49","ran49.hdr.67",67.660339
"49","ran49.hdr.68",371.27536
"49","ran49.hdr.69",397.962006
"49","ran49.hdr.7",485.250824
"49","ran49.hdr.70",170.165024
"49","ran49.hdr.71",429.765228
"49","ran49.hdr.72",653.296387
"49","ran49.hdr.73",232.049683
"49","ran49.hdr.74",210.106476
"49","ran49.hdr.75",191.187607
"49","ran49.hdr.76",243.997955
"49","ran49.hdr.77",139.72377
"49","ran49.hdr.78",285.990356
"49","ran49.hdr.8",234.093002
"49","ran49.hdr.9",241.204681
"50","ran50.hdr.1",503.897064
"50","ran50.hdr.10",127.889931
"50","ran50.hdr.11",261.045563
"50","ran50.hdr.12",94.878365
"50","ran50.hdr.13",267.264526
"50","ran50.hdr.14",242.199066
"50","ran50.hdr.15",147.630768
"50","ran50.hdr.16",233.132812
"50","ran50.hdr.17",196.930618
"50","ran50.hdr.18",322.30188
"50","ran50.hdr.19",138.733398
"50","ran50.hdr.2",307.787018
"50","ran50.hdr.20",574.975586
"50","ran50.hdr.21",118.222031
"50","ran50.hdr.22",692.753845
"50","ran50.hdr.23",328.42981
"50","ran50.hdr.24",199.034668
"50","ran50.hdr.25",366.60907
"50","ran50.hdr.26",346.642181
"50","ran50.hdr.27",226.968307
"50","ran50.hdr.28",348.949127
"50","ran50.hdr.29",695.575623
"50","ran50.hdr.3",402.7341
"50","ran50.hdr.30",306.948486
"50","ran50.hdr.31",118.926109
"50","ran50.hdr.32",229.649643
"50","ran50.hdr.33",454.888519
"50","ran50.hdr.34",159.822449
"50","ran50.hdr.35",358.988525
"50","ran50.hdr.36",182.395309
"50","ran50.hdr.37",404.235931
"50","ran50.hdr.38",842.596497
"50","ran50.hdr.39",115.574852
"50","ran50.hdr.4",117.426979
"50","ran50.hdr.40",350.734344
"50","ran50.hdr.41",141.895355
"50","ran50.hdr.42",167.523361
"50","ran50.hdr.43",226.260254
"50","ran50.hdr.44",519.516541
"50","ran50.hdr.45",195.429214
"50","ran50.hdr.46",394.341919
"50","ran50.hdr.47",448.313171
"50","ran50.hdr.48",356.591278
"50","ran50.hdr.49",226.598312
"50","ran50.hdr.5",272.383942
"50","ran50.hdr.50",611.401611
"50","ran50.hdr.51",368.115112
"50","ran50.hdr.52",215.96022
"50","ran50.hdr.53",409.662567
"50","ran50.hdr.54",486.426422
"50","ran50.hdr.55",216.19899
"50","ran50.hdr.56",93.372398
"50","ran50.hdr.57",249.814316
"50","ran50.hdr.58",192.359634
"50","ran50.hdr.59",261.269287
"50","ran50.hdr.6",400.576294
"50","ran50.hdr.60",397.864166
"50","ran50.hdr.61",217.692474
"50","ran50.hdr.62",89.175407
"50","ran50.hdr.63",674.10022
"50","ran50.hdr.64",844.309753
"50","ran50.hdr.65",180.401611
"50","ran50.hdr.66",145.716888
"50","ran50.hdr.67",372.64801
"50","ran50.hdr.68",110.341415
"50","ran50.hdr.69",487.282806
"50","ran50.hdr.7",262.508057
"50","ran50.hdr.70",473.770996
"50","ran50.hdr.71",185.743683
"50","ran50.hdr.72",218.494827
"50","ran50.hdr.73",216.838303
"50","ran50.hdr.74",152.84874
"50","ran50.hdr.75",372.566071
"50","ran50.hdr.76",396.521271
"50","ran50.hdr.77",229.978088
"50","ran50.hdr.78",466.941437
"50","ran50.hdr.8",102.306252
"50","ran50.hdr.9",247.42131
"51","ran51.hdr.1",106.596741
"51","ran51.hdr.10",153.418396
"51","ran51.hdr.11",216.65126
"51","ran51.hdr.12",352.328247
"51","ran51.hdr.13",124.833374
"51","ran51.hdr.14",98.848808
"51","ran51.hdr.15",159.886383
"51","ran51.hdr.16",507.649811
"51","ran51.hdr.17",632.833191
"51","ran51.hdr.18",242.230194
"51","ran51.hdr.19",92.323128
"51","ran51.hdr.2",1026.357422
"51","ran51.hdr.20",307.761658
"51","ran51.hdr.21",251.987411
"51","ran51.hdr.22",75.34803
"51","ran51.hdr.23",210.994522
"51","ran51.hdr.24",130.029388
"51","ran51.hdr.25",175.704712
"51","ran51.hdr.26",432.316711
"51","ran51.hdr.27",380.140411
"51","ran51.hdr.28",260.222412
"51","ran51.hdr.29",105.973206
"51","ran51.hdr.3",290.166809
"51","ran51.hdr.30",369.338745
"51","ran51.hdr.31",187.021118
"51","ran51.hdr.32",560.517151
"51","ran51.hdr.33",257.317383
"51","ran51.hdr.34",167.081146
"51","ran51.hdr.35",143.247604
"51","ran51.hdr.36",124.721611
"51","ran51.hdr.37",155.256302
"51","ran51.hdr.38",177.935974
"51","ran51.hdr.39",510.681152
"51","ran51.hdr.4",971.415955
"51","ran51.hdr.40",158.10849
"51","ran51.hdr.41",104.035446
"51","ran51.hdr.42",270.658783
"51","ran51.hdr.43",164.080231
"51","ran51.hdr.44",335.654114
"51","ran51.hdr.45",169.861008
"51","ran51.hdr.46",140.979156
"51","ran51.hdr.47",241.211273
"51","ran51.hdr.48",493.665894
"51","ran51.hdr.49",154.192108
"51","ran51.hdr.5",249.550201
"51","ran51.hdr.50",186.359909
"51","ran51.hdr.51",176.335358
"51","ran51.hdr.52",124.132515
"51","ran51.hdr.53",87.601433
"51","ran51.hdr.54",147.622696
"51","ran51.hdr.55",157.974472
"51","ran51.hdr.56",365.506836
"51","ran51.hdr.57",300.812988
"51","ran51.hdr.58",519.516541
"51","ran51.hdr.59",327.402191
"51","ran51.hdr.6",1580.741211
"51","ran51.hdr.60",158.077271
"51","ran51.hdr.61",129.140366
"51","ran51.hdr.62",306.345886
"51","ran51.hdr.63",205.137421
"51","ran51.hdr.64",232.03595
"51","ran51.hdr.65",129.963348
"51","ran51.hdr.66",1281.133667
"51","ran51.hdr.67",138.358078
"51","ran51.hdr.68",268.0271
"51","ran51.hdr.69",186.57489
"51","ran51.hdr.7",157.571091
"51","ran51.hdr.70",180.234726
"51","ran51.hdr.71",343.09021
"51","ran51.hdr.72",208.712112
"51","ran51.hdr.73",348.676361
"51","ran51.hdr.74",569.278198
"51","ran51.hdr.75",216.286301
"51","ran51.hdr.76",1042.999512
"51","ran51.hdr.77",426.401123
"51","ran51.hdr.78",201.130478
"51","ran51.hdr.8",118.279907
"51","ran51.hdr.9",344.615723
"52","ran52.hdr.1",307.150085
"52","ran52.hdr.10",70.060448
"52","ran52.hdr.11",350.943207
"52","ran52.hdr.12",315.952271
"52","ran52.hdr.13",169.622711
"52","ran52.hdr.14",139.945816
"52","ran52.hdr.15",80.096176
"52","ran52.hdr.16",446.446198
"52","ran52.hdr.17",213.878708
"52","ran52.hdr.18",320.031067
"52","ran52.hdr.19",225.205643
"52","ran52.hdr.2",274.78125
"52","ran52.hdr.20",373.538177
"52","ran52.hdr.21",426.248413
"52","ran52.hdr.22",128.08342
"52","ran52.hdr.23",194.731995
"52","ran52.hdr.24",192.510208
"52","ran52.hdr.25",163.946457
"52","ran52.hdr.26",613.149048
"52","ran52.hdr.27",207.781036
"52","ran52.hdr.28",629.981995
"52","ran52.hdr.29",474.635712
"52","ran52.hdr.3",305.477722
"52","ran52.hdr.30",227.426605
"52","ran52.hdr.31",372.055115
"52","ran52.hdr.32",223.042877
"52","ran52.hdr.33",177.29277
"52","ran52.hdr.34",146.225922
"52","ran52.hdr.35",96.341942
"52","ran52.hdr.36",421.441071
"52","ran52.hdr.37",206.116974
"52","ran52.hdr.38",381.302856
"52","ran52.hdr.39",181.805756
"52","ran52.hdr.4",158.00061
"52","ran52.hdr.40",137.53746
"52","ran52.hdr.41",169.366577
"52","ran52.hdr.42",504.722229
"52","ran52.hdr.43",190.208618
"52","ran52.hdr.44",310.156647
"52","ran52.hdr.45",240.910919
"52","ran52.hdr.46",217.022644
"52","ran52.hdr.47",481.335876
"52","ran52.hdr.48",377.276733
"52","ran52.hdr.49",380.488922
"52","ran52.hdr.5",188.504074
"52","ran52.hdr.50",270.53244
"52","ran52.hdr.51",137.285309
"52","ran52.hdr.52",154.247025
"52","ran52.hdr.53",774.964661
"52","ran52.hdr.54",368.115112
"52","ran52.hdr.55",203.025604
"52","ran52.hdr.56",180.737793
"52","ran52.hdr.57",152.87117
"52","ran52.hdr.58",306.534058
"52","ran52.hdr.59",151.096085
"52","ran52.hdr.6",209.156693
"52","ran52.hdr.60",453.838379
"52","ran52.hdr.61",396.437775
"52","ran52.hdr.62",229.067093
"52","ran52.hdr.63",177.568695
"52","ran52.hdr.64",310.648651
"52","ran52.hdr.65",566.191467
"52","ran52.hdr.66",174.021454
"52","ran52.hdr.67",261.740021
"52","ran52.hdr.68",479.521729
"52","ran52.hdr.69",419.820282
"52","ran52.hdr.7",1587.185181
"52","ran52.hdr.70",703.949341
"52","ran52.hdr.71",332.620636
"52","ran52.hdr.72",373.407593
"52","ran52.hdr.73",257.129913
"52","ran52.hdr.74",248.228317
"52","ran52.hdr.75",286.890137
"52","ran52.hdr.76",382.031555
"52","ran52.hdr.77",571.558044
"52","ran52.hdr.78",609.27832
"52","ran52.hdr.8",267.886108
"52","ran52.hdr.9",148.253494
"53","ran53.hdr.1",250.069458
"53","ran53.hdr.10",185.301025
"53","ran53.hdr.11",361.820221
"53","ran53.hdr.12",507.649811
"53","ran53.hdr.13",242.230194
"53","ran53.hdr.14",220.330032
"53","ran53.hdr.15",283.510132
"53","ran53.hdr.16",459.763214
"53","ran53.hdr.17",363.844086
"53","ran53.hdr.18",260.063385
"53","ran53.hdr.19",889.595825
"53","ran53.hdr.2",266.324005
"53","ran53.hdr.20",397.313416
"53","ran53.hdr.21",77.993172
"53","ran53.hdr.22",109.877304
"53","ran53.hdr.23",324.166626
"53","ran53.hdr.24",175.33075
"53","ran53.hdr.25",120.086235
"53","ran53.hdr.26",141.670593
"53","ran53.hdr.27",104.46273
"53","ran53.hdr.28",312.127045
"53","ran53.hdr.29",122.72197
"53","ran53.hdr.3",270.258331
"53","ran53.hdr.30",101.206993
"53","ran53.hdr.31",216.240204
"53","ran53.hdr.32",111.34407
"53","ran53.hdr.33",105.04937
"53","ran53.hdr.34",167.34201
"53","ran53.hdr.35",218.373901
"53","ran53.hdr.36",108.622581
"53","ran53.hdr.37",266.664459
"53","ran53.hdr.38",226.653778
"53","ran53.hdr.39",122.137566
"53","ran53.hdr.4",224.140915
"53","ran53.hdr.40",476.828278
"53","ran53.hdr.41",290.726959
"53","ran53.hdr.42",415.884644
"53","ran53.hdr.43",121.466904
"53","ran53.hdr.44",148.279922
"53","ran53.hdr.45",306.651581
"53","ran53.hdr.46",390.591919
"53","ran53.hdr.47",179.662155
"53","ran53.hdr.48",203.082062
"53","ran53.hdr.49",242.098312
"53","ran53.hdr.5",249.550201
"53","ran53.hdr.50",516.72937
"53","ran53.hdr.51",462.14978
"53","ran53.hdr.52",255.851532
"53","ran53.hdr.53",142.877747
"53","ran53.hdr.54",247.341537
"53","ran53.hdr.55",149.135025
"53","ran53.hdr.56",182.57431
"53","ran53.hdr.57",159.146957
"53","ran53.hdr.58",280.548462
"53","ran53.hdr.59",444.143463
"53","ran53.hdr.6",531.770508
"53","ran53.hdr.60",191.483047
"53","ran53.hdr.61",151.096085
"53","ran53.hdr.62",327.747772
"53","ran53.hdr.63",503.227936
"53","ran53.hdr.64",216.747269
"53","ran53.hdr.65",1231.156372
"53","ran53.hdr.66",246.480835
"53","ran53.hdr.67",133.612778
"53","ran53.hdr.68",210.505661
"53","ran53.hdr.69",174.136688
"53","ran53.hdr.7",92.785652
"53","ran53.hdr.70",304.232361
"53","ran53.hdr.71",325.973999
"53","ran53.hdr.72",341.158875
"53","ran53.hdr.73",169.063095
"53","ran53.hdr.74",289.847595
"53","ran53.hdr.75",177.170273
"53","ran53.hdr.76",228.188049
"53","ran53.hdr.77",390.393372
"53","ran53.hdr.78",583.447571
"53","ran53.hdr.8",341.58725
"53","ran53.hdr.9",241.204681
"54","ran54.hdr.1",180.138016
"54","ran54.hdr.10",247.42131
"54","ran54.hdr.11",110.925003
"54","ran54.hdr.12",221.265274
"54","ran54.hdr.13",449.464355
"54","ran54.hdr.14",112.721619
"54","ran54.hdr.15",233.170578
"54","ran54.hdr.16",324.890991
"54","ran54.hdr.17",367.173096
"54","ran54.hdr.18",261.787994
"54","ran54.hdr.19",139.946167
"54","ran54.hdr.2",249.550201
"54","ran54.hdr.20",152.348907
"54","ran54.hdr.21",232.334457
"54","ran54.hdr.22",295.724274
"54","ran54.hdr.23",320.800903
"54","ran54.hdr.24",355.457062
"54","ran54.hdr.25",426.248413
"54","ran54.hdr.26",426.437561
"54","ran54.hdr.27",260.439362
"54","ran54.hdr.28",184.962158
"54","ran54.hdr.29",550.338013
"54","ran54.hdr.3",350.297791
"54","ran54.hdr.30",252.001251
"54","ran54.hdr.31",137.708969
"54","ran54.hdr.32",152.294693
"54","ran54.hdr.33",151.538986
"54","ran54.hdr.34",206.222244
"54","ran54.hdr.35",136.176804
"54","ran54.hdr.36",749.601074
"54","ran54.hdr.37",136.504669
"54","ran54.hdr.38",599.562561
