"column_label","ran.hdr.name","piNota.minus.piLativ.min"
"124","ran124.hdr.68",-0.000477
"124","ran124.hdr.69",0.0001323
"124","ran124.hdr.7",-0.003143
"124","ran124.hdr.70",-0.0004463
"124","ran124.hdr.71",-0.0000420399999999999
"124","ran124.hdr.72",-0.000454899999999998
"124","ran124.hdr.73",-0.0018724
"124","ran124.hdr.74",-0.0005561
"124","ran124.hdr.75",-0.0003579
"124","ran124.hdr.76",-0.0007951
"124","ran124.hdr.77",-0.0013154
"124","ran124.hdr.78",-0.0007595
"124","ran124.hdr.8",-0.0053473
"124","ran124.hdr.9",-0.0005222
"125","ran125.hdr.1",-0.0011152
"125","ran125.hdr.10",-0.000405638
"125","ran125.hdr.11",0.00016704
"125","ran125.hdr.12",0.00021628
"125","ran125.hdr.13",-0.000409099999999999
"125","ran125.hdr.14",-0.0008815
"125","ran125.hdr.15",-0.000118400000000001
"125","ran125.hdr.16",-0.000274099999999999
"125","ran125.hdr.17",-0.000416400000000001
"125","ran125.hdr.18",-0.000527999999999999
"125","ran125.hdr.19",-0.0000387000000000009
"125","ran125.hdr.2",-0.00036043
"125","ran125.hdr.20",-0.000377500000000001
"125","ran125.hdr.21",-0.0010372
"125","ran125.hdr.22",0.000158100000000001
"125","ran125.hdr.23",0.0000786999999999993
"125","ran125.hdr.24",-0.0007861
"125","ran125.hdr.25",-0.000277900000000001
"125","ran125.hdr.26",-0.00018017
"125","ran125.hdr.27",-0.0001311
"125","ran125.hdr.28",-0.000643000000000001
"125","ran125.hdr.29",-0.0031592
"125","ran125.hdr.3",0.0000546000000000001
"125","ran125.hdr.30",-0.000709920000000001
"125","ran125.hdr.31",-0.0025053
"125","ran125.hdr.32",-0.000349499999999999
"125","ran125.hdr.33",0.0000578999999999996
"125","ran125.hdr.34",-0.000968999999999999
"125","ran125.hdr.35",-0.0006558
"125","ran125.hdr.36",0.0000455000000000004
"125","ran125.hdr.37",-0.002021
"125","ran125.hdr.38",-0.0011
"125","ran125.hdr.39",-0.000638400000000001
"125","ran125.hdr.4",0.000470999999999999
"125","ran125.hdr.40",-0.000464300000000001
"125","ran125.hdr.41",-0.0006496
"125","ran125.hdr.42",-0.0014925
"125","ran125.hdr.43",-0.00081
"125","ran125.hdr.44",-0.0013738
"125","ran125.hdr.45",-0.0018642
"125","ran125.hdr.46",-0.002897
"125","ran125.hdr.47",-0.00021278
"125","ran125.hdr.48",-0.0046402
"125","ran125.hdr.49",-0.000180100000000001
"125","ran125.hdr.5",-0.0030338
"125","ran125.hdr.50",-0.0011173
"125","ran125.hdr.51",-0.0010598
"125","ran125.hdr.52",-0.0047786
"125","ran125.hdr.53",0.0000692499999999999
"125","ran125.hdr.54",-0.0000283000000000002
"125","ran125.hdr.55",0.00033385
"125","ran125.hdr.56",-0.000119059999999999
"125","ran125.hdr.57",-0.000263810000000001
"125","ran125.hdr.58",0.0000675999999999993
"125","ran125.hdr.59",-0.0011376
"125","ran125.hdr.6",-0.0013722
"125","ran125.hdr.60",-0.0040338
"125","ran125.hdr.61",0.0000727999999999996
"125","ran125.hdr.62",-0.0003064
"125","ran125.hdr.63",-0.0040765
"125","ran125.hdr.64",-0.00039282
"125","ran125.hdr.65",-0.0016226
"125","ran125.hdr.66",-0.0000738000000000006
"125","ran125.hdr.67",0.000228300000000001
"125","ran125.hdr.68",-0.0016152
"125","ran125.hdr.69",-0.00056939
"125","ran125.hdr.7",-0.000154600000000001
"125","ran125.hdr.70",-0.000841399999999999
"125","ran125.hdr.71",-0.0012677
"125","ran125.hdr.72",-0.000649899999999998
"125","ran125.hdr.73",-0.0003579
"125","ran125.hdr.74",0.000163099999999999
"125","ran125.hdr.75",-0.00017841
"125","ran125.hdr.76",-0.0017177
"125","ran125.hdr.77",-0.000676700000000002
"125","ran125.hdr.78",-0.000114400000000001
"125","ran125.hdr.8",-0.0004966
"125","ran125.hdr.9",0.000505750000000001
"126","ran126.hdr.1",-0.0001899
"126","ran126.hdr.10",-0.0000204900000000002
"126","ran126.hdr.11",-0.000657
"126","ran126.hdr.12",-0.0002951
"126","ran126.hdr.13",-0.000651099999999998
"126","ran126.hdr.14",-0.0013108
"126","ran126.hdr.15",-0.0002991
"126","ran126.hdr.16",-0.0007746
"126","ran126.hdr.17",-0.0014725
"126","ran126.hdr.18",-0.000714700000000002
"126","ran126.hdr.19",-0.000383960000000001
"126","ran126.hdr.2",-0.000532600000000001
"126","ran126.hdr.20",-0.000464099999999999
"126","ran126.hdr.21",-0.00060842
"126","ran126.hdr.22",-0.000119399999999999
"126","ran126.hdr.23",-0.0000805300000000005
"126","ran126.hdr.24",-0.00198339
"126","ran126.hdr.25",-0.000115799999999999
"126","ran126.hdr.26",-0.0015268
"126","ran126.hdr.27",-0.000104399999999999
"126","ran126.hdr.28",0.00005648
"126","ran126.hdr.29",0.0000636899999999999
"126","ran126.hdr.3",-0.0000573999999999991
"126","ran126.hdr.30",-0.00015401
"126","ran126.hdr.31",-0.001986
"126","ran126.hdr.32",-0.000575500000000001
"126","ran126.hdr.33",-0.0012739
"126","ran126.hdr.34",0.00000829999999999928
"126","ran126.hdr.35",0.000237399999999999
"126","ran126.hdr.36",-0.0001203
"126","ran126.hdr.37",-0.0004679
"126","ran126.hdr.38",-0.000206699999999999
"126","ran126.hdr.39",-0.000189699999999999
"126","ran126.hdr.4",-0.0015444
"126","ran126.hdr.40",-0.00022582
"126","ran126.hdr.41",-0.0039113
"126","ran126.hdr.42",-0.000514700000000002
"126","ran126.hdr.43",-0.0010055
"126","ran126.hdr.44",-0.00077238
"126","ran126.hdr.45",-0.0012528
"126","ran126.hdr.46",-0.0010527
"126","ran126.hdr.47",-0.000282899999999999
"126","ran126.hdr.48",-0.0018136
"126","ran126.hdr.49",-0.000302470000000001
"126","ran126.hdr.5",-0.0035328
"126","ran126.hdr.50",-0.00017588
"126","ran126.hdr.51",0.000032840000000001
"126","ran126.hdr.55",-0.0000972000000000004
"126","ran126.hdr.56",0.00063302
"126","ran126.hdr.57",-0.000942700000000001
"126","ran126.hdr.58",-0.000746799999999999
"126","ran126.hdr.59",-0.00574057
"126","ran126.hdr.6",-0.00044229
"126","ran126.hdr.60",0.0011488
"126","ran126.hdr.61",-0.0001259
"126","ran126.hdr.62",-0.0012643
"126","ran126.hdr.63",-0.000164600000000001
"126","ran126.hdr.64",-0.000836699999999999
"126","ran126.hdr.65",-0.000143899999999999
"126","ran126.hdr.66",0.0000832999999999997
"126","ran126.hdr.67",-0.000267199999999999
"126","ran126.hdr.68",-0.000949499999999999
"126","ran126.hdr.69",-0.00124621
"126","ran126.hdr.7",-0.0010609
"126","ran126.hdr.70",0.000023845
"126","ran126.hdr.71",0.00000527999999999987
"126","ran126.hdr.72",-0.0006096
"126","ran126.hdr.73",0.0000502000000000002
"126","ran126.hdr.74",-0.00050556
"126","ran126.hdr.75",-0.0017455
"126","ran126.hdr.76",-0.000692410000000001
"126","ran126.hdr.77",-0.0025593
"126","ran126.hdr.78",-0.0016399
"126","ran126.hdr.8",0.00003681
"126","ran126.hdr.9",-0.0000253000000000007
"127","ran127.hdr.1",-0.0001598
"127","ran127.hdr.10",-0.0015386
"127","ran127.hdr.11",-0.00038213
"127","ran127.hdr.12",-0.000598200000000001
"127","ran127.hdr.13",-0.000217070000000001
"127","ran127.hdr.14",-0.0001755
"127","ran127.hdr.15",-0.000146299999999999
"127","ran127.hdr.16",-0.0011243
"127","ran127.hdr.17",-0.0013508
"127","ran127.hdr.18",-0.0000712300000000003
"127","ran127.hdr.19",-0.000431160000000002
"127","ran127.hdr.2",-0.0014413
"127","ran127.hdr.20",-0.0011929
"127","ran127.hdr.21",-0.0004534
"127","ran127.hdr.22",-0.00030432
"127","ran127.hdr.23",-0.00026376
"127","ran127.hdr.24",-0.0010694
"127","ran127.hdr.25",-0.00041587
"127","ran127.hdr.26",-0.000473700000000001
"127","ran127.hdr.27",0.00000603000000000062
"127","ran127.hdr.28",0.0000328100000000012
"127","ran127.hdr.29",-0.000582599999999999
"127","ran127.hdr.3",0.0000508000000000002
"127","ran127.hdr.30",0.0000854900000000006
"127","ran127.hdr.31",-0.0002538
"127","ran127.hdr.32",-0.00038817
"127","ran127.hdr.33",-0.000284
"127","ran127.hdr.34",-0.0025053
"127","ran127.hdr.35",-0.0013244
"127","ran127.hdr.36",-0.0015268
"127","ran127.hdr.37",-0.0000142300000000005
"127","ran127.hdr.38",-0.0019089
"127","ran127.hdr.39",-0.00029242
"127","ran127.hdr.4",-0.000232639999999999
"127","ran127.hdr.40",-0.0015552
"127","ran127.hdr.41",-0.0005707
"127","ran127.hdr.42",-0.0000464000000000003
"127","ran127.hdr.43",-0.0011599
"127","ran127.hdr.44",-0.0003076
"127","ran127.hdr.45",-0.00013712
"127","ran127.hdr.46",-0.0011914
"127","ran127.hdr.47",-0.0005872
"127","ran127.hdr.48",-0.0011486
"127","ran127.hdr.49",-0.00011378
"127","ran127.hdr.5",-0.000184100000000001
"127","ran127.hdr.50",-0.0006619
"127","ran127.hdr.51",-0.00384145
"127","ran127.hdr.52",0.00011802
"127","ran127.hdr.53",0.00019534
"127","ran127.hdr.54",-0.0046284
"127","ran127.hdr.55",-0.00048754
"127","ran127.hdr.56",-0.00035154
"127","ran127.hdr.58",-0.000137030000000001
"127","ran127.hdr.59",-0.000392199999999999
"127","ran127.hdr.6",-0.00163709
"127","ran127.hdr.60",0.000209000000000001
"127","ran127.hdr.61",-0.000588982
"127","ran127.hdr.62",-0.000580600000000001
"127","ran127.hdr.63",-0.01281643
"127","ran127.hdr.64",-0.0007712
"127","ran127.hdr.65",-0.000348800000000002
"127","ran127.hdr.66",-0.000474
"127","ran127.hdr.67",-0.001641
"127","ran127.hdr.68",-0.00740309
"127","ran127.hdr.69",-0.0007215
"127","ran127.hdr.7",-0.0034399
"127","ran127.hdr.70",-0.000316540000000001
"127","ran127.hdr.71",-0.0023812
"127","ran127.hdr.72",-0.0001271
"127","ran127.hdr.73",-0.000798899999999998
"127","ran127.hdr.74",-0.000039273
"127","ran127.hdr.75",-0.000579
"127","ran127.hdr.76",-0.000133299999999999
"127","ran127.hdr.77",-0.0011704
"127","ran127.hdr.78",0.000226799999999999
"127","ran127.hdr.8",-0.000409400000000001
"127","ran127.hdr.9",-0.0011219
"128","ran128.hdr.1",-0.0004633
"128","ran128.hdr.10",-0.0005968
"128","ran128.hdr.11",-0.000113727
"128","ran128.hdr.12",-0.0018782
"128","ran128.hdr.13",-0.0004586
"128","ran128.hdr.14",-0.0017649
"128","ran128.hdr.15",-0.0015418
"128","ran128.hdr.16",-0.000867099999999999
"128","ran128.hdr.17",0.0004528
"128","ran128.hdr.18",-0.0010873
"128","ran128.hdr.19",-0.0014586
"128","ran128.hdr.2",-0.0003459
"128","ran128.hdr.20",-0.0013895
"128","ran128.hdr.21",-0.0014492
"128","ran128.hdr.22",-0.000257510000000001
"128","ran128.hdr.23",-0.0000682000000000009
"128","ran128.hdr.24",-0.0028616
"128","ran128.hdr.25",-0.0006335
"128","ran128.hdr.26",-0.00044134
"128","ran128.hdr.27",-0.000453249999999999
"128","ran128.hdr.28",-0.000310299999999999
"128","ran128.hdr.29",0.0000772100000000012
"128","ran128.hdr.3",-0.000311580000000001
"128","ran128.hdr.30",-0.003795
"128","ran128.hdr.31",-0.0015104
"128","ran128.hdr.32",-0.000411400000000003
"128","ran128.hdr.33",-0.00087039
"128","ran128.hdr.34",-0.00106
"128","ran128.hdr.35",-0.0005801
"128","ran128.hdr.36",-0.0001115
"128","ran128.hdr.37",-0.000687
"128","ran128.hdr.38",-0.0007461
"128","ran128.hdr.39",-0.0023505
"128","ran128.hdr.4",-0.0000431300000000006
"128","ran128.hdr.40",-0.0011277
"128","ran128.hdr.41",-0.000565699999999999
"128","ran128.hdr.42",-0.000446100000000001
"128","ran128.hdr.43",-0.00017526
"128","ran128.hdr.44",-0.0006786
"128","ran128.hdr.45",-0.000569200000000002
"128","ran128.hdr.46",-0.0011887
"128","ran128.hdr.47",-0.0011409
"128","ran128.hdr.48",-0.01714898
"128","ran128.hdr.49",-0.000246700000000001
"128","ran128.hdr.5",-0.00061467
"128","ran128.hdr.50",-0.000377499999999999
"128","ran128.hdr.51",-0.00119342
"128","ran128.hdr.52",-0.000879130000000001
"128","ran128.hdr.53",-0.00077464
"128","ran128.hdr.54",-0.0001431
"128","ran128.hdr.55",-0.0011511
"128","ran128.hdr.56",-0.000123359999999999
"128","ran128.hdr.57",-0.0000728099999999995
"128","ran128.hdr.58",-0.0003331
"128","ran128.hdr.6",-0.00021846
"128","ran128.hdr.60",-0.0005393
"128","ran128.hdr.61",-0.000967699999999998
"128","ran128.hdr.62",-0.000544600000000003
"128","ran128.hdr.63",-0.0046125
"128","ran128.hdr.64",-0.000746799999999999
"128","ran128.hdr.65",-0.0043602
"128","ran128.hdr.66",-0.00017847
"128","ran128.hdr.67",-0.00101417
"128","ran128.hdr.68",-0.000154400000000002
"128","ran128.hdr.69",-0.0001875
"128","ran128.hdr.7",-0.000437670000000001
"128","ran128.hdr.70",0.000150899999999999
"128","ran128.hdr.71",-0.000889800000000001
"128","ran128.hdr.72",0.0000275999999999992
"128","ran128.hdr.73",-0.000276200000000001
"128","ran128.hdr.74",-0.000550200000000001
"128","ran128.hdr.75",-0.0006002
"128","ran128.hdr.76",-0.000871300000000002
"128","ran128.hdr.77",-0.001383
"128","ran128.hdr.78",-0.0023497
"128","ran128.hdr.8",-0.0007343
"128","ran128.hdr.9",-0.0002267
"129","ran129.hdr.1",-0.00131489
"129","ran129.hdr.10",-0.000032131
"129","ran129.hdr.11",-0.0000410000000000028
"129","ran129.hdr.12",-0.0000204900000000002
"129","ran129.hdr.13",-0.000808199999999999
"129","ran129.hdr.14",-0.00037651
"129","ran129.hdr.15",-0.000320800000000001
"129","ran129.hdr.16",-0.0010992
"129","ran129.hdr.17",-0.000348220000000002
"129","ran129.hdr.18",-0.0015014
"129","ran129.hdr.19",-0.000206000000000001
"129","ran129.hdr.2",0.00069375
"129","ran129.hdr.20",-0.0013259
"129","ran129.hdr.21",-0.0014586
"129","ran129.hdr.22",-0.0015342
"129","ran129.hdr.23",0.00016851
"129","ran129.hdr.24",-0.0010804
"129","ran129.hdr.25",-0.00005407
"129","ran129.hdr.26",-0.0000786399999999996
"129","ran129.hdr.27",-0.0003903
"129","ran129.hdr.28",-0.000383960000000001
"129","ran129.hdr.29",-0.00019303
"129","ran129.hdr.3",0.0000546000000000001
"129","ran129.hdr.30",-0.00044142
"129","ran129.hdr.31",-0.000341280000000001
"129","ran129.hdr.32",-0.000359799999999999
"129","ran129.hdr.33",-0.01066571
"129","ran129.hdr.34",-0.0050666
"129","ran129.hdr.35",0.000316899999999998
"129","ran129.hdr.36",-0.0015516
"129","ran129.hdr.37",-0.0035614
"129","ran129.hdr.38",0.00039719
"129","ran129.hdr.39",-0.0012339
"129","ran129.hdr.4",-0.0013964
"129","ran129.hdr.40",-0.000487100000000001
"129","ran129.hdr.41",-0.000399060000000001
"129","ran129.hdr.42",-0.000975
"129","ran129.hdr.43",NA
"129","ran129.hdr.44",-0.0017019
"129","ran129.hdr.45",-0.0011
"129","ran129.hdr.46",-0.0013524
"129","ran129.hdr.47",-0.000419800000000001
"129","ran129.hdr.48",0.000237399999999999
"129","ran129.hdr.49",-0.000688599999999999
"129","ran129.hdr.5",-0.000540269999999999
"129","ran129.hdr.50",-0.000408800000000001
"129","ran129.hdr.51",-0.000940400000000001
"129","ran129.hdr.52",-0.00032122
"129","ran129.hdr.53",0.000143500000000001
"129","ran129.hdr.54",0.0000835000000000002
"129","ran129.hdr.55",0.00000739999999999942
"129","ran129.hdr.56",-0.00025195
"129","ran129.hdr.57",-0.0010844
"129","ran129.hdr.58",0.00027659
"129","ran129.hdr.59",-0.0034825
"129","ran129.hdr.6",-0.003143
"129","ran129.hdr.60",-0.01280889
"129","ran129.hdr.61",-0.0047173
"129","ran129.hdr.62",0.00007886
"129","ran129.hdr.63",-0.0024046
"129","ran129.hdr.64",-0.00740309
"129","ran129.hdr.65",-0.000965599999999997
"129","ran129.hdr.66",-0.0000222999999999994
"129","ran129.hdr.67",-0.0014277
"129","ran129.hdr.68",-0.000198200000000001
"129","ran129.hdr.69",-0.000482799999999999
"129","ran129.hdr.7",-0.0026628
"129","ran129.hdr.70",-0.0004913
"129","ran129.hdr.71",-0.00233944
"129","ran129.hdr.72",-0.0030586
"129","ran129.hdr.73",-0.00444969
"129","ran129.hdr.74",-0.000880000000000002
"129","ran129.hdr.75",-0.0010666
"129","ran129.hdr.76",-0.0005872
"129","ran129.hdr.77",-0.0007595
"129","ran129.hdr.78",0.0000916000000000007
"129","ran129.hdr.8",-0.0034399
"129","ran129.hdr.9",0.00000320000000000008
"130","ran130.hdr.1",-0.0013435
"130","ran130.hdr.10",-0.000333099999999999
"130","ran130.hdr.11",-0.000452899999999999
"130","ran130.hdr.12",-0.000779799999999999
"130","ran130.hdr.13",0.0003429
"130","ran130.hdr.14",0.0001454
"130","ran130.hdr.15",-0.000433899999999997
"130","ran130.hdr.16",-0.0084394
"130","ran130.hdr.17",-0.0007746
"130","ran130.hdr.18",-0.0002523
"130","ran130.hdr.19",-0.0001771
"130","ran130.hdr.2",-0.0026658
"130","ran130.hdr.20",-0.0002614
"130","ran130.hdr.21",0.00037395
"130","ran130.hdr.22",-0.00060842
"130","ran130.hdr.23",-0.00044134
"130","ran130.hdr.24",-0.00033577
"130","ran130.hdr.25",-0.0031592
"130","ran130.hdr.26",-0.000410600000000001
"130","ran130.hdr.27",-0.000777200000000002
"130","ran130.hdr.28",-0.00000899999999999859
"130","ran130.hdr.29",-0.0023193
"130","ran130.hdr.3",-0.0009043
"130","ran130.hdr.30",-0.00510713
"130","ran130.hdr.31",-0.00025217
"130","ran130.hdr.32",-0.0007116
"130","ran130.hdr.33",0.0005658
"130","ran130.hdr.34",-0.0023505
"130","ran130.hdr.35",0.000262999999999999
"130","ran130.hdr.36",-0.0015247
"130","ran130.hdr.37",0.000177999999999998
"130","ran130.hdr.38",-0.0000333999999999994
"130","ran130.hdr.39",-0.0016596
"130","ran130.hdr.4",-0.0025708
"130","ran130.hdr.40",-0.000688599999999999
"130","ran130.hdr.41",-0.0076935
"130","ran130.hdr.42",0.0000960599999999985
"130","ran130.hdr.43",-0.0010055
"130","ran130.hdr.44",-0.000336299999999999
"130","ran130.hdr.45",-0.0005872
"130","ran130.hdr.46",-0.000560139999999999
"130","ran130.hdr.47",-0.0067332
"130","ran130.hdr.48",-0.0018136
"130","ran130.hdr.49",-0.000564
"130","ran130.hdr.5",-0.0034399
"130","ran130.hdr.50",-0.00037772
"130","ran130.hdr.51",0.000039785
"130","ran130.hdr.52",-0.0004598
"130","ran130.hdr.53",-0.0000422999999999986
"130","ran130.hdr.54",-0.0010297
"130","ran130.hdr.55",0.00001404374
"130","ran130.hdr.56",-0.000639499999999998
"130","ran130.hdr.57",-0.0015743
"130","ran130.hdr.58",-0.000907400000000001
"130","ran130.hdr.59",-0.000746799999999999
"130","ran130.hdr.6",-0.000725689999999999
"130","ran130.hdr.60",-0.000979899999999999
"130","ran130.hdr.61",-0.0013776
"130","ran130.hdr.62",-0.000808099999999999
"130","ran130.hdr.63",0.000203400000000001
"130","ran130.hdr.64",-0.000315199999999998
"130","ran130.hdr.65",-0.000891099999999999
"130","ran130.hdr.66",-0.0011658
"130","ran130.hdr.67",-0.0003058
"130","ran130.hdr.68",-0.0002646
"130","ran130.hdr.69",NA
"130","ran130.hdr.7",0.0000498700000000005
"130","ran130.hdr.70",0.00013489
"130","ran130.hdr.71",-0.0002956
"130","ran130.hdr.72",-0.000482799999999999
"130","ran130.hdr.73",-0.000458999999999998
"130","ran130.hdr.74",-0.0003368
"130","ran130.hdr.75",-0.0022866
"130","ran130.hdr.76",-0.0018985
"130","ran130.hdr.77",-0.0023497
"130","ran130.hdr.78",-0.000776900000000001
"130","ran130.hdr.8",-0.0015955
"130","ran130.hdr.9",-0.000554099999999998
"131","ran131.hdr.1",-0.0004317
"131","ran131.hdr.10",-0.0039147
"131","ran131.hdr.11",-0.000236699999999999
"131","ran131.hdr.12",-0.0000556999999999988
"131","ran131.hdr.13",0.0002886
"131","ran131.hdr.14",-0.000140000000000001
"131","ran131.hdr.15",-0.0006119
"131","ran131.hdr.16",-0.0000149
"131","ran131.hdr.17",-0.00018433
"131","ran131.hdr.18",-0.0004986
"131","ran131.hdr.19",-0.000392959999999999
"131","ran131.hdr.2",-0.00036043
"131","ran131.hdr.20",0.0000338000000000005
"131","ran131.hdr.21",-0.0002267
"131","ran131.hdr.22",-0.000713499999999999
"131","ran131.hdr.23",0.000254799999999999
"131","ran131.hdr.24",-0.0015418
"131","ran131.hdr.25",-0.000847199999999999
"131","ran131.hdr.26",-0.0000858199999999995
"131","ran131.hdr.27",-0.0007723
"131","ran131.hdr.28",-0.00021843
"131","ran131.hdr.29",-0.0002538
"131","ran131.hdr.3",0.000273800000000001
"131","ran131.hdr.30",-0.00031339
"131","ran131.hdr.31",-0.0072815
"131","ran131.hdr.32",-0.0000881999999999966
"131","ran131.hdr.33",-0.0003861
"131","ran131.hdr.34",-0.000399060000000001
"131","ran131.hdr.35",0.000032569
"131","ran131.hdr.36",-0.000247900000000001
"131","ran131.hdr.37",-0.00035637
"131","ran131.hdr.38",0.000189000000000002
"131","ran131.hdr.39",-0.0013524
"131","ran131.hdr.4",-0.0025737
"131","ran131.hdr.40",0.000352430000000001
"131","ran131.hdr.41",-0.000402600000000001
"131","ran131.hdr.42",-0.0030178
"131","ran131.hdr.43",-0.000730900000000001
"131","ran131.hdr.44",-0.0000572999999999997
"131","ran131.hdr.45",-0.00065478
"131","ran131.hdr.46",-0.004512
"131","ran131.hdr.47",-0.0027946
"131","ran131.hdr.48",-0.002897
"131","ran131.hdr.49",-0.000228000000000001
"131","ran131.hdr.5",-0.0046226
"131","ran131.hdr.50",-0.0001373
"131","ran131.hdr.51",-0.000652820000000001
"131","ran131.hdr.52",-0.0000509000000000013
"131","ran131.hdr.53",-0.0010313
"131","ran131.hdr.54",-0.0002815
"131","ran131.hdr.59",-0.00017852
"131","ran131.hdr.6",-0.00574258
"131","ran131.hdr.60",-0.0004492
"131","ran131.hdr.61",-0.000694199999999999
"131","ran131.hdr.62",-0.000268600000000001
"131","ran131.hdr.63",-0.0011268
"131","ran131.hdr.64",-0.0043602
"131","ran131.hdr.65",0.000324999999999999
"131","ran131.hdr.66",0.000127700000000001
"131","ran131.hdr.67",-0.000256870000000001
"131","ran131.hdr.68",-0.000854299999999999
"131","ran131.hdr.69",-0.0000143999999999995
"131","ran131.hdr.7",-0.0042194
"131","ran131.hdr.70",-0.000448899999999999
"131","ran131.hdr.71",-0.0024046
"131","ran131.hdr.72",-0.000204899999999999
"131","ran131.hdr.73",-0.000955899999999999
"131","ran131.hdr.74",-0.0003088
"131","ran131.hdr.75",-0.0001492
"131","ran131.hdr.76",-0.0037745
"131","ran131.hdr.77",-0.000299900000000001
"131","ran131.hdr.78",-0.0025593
"131","ran131.hdr.8",-0.0048952
"131","ran131.hdr.9",-0.0051698
"132","ran132.hdr.1",-0.0001598
"132","ran132.hdr.10",-0.00041681
"132","ran132.hdr.11",-0.0001096
"132","ran132.hdr.12",-0.000393299999999999
"132","ran132.hdr.13",-0.000399699999999999
"132","ran132.hdr.14",-0.00065658
"132","ran132.hdr.15",-0.000350699999999999
"132","ran132.hdr.16",-0.00030432
"132","ran132.hdr.17",-0.000291369999999999
"132","ran132.hdr.18",-0.00020936
"132","ran132.hdr.19",-0.0005983
"132","ran132.hdr.2",-0.000740699999999999
"132","ran132.hdr.20",-0.000710000000000002
"132","ran132.hdr.21",0.0001045
"132","ran132.hdr.22",-0.0002991
"132","ran132.hdr.23",-0.0030857
"132","ran132.hdr.24",-0.000027554
"132","ran132.hdr.25",-0.0006158
"132","ran132.hdr.26",-0.00141581
"132","ran132.hdr.27",-0.00046126
"132","ran132.hdr.28",-0.00034293
"132","ran132.hdr.29",-0.0022818
"132","ran132.hdr.3",0.0001086
"132","ran132.hdr.30",-0.0019572
"132","ran132.hdr.31",-0.000176700000000002
"132","ran132.hdr.32",-0.000332000000000001
"132","ran132.hdr.33",-0.000480400000000001
"132","ran132.hdr.34",-0.00082841
"132","ran132.hdr.35",0.00011855
"132","ran132.hdr.36",-0.0000485800000000003
"132","ran132.hdr.37",-0.0011545
"132","ran132.hdr.38",-0.0025436
"132","ran132.hdr.39",-0.000114100000000002
"132","ran132.hdr.4",-0.0014413
"132","ran132.hdr.40",-0.00065478
"132","ran132.hdr.41",-0.000230900000000003
"132","ran132.hdr.42",0.0005076
"132","ran132.hdr.43",-0.0098876
"132","ran132.hdr.44",-0.0027946
"132","ran132.hdr.45",0.000118134
"132","ran132.hdr.46",-0.0010499
"132","ran132.hdr.47",-0.00055
"132","ran132.hdr.48",-0.00188647
"132","ran132.hdr.49",-0.000643990000000001
"132","ran132.hdr.5",-0.0023043
"132","ran132.hdr.50",-0.000245800000000001
"132","ran132.hdr.51",0.00171483
"132","ran132.hdr.52",-0.0004198
"132","ran132.hdr.53",-0.0000566400000000002
"132","ran132.hdr.54",-0.0000947200000000002
"132","ran132.hdr.57",-0.00015495
"132","ran132.hdr.58",-0.0039716
"132","ran132.hdr.59",-0.000247000000000001
"132","ran132.hdr.6",-0.000573799999999999
"132","ran132.hdr.60",-0.000453599999999998
"132","ran132.hdr.61",-0.0027675
"132","ran132.hdr.62",-0.0011658
"132","ran132.hdr.63",-0.0004732
"132","ran132.hdr.64",0.000300799999999999
"132","ran132.hdr.65",-0.0023812
"132","ran132.hdr.66",NA
"132","ran132.hdr.67",0.000301900000000001
"132","ran132.hdr.68",-0.00006813
"132","ran132.hdr.69",-0.0010769
"132","ran132.hdr.7",-0.0049685
"132","ran132.hdr.70",-0.0037745
"132","ran132.hdr.71",-0.0014277
"132","ran132.hdr.72",-0.0012116
"132","ran132.hdr.73",-0.000871300000000002
"132","ran132.hdr.74",-0.0035566
"132","ran132.hdr.75",-0.000220500000000002
"132","ran132.hdr.76",-0.0018567
"132","ran132.hdr.77",-0.0003225
"132","ran132.hdr.78",-0.000753
"132","ran132.hdr.8",-0.00013959
"132","ran132.hdr.9",NA
"133","ran133.hdr.1",-0.000740699999999999
"133","ran133.hdr.10",-0.000248699999999999
"133","ran133.hdr.11",-0.0000191500000000008
"133","ran133.hdr.12",0.0002167
"133","ran133.hdr.13",-0.00018433
"133","ran133.hdr.14",-0.0004828
"133","ran133.hdr.15",0.000080455
"133","ran133.hdr.16",-0.0000108700000000005
"133","ran133.hdr.17",-0.000351200000000001
"133","ran133.hdr.18",-0.000327600000000001
"133","ran133.hdr.19",-0.000113727
"133","ran133.hdr.2",-0.000115250000000001
"133","ran133.hdr.20",-0.0033496
"133","ran133.hdr.21",-0.0007122
"133","ran133.hdr.22",-0.00021087
"133","ran133.hdr.23",-0.0024928
"133","ran133.hdr.24",-0.0067609
"133","ran133.hdr.25",-0.0007723
"133","ran133.hdr.26",0.0003788
"133","ran133.hdr.27",-0.0000626000000000012
"133","ran133.hdr.28",-0.000383960000000001
"133","ran133.hdr.29",-0.00013827
"133","ran133.hdr.3",-0.0000216000000000001
"133","ran133.hdr.30",-0.00010709
"133","ran133.hdr.31",-0.00017027
"133","ran133.hdr.32",-0.000310299999999999
"133","ran133.hdr.33",-0.0012418
"133","ran133.hdr.34",-0.0036419
"133","ran133.hdr.35",-0.000804199999999998
"133","ran133.hdr.36",-0.0000899999999999998
"133","ran133.hdr.37",0.0001668
"133","ran133.hdr.38",-0.000469799999999999
"133","ran133.hdr.39",-0.000666099999999999
"133","ran133.hdr.4",-0.00131489
"133","ran133.hdr.40",-0.000492200000000002
"133","ran133.hdr.41",-0.0002384
