"column_label","ran.hdr.name","iHS_PLESSENI.max"
"258","ran258.hdr.42",0.237903
"258","ran258.hdr.43",0.0506757
"258","ran258.hdr.44",0.0858369
"258","ran258.hdr.45",0.0760626
"258","ran258.hdr.46",0.0981211
"258","ran258.hdr.47",0.111717
"258","ran258.hdr.48",0.0754717
"258","ran258.hdr.49",0.0585443
"258","ran258.hdr.5",0.0647773
"258","ran258.hdr.50",0.109948
"258","ran258.hdr.51",0.124424
"258","ran258.hdr.52",0.0720391
"258","ran258.hdr.53",0.134328
"258","ran258.hdr.54",0.222494
"258","ran258.hdr.55",0.159204
"258","ran258.hdr.56",0.380952
"258","ran258.hdr.57",0.263514
"258","ran258.hdr.58",0.261745
"258","ran258.hdr.6",0.0921986
"258","ran258.hdr.7",0.156197
"258","ran258.hdr.8",0.10687
"258","ran258.hdr.9",0.207469
"259","ran259.hdr.1",0.254237
"259","ran259.hdr.10",0.131868
"259","ran259.hdr.11",0.0860656
"259","ran259.hdr.12",0.152047
"259","ran259.hdr.13",0.0923754
"259","ran259.hdr.14",0.111429
"259","ran259.hdr.15",0.127544
"259","ran259.hdr.16",0.0798258
"259","ran259.hdr.17",0.125
"259","ran259.hdr.18",0.129817
"259","ran259.hdr.19",0.114374
"259","ran259.hdr.2",0.0777262
"259","ran259.hdr.20",0.0481144
"259","ran259.hdr.21",0.12987
"259","ran259.hdr.22",0.100111
"259","ran259.hdr.23",0.153465
"259","ran259.hdr.24",0.0826307
"259","ran259.hdr.25",0.140693
"259","ran259.hdr.26",0.111111
"259","ran259.hdr.27",0.0918033
"259","ran259.hdr.28",0.428571
"259","ran259.hdr.29",0.151389
"259","ran259.hdr.3",0.786517
"259","ran259.hdr.30",0.142292
"259","ran259.hdr.31",0.118919
"259","ran259.hdr.32",0.0856354
"259","ran259.hdr.33",0.150985
"259","ran259.hdr.34",0.115183
"259","ran259.hdr.35",0.163793
"259","ran259.hdr.36",0.0569307
"259","ran259.hdr.37",0.319502
"259","ran259.hdr.38",0.12625
"259","ran259.hdr.39",0.0793388
"259","ran259.hdr.4",0.064759
"259","ran259.hdr.40",0.0589744
"259","ran259.hdr.41",0.116697
"259","ran259.hdr.42",0.292479
"259","ran259.hdr.43",0.418605
"259","ran259.hdr.44",0.241042
"259","ran259.hdr.45",0.0669782
"259","ran259.hdr.46",0.104816
"259","ran259.hdr.47",0.107895
"259","ran259.hdr.48",0.147321
"259","ran259.hdr.49",0.12253
"259","ran259.hdr.5",0.0616246
"259","ran259.hdr.50",0.30117
"259","ran259.hdr.51",0.188034
"259","ran259.hdr.52",0.165
"259","ran259.hdr.53",0.0833333
"259","ran259.hdr.54",0.45098
"259","ran259.hdr.55",0.0763052
"259","ran259.hdr.56",0.194631
"259","ran259.hdr.57",0.234568
"259","ran259.hdr.58",0.317829
"259","ran259.hdr.6",0.253369
"259","ran259.hdr.7",0.0935673
"259","ran259.hdr.8",0.225989
"259","ran259.hdr.9",0.0916031
"260","ran260.hdr.1",0.11127
"260","ran260.hdr.10",0.158257
"260","ran260.hdr.11",0.0776398
"260","ran260.hdr.12",0.253394
"260","ran260.hdr.13",0.10828
"260","ran260.hdr.14",0.0833333
"260","ran260.hdr.15",0.0619195
"260","ran260.hdr.16",0.113106
"260","ran260.hdr.17",0.0928793
"260","ran260.hdr.18",0.101089
"260","ran260.hdr.19",0.20558
"260","ran260.hdr.2",0.0458015
"260","ran260.hdr.20",0.0666667
"260","ran260.hdr.21",0.100946
"260","ran260.hdr.22",0.250485
"260","ran260.hdr.23",0.140693
"260","ran260.hdr.24",0.297778
"260","ran260.hdr.25",0.0745814
"260","ran260.hdr.26",0.314961
"260","ran260.hdr.27",0.39196
"260","ran260.hdr.28",0.0671642
"260","ran260.hdr.29",0.0768072
"260","ran260.hdr.3",0.22905
"260","ran260.hdr.30",0.377465
"260","ran260.hdr.31",0.0987952
"260","ran260.hdr.32",0.138756
"260","ran260.hdr.33",0.056391
"260","ran260.hdr.34",0.0658762
"260","ran260.hdr.35",0.100437
"260","ran260.hdr.36",0.0542169
"260","ran260.hdr.37",0.0791667
"260","ran260.hdr.38",0.0608424
"260","ran260.hdr.39",0.177606
"260","ran260.hdr.4",0.656934
"260","ran260.hdr.40",0.13649
"260","ran260.hdr.41",0.136719
"260","ran260.hdr.42",0.443609
"260","ran260.hdr.43",0.0858369
"260","ran260.hdr.44",0.115385
"260","ran260.hdr.45",0.942761
"260","ran260.hdr.46",0.141119
"260","ran260.hdr.47",0.129464
"260","ran260.hdr.48",0.143805
"260","ran260.hdr.49",0.247748
"260","ran260.hdr.5",0.156992
"260","ran260.hdr.50",0.173038
"260","ran260.hdr.51",0.222222
"260","ran260.hdr.52",0.0532544
"260","ran260.hdr.53",0.0876133
"260","ran260.hdr.54",0.104651
"260","ran260.hdr.55",0.0896309
"260","ran260.hdr.56",0.274021
"260","ran260.hdr.57",0.104348
"260","ran260.hdr.58",0.214521
"260","ran260.hdr.6",0.314667
"260","ran260.hdr.7",0.112867
"260","ran260.hdr.8",0.13308
"260","ran260.hdr.9",0.0616114
"261","ran261.hdr.1",0.137374
"261","ran261.hdr.10",0.0883281
"261","ran261.hdr.11",0.0788114
"261","ran261.hdr.12",0.0830861
"261","ran261.hdr.13",0.247967
"261","ran261.hdr.14",0.231746
"261","ran261.hdr.15",0.0839161
"261","ran261.hdr.16",0.0706806
"261","ran261.hdr.17",0.178218
"261","ran261.hdr.18",0.0525624
"261","ran261.hdr.19",0.0591304
"261","ran261.hdr.2",0.786517
"261","ran261.hdr.20",0.254211
"261","ran261.hdr.21",0.20059
"261","ran261.hdr.22",0.0721443
"261","ran261.hdr.23",0.089701
"261","ran261.hdr.24",0.144105
"261","ran261.hdr.25",0.0488127
"261","ran261.hdr.26",0.167064
"261","ran261.hdr.27",0.101562
"261","ran261.hdr.28",0.0673352
"261","ran261.hdr.29",0.075
"261","ran261.hdr.3",0.174573
"261","ran261.hdr.30",0.15942
"261","ran261.hdr.31",0.136986
"261","ran261.hdr.32",0.0674157
"261","ran261.hdr.33",0.137555
"261","ran261.hdr.34",0.313589
"261","ran261.hdr.35",0.0537241
"261","ran261.hdr.36",0.0963455
"261","ran261.hdr.37",0.10219
"261","ran261.hdr.38",0.105413
"261","ran261.hdr.39",0.22963
"261","ran261.hdr.4",0.163492
"261","ran261.hdr.40",0.0634058
"261","ran261.hdr.41",0.0862069
"261","ran261.hdr.42",0.251185
"261","ran261.hdr.43",0.0715308
"261","ran261.hdr.44",0.170051
"261","ran261.hdr.45",0.28934
"261","ran261.hdr.46",0.0724832
"261","ran261.hdr.47",0.114563
"261","ran261.hdr.48",0.077707
"261","ran261.hdr.49",0.065967
"261","ran261.hdr.5",0.0965147
"261","ran261.hdr.50",0.124183
"261","ran261.hdr.51",0.262048
"261","ran261.hdr.52",0.138393
"261","ran261.hdr.53",0.0961538
"261","ran261.hdr.54",0.105973
"261","ran261.hdr.55",0.0813559
"261","ran261.hdr.56",0.299625
"261","ran261.hdr.57",0.0989399
"261","ran261.hdr.58",0.12963
"261","ran261.hdr.6",0.105997
"261","ran261.hdr.7",0.279703
"261","ran261.hdr.8",0.0976
"261","ran261.hdr.9",0.185111
"262","ran262.hdr.1",0.194366
"262","ran262.hdr.10",0.293173
"262","ran262.hdr.11",0.149648
"262","ran262.hdr.12",0.458472
"262","ran262.hdr.13",0.0905433
"262","ran262.hdr.14",0.097561
"262","ran262.hdr.15",0.169014
"262","ran262.hdr.16",0.065
"262","ran262.hdr.17",0.168831
"262","ran262.hdr.18",0.20558
"262","ran262.hdr.19",0.0988372
"262","ran262.hdr.2",0.135135
"262","ran262.hdr.20",0.0876289
"262","ran262.hdr.21",0.147727
"262","ran262.hdr.22",0.252525
"262","ran262.hdr.23",0.292835
"262","ran262.hdr.24",0.101562
"262","ran262.hdr.25",0.171827
"262","ran262.hdr.26",0.292254
"262","ran262.hdr.27",0.291553
"262","ran262.hdr.28",0.498516
"262","ran262.hdr.29",0.105413
"262","ran262.hdr.3",0.0794393
"262","ran262.hdr.30",0.319502
"262","ran262.hdr.31",0.0929791
"262","ran262.hdr.32",0.0548148
"262","ran262.hdr.33",0.0786517
"262","ran262.hdr.34",0.176796
"262","ran262.hdr.35",0.16317
"262","ran262.hdr.36",0.229551
"262","ran262.hdr.37",0.078125
"262","ran262.hdr.38",0.130518
"262","ran262.hdr.39",0.180243
"262","ran262.hdr.4",0.0698324
"262","ran262.hdr.40",0.183246
"262","ran262.hdr.41",0.875
"262","ran262.hdr.42",0.0945626
"262","ran262.hdr.43",0.0986111
"262","ran262.hdr.44",0.115506
"262","ran262.hdr.45",0.0815603
"262","ran262.hdr.46",0.127072
"262","ran262.hdr.47",0.0497738
"262","ran262.hdr.48",0.066879
"262","ran262.hdr.49",0.0845638
"262","ran262.hdr.5",0.13308
"262","ran262.hdr.50",0.117438
"262","ran262.hdr.51",0.0878939
"262","ran262.hdr.52",0.152174
"262","ran262.hdr.53",0.0964187
"262","ran262.hdr.54",0.18797
"262","ran262.hdr.55",0.106538
"262","ran262.hdr.56",0.0846325
"262","ran262.hdr.57",0.367491
"262","ran262.hdr.58",0.186747
"262","ran262.hdr.6",0.31058
"262","ran262.hdr.7",0.0874525
"262","ran262.hdr.8",0.140127
"262","ran262.hdr.9",0.0788114
"263","ran263.hdr.1",0.109415
"263","ran263.hdr.10",0.0595794
"263","ran263.hdr.11",0.0749319
"263","ran263.hdr.12",0.108108
"263","ran263.hdr.13",0.0504202
"263","ran263.hdr.14",0.114155
"263","ran263.hdr.15",0.239782
"263","ran263.hdr.16",0.0841121
"263","ran263.hdr.17",0.0828729
"263","ran263.hdr.18",0.252427
"263","ran263.hdr.19",0.159236
"263","ran263.hdr.2",0.174573
"263","ran263.hdr.20",0.157303
"263","ran263.hdr.21",0.136667
"263","ran263.hdr.22",0.172101
"263","ran263.hdr.23",0.092827
"263","ran263.hdr.24",0.0941176
"263","ran263.hdr.25",0.133333
"263","ran263.hdr.26",0.101089
"263","ran263.hdr.27",0.159498
"263","ran263.hdr.28",0.112554
"263","ran263.hdr.29",0.204301
"263","ran263.hdr.3",0.290598
"263","ran263.hdr.30",0.0542522
"263","ran263.hdr.31",0.174497
"263","ran263.hdr.32",0.177083
"263","ran263.hdr.33",0.248276
"263","ran263.hdr.34",0.0673813
"263","ran263.hdr.35",0.165975
"263","ran263.hdr.36",0.127937
"263","ran263.hdr.37",0.0777385
"263","ran263.hdr.38",0.32376
"263","ran263.hdr.39",0.0285714
"263","ran263.hdr.4",0.0692771
"263","ran263.hdr.40",0.160976
"263","ran263.hdr.41",0.0569307
"263","ran263.hdr.42",0.0722101
"263","ran263.hdr.43",0.10219
"263","ran263.hdr.44",0.152824
"263","ran263.hdr.45",0.129353
"263","ran263.hdr.46",0.0560606
"263","ran263.hdr.47",0.0652921
"263","ran263.hdr.48",0.0877193
"263","ran263.hdr.49",0.0827489
"263","ran263.hdr.5",0.0875657
"263","ran263.hdr.50",0.0928196
"263","ran263.hdr.51",0.292479
"263","ran263.hdr.52",0.107895
"263","ran263.hdr.53",0.192521
"263","ran263.hdr.54",0.115506
"263","ran263.hdr.55",0.11245
"263","ran263.hdr.56",0.0596708
"263","ran263.hdr.57",0.115596
"263","ran263.hdr.58",0.342593
"263","ran263.hdr.6",0.0710383
"263","ran263.hdr.7",0.113636
"263","ran263.hdr.8",0.0717863
"263","ran263.hdr.9",0.0515464
"264","ran264.hdr.1",0.103982
"264","ran264.hdr.10",0.0544747
"264","ran264.hdr.11",0.0874525
"264","ran264.hdr.12",0.0774648
"264","ran264.hdr.13",0.265985
"264","ran264.hdr.14",0.725664
"264","ran264.hdr.15",0.0588235
"264","ran264.hdr.16",0.0816327
"264","ran264.hdr.17",0.121053
"264","ran264.hdr.18",0.264624
"264","ran264.hdr.19",0.112994
"264","ran264.hdr.2",0.0822785
"264","ran264.hdr.20",0.0985915
"264","ran264.hdr.21",0.101089
"264","ran264.hdr.22",0.0917031
"264","ran264.hdr.23",0.0997963
"264","ran264.hdr.24",0.109137
"264","ran264.hdr.25",0.122494
"264","ran264.hdr.26",0.288462
"264","ran264.hdr.27",0.157609
"264","ran264.hdr.28",0.327004
"264","ran264.hdr.29",0.252525
"264","ran264.hdr.3",0.156992
"264","ran264.hdr.30",0.163968
"264","ran264.hdr.31",0.135048
"264","ran264.hdr.32",0.0657051
"264","ran264.hdr.33",0.118919
"264","ran264.hdr.34",0.0682788
"264","ran264.hdr.35",0.19883
"264","ran264.hdr.36",0.174359
"264","ran264.hdr.37",0.106884
"264","ran264.hdr.38",0.155786
"264","ran264.hdr.39",0.0708661
"264","ran264.hdr.4",0.104895
"264","ran264.hdr.40",0.076087
"264","ran264.hdr.41",0.0722101
"264","ran264.hdr.42",0.0727848
"264","ran264.hdr.43",0.132184
"264","ran264.hdr.44",0.136719
"264","ran264.hdr.45",0.135802
"264","ran264.hdr.46",0.101744
"264","ran264.hdr.47",0.112595
"264","ran264.hdr.48",0.107895
"264","ran264.hdr.49",0.0477528
"264","ran264.hdr.5",0.112621
"264","ran264.hdr.50",0.330579
"264","ran264.hdr.51",0.242754
"264","ran264.hdr.52",0.0513644
"264","ran264.hdr.53",0.117438
"264","ran264.hdr.54",0.0876133
"264","ran264.hdr.55",0.124424
"264","ran264.hdr.56",0.180672
"264","ran264.hdr.57",0.0887446
"264","ran264.hdr.58",0.279874
"264","ran264.hdr.6",0.163603
"264","ran264.hdr.7",0.564103
"264","ran264.hdr.8",0.0508906
"264","ran264.hdr.9",0.401961
"265","ran265.hdr.1",0.140625
"265","ran265.hdr.10",0.157767
"265","ran265.hdr.11",0.131332
"265","ran265.hdr.12",0.137658
"265","ran265.hdr.13",0.146538
"265","ran265.hdr.14",0.257143
"265","ran265.hdr.15",0.111429
"265","ran265.hdr.16",0.302839
"265","ran265.hdr.17",0.178218
"265","ran265.hdr.18",0.0686695
"265","ran265.hdr.19",0.180233
"265","ran265.hdr.2",0.0505837
"265","ran265.hdr.20",0.117216
"265","ran265.hdr.21",0.0650407
"265","ran265.hdr.22",0.20558
"265","ran265.hdr.23",0.627273
"265","ran265.hdr.24",0.10767
"265","ran265.hdr.25",0.098
"265","ran265.hdr.26",0.53125
"265","ran265.hdr.27",0.258427
"265","ran265.hdr.28",0.128571
"265","ran265.hdr.29",0.111111
"265","ran265.hdr.3",0.13308
"265","ran265.hdr.30",0.220624
"265","ran265.hdr.31",0.0926893
"265","ran265.hdr.32",0.186603
"265","ran265.hdr.33",0.0933941
"265","ran265.hdr.34",0.254777
"265","ran265.hdr.35",0.0615114
"265","ran265.hdr.36",0.201493
"265","ran265.hdr.37",0.0791367
"265","ran265.hdr.38",0.186275
"265","ran265.hdr.39",0.173913
"265","ran265.hdr.4",0.0804795
"265","ran265.hdr.40",0.357143
"265","ran265.hdr.41",0.0581542
"265","ran265.hdr.42",0.177606
"265","ran265.hdr.43",0.0670927
"265","ran265.hdr.44",0.137457
"265","ran265.hdr.45",0.106713
"265","ran265.hdr.46",0.214099
"265","ran265.hdr.47",0.0903361
"265","ran265.hdr.48",0.05625
"265","ran265.hdr.49",0.330579
"265","ran265.hdr.5",0.108216
"265","ran265.hdr.50",0.0894737
"265","ran265.hdr.51",0.129464
"265","ran265.hdr.52",0.0880503
"265","ran265.hdr.53",0.0598886
"265","ran265.hdr.54",0.0715667
"265","ran265.hdr.55",0.240964
"265","ran265.hdr.56",0.163065
"265","ran265.hdr.57",0.0945946
"265","ran265.hdr.58",0.123203
"265","ran265.hdr.6",0.0767754
"265","ran265.hdr.7",0.0473083
"265","ran265.hdr.8",0.0352201
"265","ran265.hdr.9",0.0679612
"266","ran266.hdr.1",0.103896
"266","ran266.hdr.10",0.121377
"266","ran266.hdr.11",0.0544218
"266","ran266.hdr.12",0.0830325
"266","ran266.hdr.13",0.0615797
"266","ran266.hdr.14",0.136656
"266","ran266.hdr.15",0.171582
"266","ran266.hdr.16",0.146538
"266","ran266.hdr.17",0.458472
"266","ran266.hdr.18",0.305
"266","ran266.hdr.19",0.172101
"266","ran266.hdr.2",0.111579
"266","ran266.hdr.20",0.160902
"266","ran266.hdr.21",0.0805369
"266","ran266.hdr.22",0.0472255
"266","ran266.hdr.23",0.0665499
"266","ran266.hdr.24",0.0460432
"266","ran266.hdr.25",0.177083
"266","ran266.hdr.26",0.0965418
"266","ran266.hdr.27",0.08
"266","ran266.hdr.28",0.159363
"266","ran266.hdr.29",0.145357
"266","ran266.hdr.3",0.196078
"266","ran266.hdr.30",0.0763723
"266","ran266.hdr.31",0.0909091
"266","ran266.hdr.32",0.36092
"266","ran266.hdr.33",0.0580645
"266","ran266.hdr.34",0.0434783
"266","ran266.hdr.35",0.35
"266","ran266.hdr.36",0.164319
"266","ran266.hdr.37",0.0598291
"266","ran266.hdr.38",0.835897
"266","ran266.hdr.39",0.155786
"266","ran266.hdr.4",0.109589
"266","ran266.hdr.40",0.0842105
"266","ran266.hdr.41",0.0893333
"266","ran266.hdr.42",0.20841
"266","ran266.hdr.43",0.12625
"266","ran266.hdr.44",0.144499
"266","ran266.hdr.45",0.111409
"266","ran266.hdr.46",0.445
"266","ran266.hdr.47",0.120075
"266","ran266.hdr.48",0.102902
"266","ran266.hdr.49",0.292479
"266","ran266.hdr.5",0.160839
"266","ran266.hdr.50",0.253247
"266","ran266.hdr.51",0.070626
"266","ran266.hdr.52",0.206972
"266","ran266.hdr.53",0.0740741
"266","ran266.hdr.54",0.066879
"266","ran266.hdr.55",0.105973
"266","ran266.hdr.56",0.148368
"266","ran266.hdr.57",0.752604
"266","ran266.hdr.58",0.159204
"266","ran266.hdr.6",0.12069
"266","ran266.hdr.7",0.0690162
"266","ran266.hdr.8",0.080916
"266","ran266.hdr.9",0.0779436
"267","ran267.hdr.1",0.192857
"267","ran267.hdr.10",0.294294
"267","ran267.hdr.11",0.101852
"267","ran267.hdr.12",0.106416
"267","ran267.hdr.13",0.137255
"267","ran267.hdr.14",0.0760331
"267","ran267.hdr.15",0.207262
"267","ran267.hdr.16",0.0974212
"267","ran267.hdr.17",0.125926
"267","ran267.hdr.18",0.0486815
"267","ran267.hdr.19",0.627273
"267","ran267.hdr.2",0.147392
"267","ran267.hdr.20",0.145889
"267","ran267.hdr.21",0.106838
"267","ran267.hdr.22",0.0876289
"267","ran267.hdr.23",0.0813253
"267","ran267.hdr.24",0.0503937
"267","ran267.hdr.25",0.327004
"267","ran267.hdr.26",0.149068
"267","ran267.hdr.27",0.070018
"267","ran267.hdr.28",0.149671
"267","ran267.hdr.29",0.0864407
"267","ran267.hdr.3",0.090535
"267","ran267.hdr.30",0.234286
"267","ran267.hdr.31",0.357143
"267","ran267.hdr.32",0.230603
"267","ran267.hdr.33",0.160804
"267","ran267.hdr.34",0.129353
"267","ran267.hdr.35",0.278768
"267","ran267.hdr.36",0.0530401
"267","ran267.hdr.37",0.144499
"267","ran267.hdr.38",0.151292
"267","ran267.hdr.39",0.150396
"267","ran267.hdr.4",0.152216
"267","ran267.hdr.40",0.111853
"267","ran267.hdr.41",0.0875912
"267","ran267.hdr.42",0.0898716
"267","ran267.hdr.43",0.0815603
"267","ran267.hdr.44",0.115183
"267","ran267.hdr.45",0.0991957
"267","ran267.hdr.46",0.0995851
"267","ran267.hdr.47",0.10989
"267","ran267.hdr.48",0.0935252
"267","ran267.hdr.49",0.358566
"267","ran267.hdr.5",0.105793
"267","ran267.hdr.50",0.0833333
"267","ran267.hdr.51",0.105973
"267","ran267.hdr.52",0.0672646
"267","ran267.hdr.53",0.130742
"267","ran267.hdr.54",0.0803783
"267","ran267.hdr.55",0.380952
"267","ran267.hdr.56",0.2331
"267","ran267.hdr.57",0.261745
"267","ran267.hdr.58",0.189427
"267","ran267.hdr.6",0.0639386
"267","ran267.hdr.7",0.159091
"267","ran267.hdr.8",0.157767
"267","ran267.hdr.9",0.0728682
"268","ran268.hdr.1",0.192857
"268","ran268.hdr.10",0.0838794
"268","ran268.hdr.11",0.158257
"268","ran268.hdr.12",0.239782
"268","ran268.hdr.13",0.14808
"268","ran268.hdr.14",0.16955
"268","ran268.hdr.15",0.0798969
"268","ran268.hdr.16",0.258486
"268","ran268.hdr.17",0.0832196
"268","ran268.hdr.18",0.222222
"268","ran268.hdr.19",0.123711
"268","ran268.hdr.2",0.497942
"268","ran268.hdr.20",0.207262
"268","ran268.hdr.21",0.0642055
"268","ran268.hdr.22",0.0460432
"268","ran268.hdr.23",0.0993884
"268","ran268.hdr.24",0.29602
"268","ran268.hdr.25",0.157191
"268","ran268.hdr.26",0.0707965
"268","ran268.hdr.27",0.20059
"268","ran268.hdr.28",0.241667
"268","ran268.hdr.29",0.131367
"268","ran268.hdr.3",0.194366
"268","ran268.hdr.30",0.258427
"268","ran268.hdr.31",0.327004
"268","ran268.hdr.32",0.118919
"268","ran268.hdr.33",0.137555
"268","ran268.hdr.34",0.109177
"268","ran268.hdr.35",0.291553
"268","ran268.hdr.36",0.0708661
"268","ran268.hdr.37",0.0569307
"268","ran268.hdr.38",0.889474
"268","ran268.hdr.39",0.122642
"268","ran268.hdr.4",0.713235
"268","ran268.hdr.40",0.0816901
"268","ran268.hdr.41",0.128773
"268","ran268.hdr.42",0.0714286
"268","ran268.hdr.43",0.0793388
"268","ran268.hdr.44",0.192771
"268","ran268.hdr.45",0.577236
"268","ran268.hdr.46",0.44358
"268","ran268.hdr.47",0.0995763
"268","ran268.hdr.48",0.142222
"268","ran268.hdr.49",0.147321
"268","ran268.hdr.5",0.0632353
"268","ran268.hdr.50",0.329327
"268","ran268.hdr.51",0.942761
"268","ran268.hdr.52",0.195745
"268","ran268.hdr.53",0.170897
"268","ran268.hdr.54",0.0701493
"268","ran268.hdr.55",0.170886
"268","ran268.hdr.56",0.259259
"268","ran268.hdr.57",0.279874
"268","ran268.hdr.58",0.182353
"268","ran268.hdr.6",0.0433604
"268","ran268.hdr.7",0.105997
"268","ran268.hdr.8",0.0741445
"268","ran268.hdr.9",0.0922747
"269","ran269.hdr.1",0.153499
"269","ran269.hdr.10",0.0615797
"269","ran269.hdr.11",0.11522
"269","ran269.hdr.12",0.146739
"269","ran269.hdr.13",0.135747
"269","ran269.hdr.14",0.140873
"269","ran269.hdr.15",0.142857
"269","ran269.hdr.16",0.159236
"269","ran269.hdr.17",0.185484
"269","ran269.hdr.18",0.097561
"269","ran269.hdr.19",0.12685
"269","ran269.hdr.2",0.12037
"269","ran269.hdr.20",0.0909091
"269","ran269.hdr.21",0.112994
"269","ran269.hdr.22",0.0604454
"269","ran269.hdr.23",0.0781991
"269","ran269.hdr.24",0.762712
"269","ran269.hdr.25",0.0979021
"269","ran269.hdr.26",0.13964
"269","ran269.hdr.27",0.183784
"269","ran269.hdr.28",0.126531
"269","ran269.hdr.29",0.0824742
"269","ran269.hdr.3",0.0992908
"269","ran269.hdr.30",0.314961
"269","ran269.hdr.31",0.0682788
"269","ran269.hdr.32",0.0783898
"269","ran269.hdr.33",0.102244
"269","ran269.hdr.34",0.117904
"269","ran269.hdr.35",0.115183
"269","ran269.hdr.36",0.131148
"269","ran269.hdr.37",0.0413437
"269","ran269.hdr.38",0.103393
"269","ran269.hdr.39",0.122642
"269","ran269.hdr.4",0.163492
"269","ran269.hdr.40",0.0931373
"269","ran269.hdr.41",0.137457
"269","ran269.hdr.42",0.0792683
"269","ran269.hdr.43",0.443609
"269","ran269.hdr.44",0.151292
"269","ran269.hdr.45",0.183246
"269","ran269.hdr.46",0.13308
"269","ran269.hdr.47",0.195167
"269","ran269.hdr.48",0.0965732
"269","ran269.hdr.49",0.272358
"269","ran269.hdr.5",0.134328
"269","ran269.hdr.50",0.140417
"269","ran269.hdr.51",0.0858144
"269","ran269.hdr.52",0.187683
"269","ran269.hdr.53",0.108168
"269","ran269.hdr.54",0.330827
"269","ran269.hdr.55",0.113314
"269","ran269.hdr.56",0.0939908
"269","ran269.hdr.57",0.0904255
"269","ran269.hdr.58",0.380952
"269","ran269.hdr.6",0.282927
"269","ran269.hdr.7",0.0710383
"269","ran269.hdr.8",0.0921986
"269","ran269.hdr.9",0.239782
"270","ran270.hdr.1",0.137374
"270","ran270.hdr.10",0.0360231
"270","ran270.hdr.11",0.06639
"270","ran270.hdr.12",0.112867
"270","ran270.hdr.13",0.252427
"270","ran270.hdr.14",0.593023
"270","ran270.hdr.15",0.230769
"270","ran270.hdr.16",0.111801
"270","ran270.hdr.17",0.136667
"270","ran270.hdr.18",0.0770751
"270","ran270.hdr.19",0.091954
"270","ran270.hdr.2",0.0822785
"270","ran270.hdr.20",0.0990991
"270","ran270.hdr.21",0.120464
"270","ran270.hdr.22",0.0891089
"270","ran270.hdr.23",0.118871
"270","ran270.hdr.24",0.103922
"270","ran270.hdr.25",0.100629
"270","ran270.hdr.26",0.0913978
"270","ran270.hdr.27",0.0746753
"270","ran270.hdr.28",0.0643623
"270","ran270.hdr.29",0.08
"270","ran270.hdr.3",0.138554
"270","ran270.hdr.30",0.160271
"270","ran270.hdr.31",0.254777
"270","ran270.hdr.32",0.153061
"270","ran270.hdr.33",0.11236
"270","ran270.hdr.34",0.0833333
"270","ran270.hdr.35",0.0907781
"270","ran270.hdr.36",0.291553
"270","ran270.hdr.37",0.0530401
"270","ran270.hdr.38",0.166352
"270","ran270.hdr.39",0.0634006
"270","ran270.hdr.4",0.191489
"270","ran270.hdr.40",0.136719
"270","ran270.hdr.41",0.144499
"270","ran270.hdr.42",0.0810398
"270","ran270.hdr.43",0.10582
"270","ran270.hdr.44",0.16018
"270","ran270.hdr.45",0.285256
"270","ran270.hdr.46",0.192771
"270","ran270.hdr.47",0.150396
"270","ran270.hdr.48",0.10101
"270","ran270.hdr.49",0.0909091
"270","ran270.hdr.5",0.163492
"270","ran270.hdr.50",0.242754
"270","ran270.hdr.51",0.503311
"270","ran270.hdr.52",0.330827
"270","ran270.hdr.53",0.124424
"270","ran270.hdr.54",0.0653153
"270","ran270.hdr.55",0.0535714
"270","ran270.hdr.56",0.108647
"270","ran270.hdr.57",0.159204
"270","ran270.hdr.58",0.380952
"270","ran270.hdr.6",0.225989
"270","ran270.hdr.7",0.282927
"270","ran270.hdr.8",0.0710383
"270","ran270.hdr.9",0.31058
"271","ran271.hdr.1",0.151625
"271","ran271.hdr.10",0.0408759
"271","ran271.hdr.11",0.293173
"271","ran271.hdr.12",0.0555556
"271","ran271.hdr.13",0.042362
"271","ran271.hdr.14",0.239782
"271","ran271.hdr.15",0.156197
"271","ran271.hdr.16",0.0650069
"271","ran271.hdr.17",0.152047
"271","ran271.hdr.18",0.0485232
"271","ran271.hdr.19",0.258486
"271","ran271.hdr.2",0.309474
"271","ran271.hdr.20",0.143092
"271","ran271.hdr.21",0.172101
"271","ran271.hdr.22",0.0993228
"271","ran271.hdr.23",0.0609524
"271","ran271.hdr.24",0.0990991
"271","ran271.hdr.25",0.141757
"271","ran271.hdr.26",0.0666667
"271","ran271.hdr.27",0.113703
"271","ran271.hdr.28",0.150221
"271","ran271.hdr.29",0.318447
"271","ran271.hdr.3",0.206522
"271","ran271.hdr.30",0.194656
"271","ran271.hdr.31",0.162264
"271","ran271.hdr.32",0.120063
"271","ran271.hdr.33",0.118577
"271","ran271.hdr.34",0.104348
"271","ran271.hdr.35",0.0766129
"271","ran271.hdr.36",0.149068
"271","ran271.hdr.37",0.293375
"271","ran271.hdr.38",0.313589
"271","ran271.hdr.39",0.159652
"271","ran271.hdr.4",0.064759
"271","ran271.hdr.40",0.26
"271","ran271.hdr.41",0.319502
"271","ran271.hdr.42",0.0497738
"271","ran271.hdr.43",0.107468
"271","ran271.hdr.44",0.445
"271","ran271.hdr.45",0.334495
"271","ran271.hdr.46",0.0629723
"271","ran271.hdr.47",0.181818
"271","ran271.hdr.48",0.44358
"271","ran271.hdr.49",0.798742
"271","ran271.hdr.5",0.345411
