"column_label","ran.hdr.name","CLR_NOTABILIS.max"
"254","ran254.hdr.64",7.130425
"254","ran254.hdr.65",5.429833
"254","ran254.hdr.66",5.127434
"254","ran254.hdr.67",7.032679
"254","ran254.hdr.68",9.486095
"254","ran254.hdr.69",8.479642
"254","ran254.hdr.7",17.9237
"254","ran254.hdr.70",5.581455
"254","ran254.hdr.71",6.859186
"254","ran254.hdr.72",5.116233
"254","ran254.hdr.73",8.853093
"254","ran254.hdr.74",6.864372
"254","ran254.hdr.75",9.441312
"254","ran254.hdr.76",4.016813
"254","ran254.hdr.77",6.023352
"254","ran254.hdr.78",10.75387
"254","ran254.hdr.8",26.34057
"254","ran254.hdr.9",5.052621
"255","ran255.hdr.1",6.08873
"255","ran255.hdr.10",5.107641
"255","ran255.hdr.11",5.603415
"255","ran255.hdr.12",4.848784
"255","ran255.hdr.13",4.995969
"255","ran255.hdr.14",4.971432
"255","ran255.hdr.15",3.006086
"255","ran255.hdr.16",5.698051
"255","ran255.hdr.17",3.995456
"255","ran255.hdr.18",9.486431
"255","ran255.hdr.19",4.952024
"255","ran255.hdr.2",9.646174
"255","ran255.hdr.20",11.43866
"255","ran255.hdr.21",7.477129
"255","ran255.hdr.22",52.49644
"255","ran255.hdr.23",8.256735
"255","ran255.hdr.24",7.996585
"255","ran255.hdr.25",7.538618
"255","ran255.hdr.26",5.13678
"255","ran255.hdr.27",7.050192
"255","ran255.hdr.28",6.861623
"255","ran255.hdr.29",13.84269
"255","ran255.hdr.3",9.546835
"255","ran255.hdr.30",30.88907
"255","ran255.hdr.31",6.146696
"255","ran255.hdr.32",2.036973
"255","ran255.hdr.33",2.932102
"255","ran255.hdr.34",10.06954
"255","ran255.hdr.35",12.89043
"255","ran255.hdr.36",58.32846
"255","ran255.hdr.37",5.412799
"255","ran255.hdr.38",5.886178
"255","ran255.hdr.39",8.728203
"255","ran255.hdr.4",196.0407
"255","ran255.hdr.40",3.758247
"255","ran255.hdr.41",6.177061
"255","ran255.hdr.42",5.789605
"255","ran255.hdr.43",8.985677
"255","ran255.hdr.44",8.288594
"255","ran255.hdr.45",4.364408
"255","ran255.hdr.46",11.58966
"255","ran255.hdr.47",4.866029
"255","ran255.hdr.48",10.7257
"255","ran255.hdr.49",5.073617
"255","ran255.hdr.5",8.020036
"255","ran255.hdr.50",6.501016
"255","ran255.hdr.51",15.67844
"255","ran255.hdr.52",298.1747
"255","ran255.hdr.53",5.449665
"255","ran255.hdr.54",5.350991
"255","ran255.hdr.55",8.218238
"255","ran255.hdr.56",10.65228
"255","ran255.hdr.57",6.861277
"255","ran255.hdr.58",7.948263
"255","ran255.hdr.59",7.827614
"255","ran255.hdr.6",8.281076
"255","ran255.hdr.60",9.906782
"255","ran255.hdr.61",12.03218
"255","ran255.hdr.62",8.437835
"255","ran255.hdr.63",5.953496
"255","ran255.hdr.64",4.453085
"255","ran255.hdr.65",5.641146
"255","ran255.hdr.66",380.867
"255","ran255.hdr.67",88.40246
"255","ran255.hdr.68",4.742811
"255","ran255.hdr.69",7.851184
"255","ran255.hdr.7",6.203928
"255","ran255.hdr.70",5.623181
"255","ran255.hdr.71",31.80467
"255","ran255.hdr.72",4.540825
"255","ran255.hdr.73",5.803941
"255","ran255.hdr.74",6.394923
"255","ran255.hdr.75",5.947178
"255","ran255.hdr.76",21.60836
"255","ran255.hdr.77",6.654503
"255","ran255.hdr.78",6.5931
"255","ran255.hdr.8",4.669204
"255","ran255.hdr.9",3.785831
"256","ran256.hdr.1",4.202042
"256","ran256.hdr.10",11.41592
"256","ran256.hdr.11",8.798386
"256","ran256.hdr.12",10.81278
"256","ran256.hdr.13",13.87683
"256","ran256.hdr.14",5.523049
"256","ran256.hdr.15",4.366832
"256","ran256.hdr.16",10.20707
"256","ran256.hdr.17",4.937347
"256","ran256.hdr.18",5.117892
"256","ran256.hdr.19",5.795897
"256","ran256.hdr.2",6.67711
"256","ran256.hdr.20",3.155587
"256","ran256.hdr.21",7.622734
"256","ran256.hdr.22",4.663751
"256","ran256.hdr.23",7.459647
"256","ran256.hdr.24",5.012949
"256","ran256.hdr.25",3.682765
"256","ran256.hdr.26",7.95434
"256","ran256.hdr.27",3.89733
"256","ran256.hdr.28",18.7387
"256","ran256.hdr.29",9.219094
"256","ran256.hdr.3",4.995828
"256","ran256.hdr.30",6.206424
"256","ran256.hdr.31",7.853031
"256","ran256.hdr.32",3.75531
"256","ran256.hdr.33",133.0093
"256","ran256.hdr.34",8.675036
"256","ran256.hdr.35",3.147395
"256","ran256.hdr.36",25.6119
"256","ran256.hdr.37",9.745102
"256","ran256.hdr.38",8.079186
"256","ran256.hdr.39",3.484245
"256","ran256.hdr.4",8.115657
"256","ran256.hdr.40",10.39072
"256","ran256.hdr.41",9.872168
"256","ran256.hdr.42",8.34655
"256","ran256.hdr.43",2.938958
"256","ran256.hdr.44",17.15536
"256","ran256.hdr.45",24.20297
"256","ran256.hdr.46",8.288594
"256","ran256.hdr.47",7.047659
"256","ran256.hdr.48",5.445191
"256","ran256.hdr.49",12.44918
"256","ran256.hdr.5",7.567537
"256","ran256.hdr.50",10.0483
"256","ran256.hdr.51",6.511559
"256","ran256.hdr.52",8.250725
"256","ran256.hdr.53",330.1158
"256","ran256.hdr.54",7.484751
"256","ran256.hdr.55",9.370785
"256","ran256.hdr.56",7.124513
"256","ran256.hdr.57",4.62209
"256","ran256.hdr.58",12.03218
"256","ran256.hdr.59",3.993031
"256","ran256.hdr.6",4.140689
"256","ran256.hdr.60",8.671739
"256","ran256.hdr.61",10.08351
"256","ran256.hdr.62",4.018938
"256","ran256.hdr.63",20.93309
"256","ran256.hdr.64",10.81195
"256","ran256.hdr.65",8.518854
"256","ran256.hdr.66",19.72023
"256","ran256.hdr.67",11.64974
"256","ran256.hdr.68",2.720525
"256","ran256.hdr.69",26.56981
"256","ran256.hdr.7",12.01206
"256","ran256.hdr.70",4.590613
"256","ran256.hdr.71",13.9544
"256","ran256.hdr.72",41.34692
"256","ran256.hdr.73",17.83315
"256","ran256.hdr.74",8.12265
"256","ran256.hdr.75",2.827756
"256","ran256.hdr.76",6.61557
"256","ran256.hdr.77",4.849183
"256","ran256.hdr.78",6.790323
"256","ran256.hdr.8",61.19309
"256","ran256.hdr.9",13.0848
"257","ran257.hdr.1",5.141558
"257","ran257.hdr.10",6.339049
"257","ran257.hdr.11",4.748486
"257","ran257.hdr.12",6.422633
"257","ran257.hdr.13",8.798386
"257","ran257.hdr.14",5.796211
"257","ran257.hdr.15",31.82446
"257","ran257.hdr.16",6.925917
"257","ran257.hdr.17",8.457417
"257","ran257.hdr.18",6.199302
"257","ran257.hdr.19",8.34788
"257","ran257.hdr.2",5.337243
"257","ran257.hdr.20",6.327682
"257","ran257.hdr.21",4.876761
"257","ran257.hdr.22",13.82116
"257","ran257.hdr.23",6.317
"257","ran257.hdr.24",6.499149
"257","ran257.hdr.25",7.240352
"257","ran257.hdr.26",11.13139
"257","ran257.hdr.27",8.256735
"257","ran257.hdr.28",7.162603
"257","ran257.hdr.29",7.538618
"257","ran257.hdr.3",6.611464
"257","ran257.hdr.30",2.897611
"257","ran257.hdr.31",11.47408
"257","ran257.hdr.32",6.550496
"257","ran257.hdr.33",7.428148
"257","ran257.hdr.34",5.619368
"257","ran257.hdr.35",17.84247
"257","ran257.hdr.36",5.658786
"257","ran257.hdr.37",5.674862
"257","ran257.hdr.38",9.725898
"257","ran257.hdr.39",5.97929
"257","ran257.hdr.4",8.453626
"257","ran257.hdr.40",15.43692
"257","ran257.hdr.41",23.80687
"257","ran257.hdr.42",37.66179
"257","ran257.hdr.43",5.495657
"257","ran257.hdr.44",6.532296
"257","ran257.hdr.45",5.487182
"257","ran257.hdr.46",8.857721
"257","ran257.hdr.47",12.61325
"257","ran257.hdr.48",5.958391
"257","ran257.hdr.49",17.01279
"257","ran257.hdr.5",10.41006
"257","ran257.hdr.50",7.333771
"257","ran257.hdr.51",7.232682
"257","ran257.hdr.52",8.370386
"257","ran257.hdr.53",4.637795
"257","ran257.hdr.54",6.475768
"257","ran257.hdr.55",8.221006
"257","ran257.hdr.56",6.868591
"257","ran257.hdr.57",3.888515
"257","ran257.hdr.58",6.262096
"257","ran257.hdr.59",4.186465
"257","ran257.hdr.6",14.97954
"257","ran257.hdr.60",5.062937
"257","ran257.hdr.61",3.148945
"257","ran257.hdr.62",8.088447
"257","ran257.hdr.63",18.27005
"257","ran257.hdr.64",12.86688
"257","ran257.hdr.65",6.06307
"257","ran257.hdr.66",5.863251
"257","ran257.hdr.67",24.58394
"257","ran257.hdr.68",4.380773
"257","ran257.hdr.69",6.925078
"257","ran257.hdr.7",7.72585
"257","ran257.hdr.70",4.566412
"257","ran257.hdr.71",7.626668
"257","ran257.hdr.72",8.150962
"257","ran257.hdr.73",5.46
"257","ran257.hdr.74",12.42567
"257","ran257.hdr.75",39.57423
"257","ran257.hdr.76",15.01029
"257","ran257.hdr.77",4.380523
"257","ran257.hdr.78",5.12029
"257","ran257.hdr.8",7.485835
"257","ran257.hdr.9",12.98252
"258","ran258.hdr.1",4.630403
"258","ran258.hdr.10",14.99452
"258","ran258.hdr.11",6.952953
"258","ran258.hdr.12",6.122584
"258","ran258.hdr.13",4.424187
"258","ran258.hdr.14",7.11088
"258","ran258.hdr.15",8.427574
"258","ran258.hdr.16",6.725781
"258","ran258.hdr.17",9.260833
"258","ran258.hdr.18",6.135053
"258","ran258.hdr.19",6.866633
"258","ran258.hdr.2",7.119303
"258","ran258.hdr.20",6.946101
"258","ran258.hdr.21",6.048238
"258","ran258.hdr.22",8.552407
"258","ran258.hdr.23",16.60036
"258","ran258.hdr.24",6.111449
"258","ran258.hdr.25",4.811098
"258","ran258.hdr.26",4.234276
"258","ran258.hdr.27",5.054168
"258","ran258.hdr.28",9.204364
"258","ran258.hdr.29",5.836306
"258","ran258.hdr.3",19.69044
"258","ran258.hdr.30",5.565172
"258","ran258.hdr.31",6.021293
"258","ran258.hdr.32",6.641658
"258","ran258.hdr.33",7.580871
"258","ran258.hdr.34",4.176355
"258","ran258.hdr.35",3.443877
"258","ran258.hdr.36",9.797829
"258","ran258.hdr.37",153.6864
"258","ran258.hdr.38",6.344938
"258","ran258.hdr.39",7.466711
"258","ran258.hdr.4",38.17818
"258","ran258.hdr.40",6.384745
"258","ran258.hdr.41",7.541733
"258","ran258.hdr.42",4.750828
"258","ran258.hdr.43",16.11272
"258","ran258.hdr.44",51.67524
"258","ran258.hdr.45",3.993497
"258","ran258.hdr.46",5.009674
"258","ran258.hdr.47",4.801013
"258","ran258.hdr.48",3.410462
"258","ran258.hdr.49",11.45977
"258","ran258.hdr.5",8.30684
"258","ran258.hdr.50",8.735585
"258","ran258.hdr.51",7.844021
"258","ran258.hdr.52",5.518266
"258","ran258.hdr.53",7.548408
"258","ran258.hdr.54",6.341172
"258","ran258.hdr.55",4.961368
"258","ran258.hdr.56",5.673202
"258","ran258.hdr.57",6.861277
"258","ran258.hdr.58",11.46526
"258","ran258.hdr.59",8.190475
"258","ran258.hdr.6",5.072874
"258","ran258.hdr.60",11.10251
"258","ran258.hdr.61",5.789727
"258","ran258.hdr.62",88.40246
"258","ran258.hdr.63",14.0618
"258","ran258.hdr.64",6.925078
"258","ran258.hdr.65",7.992512
"258","ran258.hdr.66",2.198133
"258","ran258.hdr.67",9.486095
"258","ran258.hdr.68",4.042734
"258","ran258.hdr.69",5.742281
"258","ran258.hdr.7",4.159783
"258","ran258.hdr.70",2.930498
"258","ran258.hdr.71",4.378172
"258","ran258.hdr.72",24.36003
"258","ran258.hdr.73",20.17661
"258","ran258.hdr.74",20.81959
"258","ran258.hdr.75",6.61557
"258","ran258.hdr.76",2.903856
"258","ran258.hdr.77",22.3316
"258","ran258.hdr.78",8.035457
"258","ran258.hdr.8",8.733329
"258","ran258.hdr.9",10.34172
"259","ran259.hdr.1",8.617592
"259","ran259.hdr.10",6.777388
"259","ran259.hdr.11",16.38734
"259","ran259.hdr.12",17.82863
"259","ran259.hdr.13",7.891496
"259","ran259.hdr.14",4.841521
"259","ran259.hdr.15",13.43087
"259","ran259.hdr.16",8.449607
"259","ran259.hdr.17",5.973927
"259","ran259.hdr.18",8.163126
"259","ran259.hdr.19",6.25577
"259","ran259.hdr.2",4.53838
"259","ran259.hdr.20",6.946101
"259","ran259.hdr.21",11.78506
"259","ran259.hdr.22",5.80469
"259","ran259.hdr.23",8.265736
"259","ran259.hdr.24",13.4008
"259","ran259.hdr.25",7.859936
"259","ran259.hdr.26",8.436441
"259","ran259.hdr.27",129.1313
"259","ran259.hdr.28",4.51765
"259","ran259.hdr.29",6.270453
"259","ran259.hdr.3",5.337243
"259","ran259.hdr.30",8.86353
"259","ran259.hdr.31",8.079186
"259","ran259.hdr.32",7.021422
"259","ran259.hdr.33",5.618397
"259","ran259.hdr.34",9.840309
"259","ran259.hdr.35",5.370857
"259","ran259.hdr.36",7.792203
"259","ran259.hdr.37",4.149262
"259","ran259.hdr.38",4.234767
"259","ran259.hdr.39",6.413672
"259","ran259.hdr.4",8.45829
"259","ran259.hdr.40",7.658137
"259","ran259.hdr.41",9.608521
"259","ran259.hdr.42",8.365377
"259","ran259.hdr.43",15.61815
"259","ran259.hdr.44",2.977261
"259","ran259.hdr.45",4.761731
"259","ran259.hdr.46",3.182273
"259","ran259.hdr.47",4.078089
"259","ran259.hdr.48",17.01279
"259","ran259.hdr.49",8.914196
"259","ran259.hdr.5",4.637046
"259","ran259.hdr.50",3.926452
"259","ran259.hdr.51",17.69053
"259","ran259.hdr.52",17.32211
"259","ran259.hdr.53",6.271353
"259","ran259.hdr.54",8.644013
"259","ran259.hdr.55",4.258528
"259","ran259.hdr.56",5.67892
"259","ran259.hdr.57",7.072655
"259","ran259.hdr.58",5.452153
"259","ran259.hdr.59",6.112284
"259","ran259.hdr.6",9.546835
"259","ran259.hdr.60",5.957823
"259","ran259.hdr.61",5.105377
"259","ran259.hdr.62",20.93309
"259","ran259.hdr.63",2.455974
"259","ran259.hdr.64",6.275749
"259","ran259.hdr.65",4.975205
"259","ran259.hdr.66",12.42567
"259","ran259.hdr.67",13.23934
"259","ran259.hdr.68",13.99218
"259","ran259.hdr.69",6.423658
"259","ran259.hdr.7",4.737314
"259","ran259.hdr.70",11.45571
"259","ran259.hdr.71",8.435674
"259","ran259.hdr.72",9.536849
"259","ran259.hdr.73",4.240187
"259","ran259.hdr.74",7.126654
"259","ran259.hdr.75",8.412933
"259","ran259.hdr.76",6.334474
"259","ran259.hdr.77",7.14985
"259","ran259.hdr.78",5.12029
"259","ran259.hdr.8",8.901047
"259","ran259.hdr.9",10.82877
"260","ran260.hdr.1",5.260573
"260","ran260.hdr.10",6.83347
"260","ran260.hdr.11",5.235486
"260","ran260.hdr.12",10.36729
"260","ran260.hdr.13",4.466446
"260","ran260.hdr.14",5.883681
"260","ran260.hdr.15",8.478313
"260","ran260.hdr.16",14.31433
"260","ran260.hdr.17",6.131839
"260","ran260.hdr.18",13.25091
"260","ran260.hdr.19",8.256735
"260","ran260.hdr.2",6.604252
"260","ran260.hdr.20",6.892582
"260","ran260.hdr.21",10.65419
"260","ran260.hdr.22",8.310381
"260","ran260.hdr.23",5.830811
"260","ran260.hdr.24",1.67381
"260","ran260.hdr.25",9.1746
"260","ran260.hdr.26",10.17094
"260","ran260.hdr.27",4.618813
"260","ran260.hdr.28",11.46039
"260","ran260.hdr.29",7.768126
"260","ran260.hdr.3",4.076351
"260","ran260.hdr.30",9.382091
"260","ran260.hdr.31",5.579054
"260","ran260.hdr.32",8.453758
"260","ran260.hdr.33",4.887527
"260","ran260.hdr.34",7.027397
"260","ran260.hdr.35",5.436793
"260","ran260.hdr.36",7.75651
"260","ran260.hdr.37",6.413672
"260","ran260.hdr.38",8.352294
"260","ran260.hdr.39",4.951972
"260","ran260.hdr.4",7.566894
"260","ran260.hdr.40",3.676421
"260","ran260.hdr.41",15.92963
"260","ran260.hdr.42",8.559978
"260","ran260.hdr.43",3.886881
"260","ran260.hdr.44",12.61325
"260","ran260.hdr.45",4.930686
"260","ran260.hdr.46",7.123848
"260","ran260.hdr.47",15.43171
"260","ran260.hdr.48",6.508989
"260","ran260.hdr.49",5.958391
"260","ran260.hdr.5",40.00744
"260","ran260.hdr.50",8.397818
"260","ran260.hdr.51",10.9624
"260","ran260.hdr.52",7.667549
"260","ran260.hdr.53",6.344596
"260","ran260.hdr.54",4.618679
"260","ran260.hdr.55",3.888515
"260","ran260.hdr.56",7.827614
"260","ran260.hdr.57",6.262096
"260","ran260.hdr.58",6.279146
"260","ran260.hdr.59",17.53377
"260","ran260.hdr.6",8.433915
"260","ran260.hdr.60",8.190475
"260","ran260.hdr.61",7.936382
"260","ran260.hdr.62",10.85333
"260","ran260.hdr.63",6.166757
"260","ran260.hdr.64",8.518854
"260","ran260.hdr.65",5.073725
"260","ran260.hdr.66",3.887131
"260","ran260.hdr.67",4.218631
"260","ran260.hdr.68",7.109749
"260","ran260.hdr.69",6.423658
"260","ran260.hdr.7",13.27525
"260","ran260.hdr.70",7.680214
"260","ran260.hdr.71",9.513307
"260","ran260.hdr.72",3.660253
"260","ran260.hdr.73",3.909136
"260","ran260.hdr.74",6.61557
"260","ran260.hdr.75",34.23737
"260","ran260.hdr.76",2.704963
"260","ran260.hdr.77",6.600225
"260","ran260.hdr.78",16.34691
"260","ran260.hdr.8",6.203928
"260","ran260.hdr.9",7.216314
"261","ran261.hdr.1",9.127171
"261","ran261.hdr.10",25.30176
"261","ran261.hdr.11",8.463192
"261","ran261.hdr.12",4.368961
"261","ran261.hdr.13",6.354129
"261","ran261.hdr.14",19.40955
"261","ran261.hdr.15",12.87937
"261","ran261.hdr.16",10.49779
"261","ran261.hdr.17",19.42041
"261","ran261.hdr.18",38.61797
"261","ran261.hdr.19",8.86696
"261","ran261.hdr.2",5.846493
"261","ran261.hdr.20",3.116277
"261","ran261.hdr.21",5.563058
"261","ran261.hdr.22",10.97578
"261","ran261.hdr.23",8.041907
"261","ran261.hdr.24",7.015124
"261","ran261.hdr.25",18.87366
"261","ran261.hdr.26",28.47988
"261","ran261.hdr.27",10.34094
"261","ran261.hdr.28",7.521331
"261","ran261.hdr.29",3.376013
"261","ran261.hdr.3",13.4784
"261","ran261.hdr.30",7.044396
"261","ran261.hdr.31",18.91528
"261","ran261.hdr.32",12.33748
"261","ran261.hdr.33",7.684148
"261","ran261.hdr.34",6.715632
"261","ran261.hdr.35",9.77952
"261","ran261.hdr.36",12.00761
"261","ran261.hdr.37",9.1753
"261","ran261.hdr.38",3.071721
"261","ran261.hdr.39",4.993889
"261","ran261.hdr.4",15.82769
"261","ran261.hdr.40",5.763135
"261","ran261.hdr.41",32.73215
"261","ran261.hdr.42",6.738558
"261","ran261.hdr.43",7.53954
"261","ran261.hdr.44",2.74145
"261","ran261.hdr.45",8.250725
"261","ran261.hdr.46",11.39554
"261","ran261.hdr.47",9.322695
"261","ran261.hdr.48",5.796903
"261","ran261.hdr.49",6.059035
"261","ran261.hdr.5",6.804707
"261","ran261.hdr.50",8.397818
"261","ran261.hdr.51",11.32889
"261","ran261.hdr.52",7.548408
"261","ran261.hdr.53",8.822178
"261","ran261.hdr.54",6.275191
"261","ran261.hdr.55",3.503935
"261","ran261.hdr.56",13.54861
"261","ran261.hdr.57",4.435644
"261","ran261.hdr.58",19.98362
"261","ran261.hdr.59",16.59117
"261","ran261.hdr.6",3.868465
"261","ran261.hdr.60",2.08661
"261","ran261.hdr.61",11.50925
"261","ran261.hdr.62",6.386911
"261","ran261.hdr.63",8.917723
"261","ran261.hdr.64",2.332968
"261","ran261.hdr.65",20.93309
"261","ran261.hdr.66",4.532653
"261","ran261.hdr.67",7.139314
"261","ran261.hdr.68",7.032679
"261","ran261.hdr.69",11.40859
"261","ran261.hdr.7",13.94986
"261","ran261.hdr.70",3.01291
"261","ran261.hdr.71",4.467432
"261","ran261.hdr.72",13.85982
"261","ran261.hdr.73",3.817122
"261","ran261.hdr.74",9.513307
"261","ran261.hdr.75",3.770372
"261","ran261.hdr.76",4.49148
"261","ran261.hdr.77",9.011833
"261","ran261.hdr.78",23.52545
"261","ran261.hdr.8",6.203928
"261","ran261.hdr.9",7.360781
"262","ran262.hdr.1",6.761346
"262","ran262.hdr.10",5.433379
"262","ran262.hdr.11",7.360781
"262","ran262.hdr.12",3.767433
"262","ran262.hdr.13",7.34302
"262","ran262.hdr.14",7.924866
"262","ran262.hdr.15",8.655326
"262","ran262.hdr.16",5.235486
"262","ran262.hdr.17",4.901218
"262","ran262.hdr.18",7.027572
"262","ran262.hdr.19",4.880437
"262","ran262.hdr.2",6.193471
"262","ran262.hdr.20",12.00505
"262","ran262.hdr.21",6.844656
"262","ran262.hdr.22",8.291427
"262","ran262.hdr.23",8.062124
"262","ran262.hdr.24",7.538618
"262","ran262.hdr.25",7.20564
"262","ran262.hdr.26",9.469661
"262","ran262.hdr.27",6.145259
"262","ran262.hdr.28",9.867788
"262","ran262.hdr.29",5.21128
"262","ran262.hdr.3",4.723959
"262","ran262.hdr.30",19.6585
"262","ran262.hdr.31",8.306044
"262","ran262.hdr.32",16.97846
"262","ran262.hdr.33",6.500794
"262","ran262.hdr.34",8.038996
"262","ran262.hdr.35",9.416585
"262","ran262.hdr.36",8.858399
"262","ran262.hdr.37",4.828003
"262","ran262.hdr.38",3.552018
"262","ran262.hdr.39",11.23431
"262","ran262.hdr.4",10.46922
"262","ran262.hdr.40",4.889913
"262","ran262.hdr.41",10.44169
"262","ran262.hdr.42",32.73215
"262","ran262.hdr.43",5.895089
"262","ran262.hdr.44",9.973377
"262","ran262.hdr.45",8.780951
"262","ran262.hdr.46",87.68425
"262","ran262.hdr.47",16.14399
"262","ran262.hdr.48",3.986279
"262","ran262.hdr.49",6.861277
"262","ran262.hdr.5",14.97954
"262","ran262.hdr.50",16.30094
"262","ran262.hdr.51",10.16023
"262","ran262.hdr.52",12.74125
"262","ran262.hdr.53",12.74802
"262","ran262.hdr.54",9.863555
"262","ran262.hdr.55",9.356842
"262","ran262.hdr.56",4.39529
"262","ran262.hdr.57",17.70028
"262","ran262.hdr.58",8.81682
"262","ran262.hdr.59",6.068319
"262","ran262.hdr.6",17.00123
"262","ran262.hdr.60",16.77495
"262","ran262.hdr.61",30.22518
"262","ran262.hdr.62",4.669332
"262","ran262.hdr.63",14.57306
"262","ran262.hdr.64",5.452153
"262","ran262.hdr.65",15.63269
"262","ran262.hdr.66",8.917723
"262","ran262.hdr.67",4.037866
"262","ran262.hdr.68",5.554769
"262","ran262.hdr.69",6.539868
"262","ran262.hdr.7",7.455639
"262","ran262.hdr.70",10.43821
"262","ran262.hdr.71",8.389676
"262","ran262.hdr.72",5.987118
"262","ran262.hdr.73",4.566412
"262","ran262.hdr.74",13.83426
"262","ran262.hdr.75",9.616029
"262","ran262.hdr.76",4.560455
"262","ran262.hdr.77",11.29966
"262","ran262.hdr.78",16.34691
"262","ran262.hdr.8",4.426518
"262","ran262.hdr.9",3.445173
"263","ran263.hdr.1",6.571134
"263","ran263.hdr.10",3.214695
"263","ran263.hdr.11",6.76862
"263","ran263.hdr.12",3.563566
"263","ran263.hdr.13",4.724655
"263","ran263.hdr.14",40.44025
"263","ran263.hdr.15",6.658331
"263","ran263.hdr.16",11.78506
"263","ran263.hdr.17",8.361792
"263","ran263.hdr.18",8.475585
"263","ran263.hdr.19",6.143861
"263","ran263.hdr.2",6.729078
"263","ran263.hdr.20",3.227857
"263","ran263.hdr.21",10.97578
"263","ran263.hdr.22",6.421073
"263","ran263.hdr.23",9.93526
"263","ran263.hdr.24",5.731141
"263","ran263.hdr.25",15.20731
"263","ran263.hdr.26",7.844988
"263","ran263.hdr.27",13.84269
"263","ran263.hdr.28",4.319869
"263","ran263.hdr.29",23.11124
"263","ran263.hdr.3",8.293541
"263","ran263.hdr.30",9.867788
"263","ran263.hdr.31",58.32846
"263","ran263.hdr.32",13.93044
"263","ran263.hdr.33",7.52279
"263","ran263.hdr.34",8.753469
"263","ran263.hdr.35",6.363735
"263","ran263.hdr.36",4.740427
"263","ran263.hdr.37",7.014279
"263","ran263.hdr.38",12.80778
"263","ran263.hdr.39",5.094632
"263","ran263.hdr.4",5.877366
"263","ran263.hdr.40",7.75651
"263","ran263.hdr.41",17.81832
"263","ran263.hdr.42",14.02589
"263","ran263.hdr.43",6.934045
"263","ran263.hdr.44",5.895089
"263","ran263.hdr.45",24.92954
"263","ran263.hdr.46",7.691749
"263","ran263.hdr.47",9.117399
"263","ran263.hdr.48",19.78336
"263","ran263.hdr.49",1.179687
"263","ran263.hdr.5",26.71031
"263","ran263.hdr.50",3.438133
"263","ran263.hdr.51",5.816162
"263","ran263.hdr.52",5.624941
"263","ran263.hdr.53",4.930686
"263","ran263.hdr.54",7.123848
"263","ran263.hdr.55",8.02051
"263","ran263.hdr.56",12.65405
"263","ran263.hdr.57",3.558854
"263","ran263.hdr.58",3.932936
"263","ran263.hdr.59",6.991802
"263","ran263.hdr.6",14.4123
"263","ran263.hdr.60",4.863556
"263","ran263.hdr.61",7.006542
"263","ran263.hdr.62",15.82018
"263","ran263.hdr.63",8.528106
"263","ran263.hdr.64",3.358564
"263","ran263.hdr.65",9.732897
"263","ran263.hdr.66",9.258318
"263","ran263.hdr.67",24.77567
"263","ran263.hdr.68",58.28687
"263","ran263.hdr.69",4.572793
"263","ran263.hdr.7",13.0848
"263","ran263.hdr.70",11.27167
"263","ran263.hdr.71",3.324327
"263","ran263.hdr.72",11.14557
"263","ran263.hdr.73",4.985405
"263","ran263.hdr.74",7.825508
"263","ran263.hdr.75",6.398923
"263","ran263.hdr.76",13.46822
"263","ran263.hdr.77",15.19787
"263","ran263.hdr.78",8.664031
"263","ran263.hdr.8",6.079956
"263","ran263.hdr.9",5.056194
"264","ran264.hdr.1",8.204135
"264","ran264.hdr.10",5.064148
"264","ran264.hdr.11",6.925917
"264","ran264.hdr.12",7.216314
"264","ran264.hdr.13",6.715387
"264","ran264.hdr.14",29.65334
"264","ran264.hdr.15",3.704135
"264","ran264.hdr.16",3.662901
"264","ran264.hdr.17",5.170676
"264","ran264.hdr.18",9.185137
"264","ran264.hdr.19",12.87937
"264","ran264.hdr.2",16.05423
"264","ran264.hdr.20",9.510615
"264","ran264.hdr.21",5.27653
"264","ran264.hdr.22",7.274844
"264","ran264.hdr.23",15.20731
"264","ran264.hdr.24",7.69331
"264","ran264.hdr.25",6.529134
"264","ran264.hdr.26",3.299357
"264","ran264.hdr.27",4.960032
"264","ran264.hdr.28",10.17094
"264","ran264.hdr.29",4.840404
"264","ran264.hdr.3",10.19156
"264","ran264.hdr.30",5.057496
"264","ran264.hdr.31",6.657137
"264","ran264.hdr.32",8.768915
"264","ran264.hdr.33",7.374738
"264","ran264.hdr.34",6.388736
"264","ran264.hdr.35",6.344938
"264","ran264.hdr.36",7.442006
"264","ran264.hdr.37",4.575762
"264","ran264.hdr.38",9.356738
"264","ran264.hdr.39",2.878719
"264","ran264.hdr.4",5.960587
"264","ran264.hdr.40",5.59705
"264","ran264.hdr.41",8.727188
"264","ran264.hdr.42",7.53782
"264","ran264.hdr.43",9.604857
"264","ran264.hdr.44",10.99048
"264","ran264.hdr.45",5.502391
"264","ran264.hdr.46",12.88915
"264","ran264.hdr.47",3.369276
"264","ran264.hdr.48",15.72804
"264","ran264.hdr.49",11.53744
"264","ran264.hdr.5",10.98613
"264","ran264.hdr.50",6.299177
"264","ran264.hdr.51",8.735585
"264","ran264.hdr.52",10.56586
"264","ran264.hdr.53",6.501016
"264","ran264.hdr.54",3.640331
"264","ran264.hdr.55",6.736116
"264","ran264.hdr.56",8.863439
"264","ran264.hdr.57",4.038542
"264","ran264.hdr.58",6.778044
"264","ran264.hdr.59",7.319177
"264","ran264.hdr.6",4.188845
