"column_label","ran.hdr.name","CLR_PLESSENI.max"
"187","ran187.hdr.25",79.44949
"187","ran187.hdr.26",21.41389
"187","ran187.hdr.27",25.44658
"187","ran187.hdr.28",119.8743
"187","ran187.hdr.29",21.22
"187","ran187.hdr.3",12.85807
"187","ran187.hdr.30",47.05151
"187","ran187.hdr.31",8.820254
"187","ran187.hdr.32",28.9006
"187","ran187.hdr.33",7.497433
"187","ran187.hdr.34",53.79994
"187","ran187.hdr.35",143.1263
"187","ran187.hdr.36",12.32547
"187","ran187.hdr.37",21.67267
"187","ran187.hdr.38",7.271063
"187","ran187.hdr.39",97.59409
"187","ran187.hdr.4",25.61796
"187","ran187.hdr.40",19.46426
"187","ran187.hdr.41",65.77379
"187","ran187.hdr.42",5.708196
"187","ran187.hdr.43",24.00912
"187","ran187.hdr.44",22.91513
"187","ran187.hdr.45",13.23334
"187","ran187.hdr.46",30.37594
"187","ran187.hdr.47",44.46927
"187","ran187.hdr.48",13.50741
"187","ran187.hdr.49",4.632185
"187","ran187.hdr.5",27.73821
"187","ran187.hdr.50",6.983691
"187","ran187.hdr.51",14.64118
"187","ran187.hdr.52",42.89278
"187","ran187.hdr.53",10.38333
"187","ran187.hdr.54",11.43567
"187","ran187.hdr.55",24.36103
"187","ran187.hdr.56",22.44074
"187","ran187.hdr.57",9.186251
"187","ran187.hdr.58",20.64051
"187","ran187.hdr.6",45.02926
"187","ran187.hdr.7",17.94044
"187","ran187.hdr.8",18.8718
"187","ran187.hdr.9",5.083693
"188","ran188.hdr.1",21.22777
"188","ran188.hdr.10",9.511475
"188","ran188.hdr.11",9.376679
"188","ran188.hdr.12",26.61347
"188","ran188.hdr.13",18.24496
"188","ran188.hdr.14",21.92773
"188","ran188.hdr.15",26.70293
"188","ran188.hdr.16",14.44605
"188","ran188.hdr.17",27.11961
"188","ran188.hdr.18",31.92805
"188","ran188.hdr.19",19.51222
"188","ran188.hdr.2",16.8621
"188","ran188.hdr.20",23.19546
"188","ran188.hdr.21",38.86337
"188","ran188.hdr.22",110.7177
"188","ran188.hdr.23",22.12737
"188","ran188.hdr.24",14.44759
"188","ran188.hdr.25",15.33952
"188","ran188.hdr.26",4.928112
"188","ran188.hdr.27",42.05788
"188","ran188.hdr.28",20.28548
"188","ran188.hdr.29",12.93635
"188","ran188.hdr.3",25.42946
"188","ran188.hdr.30",7.734326
"188","ran188.hdr.31",81.04224
"188","ran188.hdr.32",40.75847
"188","ran188.hdr.33",5.676862
"188","ran188.hdr.34",110.3239
"188","ran188.hdr.35",4.957769
"188","ran188.hdr.36",22.89895
"188","ran188.hdr.37",25.60467
"188","ran188.hdr.38",75.48319
"188","ran188.hdr.39",19.50886
"188","ran188.hdr.4",219.1057
"188","ran188.hdr.40",13.09477
"188","ran188.hdr.41",20.13428
"188","ran188.hdr.42",9.374273
"188","ran188.hdr.43",39.13763
"188","ran188.hdr.44",32.87286
"188","ran188.hdr.45",6.815504
"188","ran188.hdr.46",112.0656
"188","ran188.hdr.47",25.64912
"188","ran188.hdr.48",130.4225
"188","ran188.hdr.49",15.09826
"188","ran188.hdr.5",15.10234
"188","ran188.hdr.50",15.66595
"188","ran188.hdr.51",10.01018
"188","ran188.hdr.52",8.705045
"188","ran188.hdr.53",17.82626
"188","ran188.hdr.54",11.05702
"188","ran188.hdr.55",70.56388
"188","ran188.hdr.56",5.839538
"188","ran188.hdr.57",8.053232
"188","ran188.hdr.58",42.20358
"188","ran188.hdr.6",22.18511
"188","ran188.hdr.7",24.20288
"188","ran188.hdr.8",14.84438
"188","ran188.hdr.9",9.763386
"189","ran189.hdr.1",83.57622
"189","ran189.hdr.10",42.33715
"189","ran189.hdr.11",27.87724
"189","ran189.hdr.12",13.03797
"189","ran189.hdr.13",31.30891
"189","ran189.hdr.14",36.80966
"189","ran189.hdr.15",24.09775
"189","ran189.hdr.16",125.4439
"189","ran189.hdr.17",15.33993
"189","ran189.hdr.18",79.44949
"189","ran189.hdr.19",29.44507
"189","ran189.hdr.2",15.10234
"189","ran189.hdr.20",19.4317
"189","ran189.hdr.21",25.44658
"189","ran189.hdr.22",74.79091
"189","ran189.hdr.23",19.7334
"189","ran189.hdr.24",32.25541
"189","ran189.hdr.25",65.6202
"189","ran189.hdr.26",18.75078
"189","ran189.hdr.27",11.26051
"189","ran189.hdr.28",6.337911
"189","ran189.hdr.29",50.95997
"189","ran189.hdr.3",16.37568
"189","ran189.hdr.30",69.55235
"189","ran189.hdr.31",80.14573
"189","ran189.hdr.32",10.84557
"189","ran189.hdr.33",36.34741
"189","ran189.hdr.34",276.0206
"189","ran189.hdr.35",13.00115
"189","ran189.hdr.36",5.564686
"189","ran189.hdr.37",16.96664
"189","ran189.hdr.38",132.5827
"189","ran189.hdr.39",55.66089
"189","ran189.hdr.4",15.27519
"189","ran189.hdr.40",65.77379
"189","ran189.hdr.41",33.1497
"189","ran189.hdr.42",95.03818
"189","ran189.hdr.43",17.26647
"189","ran189.hdr.44",8.128802
"189","ran189.hdr.45",48.89895
"189","ran189.hdr.46",12.79262
"189","ran189.hdr.47",11.8889
"189","ran189.hdr.48",16.39729
"189","ran189.hdr.49",3.376452
"189","ran189.hdr.5",14.73774
"189","ran189.hdr.50",16.9079
"189","ran189.hdr.51",19.39782
"189","ran189.hdr.52",31.35499
"189","ran189.hdr.53",13.23715
"189","ran189.hdr.54",30.98877
"189","ran189.hdr.55",88.04024
"189","ran189.hdr.56",36.07248
"189","ran189.hdr.57",8.905572
"189","ran189.hdr.58",11.32544
"189","ran189.hdr.6",22.99723
"189","ran189.hdr.7",15.47533
"189","ran189.hdr.8",9.443731
"189","ran189.hdr.9",13.52774
"190","ran190.hdr.1",10.93105
"190","ran190.hdr.10",24.78236
"190","ran190.hdr.11",67.1572
"190","ran190.hdr.12",8.936721
"190","ran190.hdr.13",73.48656
"190","ran190.hdr.14",18.44201
"190","ran190.hdr.15",18.86524
"190","ran190.hdr.16",6.820167
"190","ran190.hdr.17",9.773531
"190","ran190.hdr.18",14.52498
"190","ran190.hdr.19",8.132892
"190","ran190.hdr.2",12.95066
"190","ran190.hdr.20",23.27492
"190","ran190.hdr.21",48.07412
"190","ran190.hdr.22",3.340937
"190","ran190.hdr.23",51.45956
"190","ran190.hdr.24",29.9399
"190","ran190.hdr.25",15.2376
"190","ran190.hdr.26",5.388522
"190","ran190.hdr.27",48.58253
"190","ran190.hdr.28",5.134305
"190","ran190.hdr.29",10.19538
"190","ran190.hdr.3",55.22308
"190","ran190.hdr.30",276.0206
"190","ran190.hdr.31",30.51392
"190","ran190.hdr.32",11.30517
"190","ran190.hdr.33",17.74609
"190","ran190.hdr.34",23.61986
"190","ran190.hdr.35",45.70113
"190","ran190.hdr.36",20.93555
"190","ran190.hdr.37",78.06758
"190","ran190.hdr.38",13.59444
"190","ran190.hdr.39",25.44529
"190","ran190.hdr.4",18.8718
"190","ran190.hdr.40",22.91513
"190","ran190.hdr.41",126.7558
"190","ran190.hdr.42",28.48181
"190","ran190.hdr.43",24.2579
"190","ran190.hdr.44",9.777244
"190","ran190.hdr.45",128.0432
"190","ran190.hdr.46",26.47998
"190","ran190.hdr.47",19.79633
"190","ran190.hdr.48",29.52826
"190","ran190.hdr.49",28.75176
"190","ran190.hdr.5",7.663618
"190","ran190.hdr.50",23.16934
"190","ran190.hdr.51",26.37891
"190","ran190.hdr.52",7.332174
"190","ran190.hdr.53",8.291345
"190","ran190.hdr.54",69.38734
"190","ran190.hdr.55",100.2917
"190","ran190.hdr.56",10.71134
"190","ran190.hdr.57",36.85533
"190","ran190.hdr.58",3.719982
"190","ran190.hdr.6",16.1681
"190","ran190.hdr.7",22.78008
"190","ran190.hdr.8",13.10929
"190","ran190.hdr.9",4.249805
"191","ran191.hdr.1",118.9321
"191","ran191.hdr.10",21.88262
"191","ran191.hdr.11",12.85227
"191","ran191.hdr.12",18.68157
"191","ran191.hdr.13",42.33715
"191","ran191.hdr.14",22.79558
"191","ran191.hdr.15",18.98683
"191","ran191.hdr.16",11.03984
"191","ran191.hdr.17",7.333284
"191","ran191.hdr.18",5.465514
"191","ran191.hdr.19",25.49782
"191","ran191.hdr.2",10.82603
"191","ran191.hdr.20",5.087472
"191","ran191.hdr.21",42.48367
"191","ran191.hdr.22",20.28548
"191","ran191.hdr.23",85.17635
"191","ran191.hdr.24",25.14154
"191","ran191.hdr.25",14.85282
"191","ran191.hdr.26",34.10832
"191","ran191.hdr.27",21.22
"191","ran191.hdr.28",6.477193
"191","ran191.hdr.29",50.01783
"191","ran191.hdr.3",96.41552
"191","ran191.hdr.30",7.514149
"191","ran191.hdr.31",21.69617
"191","ran191.hdr.32",21.70844
"191","ran191.hdr.33",21.30776
"191","ran191.hdr.34",18.32333
"191","ran191.hdr.35",46.02412
"191","ran191.hdr.36",5.226895
"191","ran191.hdr.37",75.48319
"191","ran191.hdr.38",6.379242
"191","ran191.hdr.39",8.979774
"191","ran191.hdr.4",381.6013
"191","ran191.hdr.40",19.46426
"191","ran191.hdr.41",12.16696
"191","ran191.hdr.42",22.79274
"191","ran191.hdr.43",16.65744
"191","ran191.hdr.44",20.1293
"191","ran191.hdr.45",35.67761
"191","ran191.hdr.46",8.780253
"191","ran191.hdr.47",29.54664
"191","ran191.hdr.48",113.1924
"191","ran191.hdr.49",65.55903
"191","ran191.hdr.5",9.803379
"191","ran191.hdr.50",44.96629
"191","ran191.hdr.51",30.37067
"191","ran191.hdr.52",33.64848
"191","ran191.hdr.53",87.60294
"191","ran191.hdr.54",12.36398
"191","ran191.hdr.55",10.2243
"191","ran191.hdr.56",5.362138
"191","ran191.hdr.57",47.98801
"191","ran191.hdr.58",7.343988
"191","ran191.hdr.6",26.61347
"191","ran191.hdr.7",14.20898
"191","ran191.hdr.8",13.0565
"191","ran191.hdr.9",8.522451
"192","ran192.hdr.1",20.32664
"192","ran192.hdr.10",19.21811
"192","ran192.hdr.11",8.638474
"192","ran192.hdr.12",15.26653
"192","ran192.hdr.13",7.517409
"192","ran192.hdr.14",26.68931
"192","ran192.hdr.15",19.51222
"192","ran192.hdr.16",9.570325
"192","ran192.hdr.17",12.46276
"192","ran192.hdr.18",8.371272
"192","ran192.hdr.19",18.24526
"192","ran192.hdr.2",16.8621
"192","ran192.hdr.20",7.963898
"192","ran192.hdr.21",4.274905
"192","ran192.hdr.22",6.696001
"192","ran192.hdr.23",11.3126
"192","ran192.hdr.24",14.00352
"192","ran192.hdr.25",33.37846
"192","ran192.hdr.26",19.21757
"192","ran192.hdr.27",25.53886
"192","ran192.hdr.28",22.29355
"192","ran192.hdr.29",42.30485
"192","ran192.hdr.3",35.75254
"192","ran192.hdr.30",90.6203
"192","ran192.hdr.31",69.36727
"192","ran192.hdr.32",8.599749
"192","ran192.hdr.33",69.55235
"192","ran192.hdr.34",31.99045
"192","ran192.hdr.35",11.08662
"192","ran192.hdr.36",6.903643
"192","ran192.hdr.37",6.566146
"192","ran192.hdr.38",15.90374
"192","ran192.hdr.39",225.6297
"192","ran192.hdr.4",6.006784
"192","ran192.hdr.40",17.81195
"192","ran192.hdr.41",10.78422
"192","ran192.hdr.42",41.67513
"192","ran192.hdr.43",42.16957
"192","ran192.hdr.44",20.31495
"192","ran192.hdr.45",28.42231
"192","ran192.hdr.46",29.2267
"192","ran192.hdr.47",13.23334
"192","ran192.hdr.48",35.67761
"192","ran192.hdr.49",83.31721
"192","ran192.hdr.5",8.53265
"192","ran192.hdr.50",26.47998
"192","ran192.hdr.51",5.917605
"192","ran192.hdr.52",46.19516
"192","ran192.hdr.53",20.57193
"192","ran192.hdr.54",14.70635
"192","ran192.hdr.55",5.401733
"192","ran192.hdr.56",10.38333
"192","ran192.hdr.57",21.74483
"192","ran192.hdr.58",4.59325
"192","ran192.hdr.6",88.65636
"192","ran192.hdr.7",44.17445
"192","ran192.hdr.8",60.83001
"192","ran192.hdr.9",8.794955
"193","ran193.hdr.1",5.379859
"193","ran193.hdr.10",19.3849
"193","ran193.hdr.11",13.92721
"193","ran193.hdr.12",10.5571
"193","ran193.hdr.13",10.08412
"193","ran193.hdr.14",51.5647
"193","ran193.hdr.15",9.359176
"193","ran193.hdr.16",10.17827
"193","ran193.hdr.17",26.31
"193","ran193.hdr.18",11.40483
"193","ran193.hdr.19",10.8438
"193","ran193.hdr.2",6.758382
"193","ran193.hdr.20",15.57027
"193","ran193.hdr.21",15.74948
"193","ran193.hdr.22",125.4439
"193","ran193.hdr.23",8.144894
"193","ran193.hdr.24",20.69796
"193","ran193.hdr.25",6.730381
"193","ran193.hdr.26",85.73129
"193","ran193.hdr.27",13.96474
"193","ran193.hdr.28",7.641097
"193","ran193.hdr.29",7.514149
"193","ran193.hdr.3",9.831784
"193","ran193.hdr.30",4.957769
"193","ran193.hdr.31",120.3058
"193","ran193.hdr.32",33.70558
"193","ran193.hdr.33",195.0925
"193","ran193.hdr.34",9.536931
"193","ran193.hdr.35",22.11502
"193","ran193.hdr.36",18.00182
"193","ran193.hdr.37",11.24869
"193","ran193.hdr.38",14.64015
"193","ran193.hdr.39",16.65744
"193","ran193.hdr.4",27.73821
"193","ran193.hdr.40",10.11245
"193","ran193.hdr.41",25.45258
"193","ran193.hdr.42",30.22296
"193","ran193.hdr.43",44.14779
"193","ran193.hdr.44",12.91657
"193","ran193.hdr.45",24.2579
"193","ran193.hdr.46",9.777244
"193","ran193.hdr.47",4.677838
"193","ran193.hdr.48",74.42398
"193","ran193.hdr.49",5.917605
"193","ran193.hdr.5",4.33174
"193","ran193.hdr.50",23.10412
"193","ran193.hdr.51",11.67141
"193","ran193.hdr.52",9.946292
"193","ran193.hdr.53",18.6063
"193","ran193.hdr.54",39.04778
"193","ran193.hdr.55",6.576743
"193","ran193.hdr.56",24.36103
"193","ran193.hdr.57",12.68404
"193","ran193.hdr.58",13.17018
"193","ran193.hdr.6",22.25615
"193","ran193.hdr.7",48.38351
"193","ran193.hdr.8",18.3451
"193","ran193.hdr.9",235.4727
"194","ran194.hdr.1",6.578003
"194","ran194.hdr.10",33.98567
"194","ran194.hdr.11",29.28212
"194","ran194.hdr.12",41.65034
"194","ran194.hdr.13",12.5421
"194","ran194.hdr.14",23.19524
"194","ran194.hdr.15",10.74859
"194","ran194.hdr.16",38.86337
"194","ran194.hdr.17",33.7409
"194","ran194.hdr.18",12.19257
"194","ran194.hdr.19",11.9991
"194","ran194.hdr.2",19.45281
"194","ran194.hdr.20",19.7334
"194","ran194.hdr.21",42.30485
"194","ran194.hdr.22",25.83385
"194","ran194.hdr.23",12.69316
"194","ran194.hdr.24",98.71975
"194","ran194.hdr.25",21.98619
"194","ran194.hdr.26",21.224
"194","ran194.hdr.27",15.57313
"194","ran194.hdr.28",13.40902
"194","ran194.hdr.29",345.2274
"194","ran194.hdr.3",42.32111
"194","ran194.hdr.30",13.29244
"194","ran194.hdr.31",17.03877
"194","ran194.hdr.32",15.52629
"194","ran194.hdr.33",76.88432
"194","ran194.hdr.34",9.345329
"194","ran194.hdr.35",10.14367
"194","ran194.hdr.36",36.09569
"194","ran194.hdr.37",9.536931
"194","ran194.hdr.38",22.12218
"194","ran194.hdr.39",27.39768
"194","ran194.hdr.4",45.76122
"194","ran194.hdr.40",49.34722
"194","ran194.hdr.41",20.04241
"194","ran194.hdr.42",11.47413
"194","ran194.hdr.43",20.65699
"194","ran194.hdr.44",95.03818
"194","ran194.hdr.45",12.26995
"194","ran194.hdr.46",9.297621
"194","ran194.hdr.47",20.31495
"194","ran194.hdr.48",20.54987
"194","ran194.hdr.49",10.43943
"194","ran194.hdr.5",50.62404
"194","ran194.hdr.50",7.066074
"194","ran194.hdr.51",20.62111
"194","ran194.hdr.52",19.63652
"194","ran194.hdr.53",19.39782
"194","ran194.hdr.54",26.22467
"194","ran194.hdr.55",15.20786
"194","ran194.hdr.56",7.697402
"194","ran194.hdr.57",64.82162
"194","ran194.hdr.58",7.191619
"194","ran194.hdr.6",16.84403
"194","ran194.hdr.7",26.15738
"194","ran194.hdr.8",9.511475
"194","ran194.hdr.9",13.01432
"195","ran195.hdr.1",16.60653
"195","ran195.hdr.10",433.3625
"195","ran195.hdr.11",73.48656
"195","ran195.hdr.12",287.7452
"195","ran195.hdr.13",32.73514
"195","ran195.hdr.14",5.954494
"195","ran195.hdr.15",9.34414
"195","ran195.hdr.16",25.85255
"195","ran195.hdr.17",26.15201
"195","ran195.hdr.18",10.88763
"195","ran195.hdr.19",27.9858
"195","ran195.hdr.2",35.75254
"195","ran195.hdr.20",23.19524
"195","ran195.hdr.21",14.553
"195","ran195.hdr.22",13.47459
"195","ran195.hdr.23",21.42043
"195","ran195.hdr.24",7.468806
"195","ran195.hdr.25",45.90204
"195","ran195.hdr.26",35.20777
"195","ran195.hdr.27",39.12359
"195","ran195.hdr.28",97.02544
"195","ran195.hdr.29",11.44935
"195","ran195.hdr.3",16.37568
"195","ran195.hdr.30",5.902928
"195","ran195.hdr.31",13.96474
"195","ran195.hdr.32",28.70133
"195","ran195.hdr.33",207.2794
"195","ran195.hdr.34",19.40915
"195","ran195.hdr.35",9.122419
"195","ran195.hdr.36",9.752221
"195","ran195.hdr.37",6.903643
"195","ran195.hdr.38",21.69617
"195","ran195.hdr.39",28.62029
"195","ran195.hdr.4",13.5224
"195","ran195.hdr.40",14.01085
"195","ran195.hdr.41",40.78134
"195","ran195.hdr.42",17.25324
"195","ran195.hdr.43",7.160481
"195","ran195.hdr.44",11.24869
"195","ran195.hdr.45",21.58477
"195","ran195.hdr.46",53.04918
"195","ran195.hdr.47",25.45258
"195","ran195.hdr.48",41.19001
"195","ran195.hdr.49",34.66662
"195","ran195.hdr.5",10.85676
"195","ran195.hdr.50",9.733825
"195","ran195.hdr.51",38.98352
"195","ran195.hdr.52",83.31721
"195","ran195.hdr.53",13.83345
"195","ran195.hdr.54",15.55819
"195","ran195.hdr.55",53.99903
"195","ran195.hdr.56",29.27404
"195","ran195.hdr.57",31.35499
"195","ran195.hdr.58",9.263416
"195","ran195.hdr.6",15.51117
"195","ran195.hdr.7",9.099647
"195","ran195.hdr.8",8.346086
"195","ran195.hdr.9",13.0565
"196","ran196.hdr.1",12.57423
"196","ran196.hdr.10",18.59032
"196","ran196.hdr.11",14.55177
"196","ran196.hdr.12",24.99741
"196","ran196.hdr.13",29.28016
"196","ran196.hdr.14",37.45723
"196","ran196.hdr.15",13.47459
"196","ran196.hdr.16",10.95345
"196","ran196.hdr.17",44.89044
"196","ran196.hdr.18",5.742013
"196","ran196.hdr.19",20.49097
"196","ran196.hdr.2",49.25686
"196","ran196.hdr.20",29.44507
"196","ran196.hdr.21",14.85282
"196","ran196.hdr.22",33.60005
"196","ran196.hdr.23",16.51668
"196","ran196.hdr.24",98.71975
"196","ran196.hdr.25",11.00471
"196","ran196.hdr.26",8.313589
"196","ran196.hdr.27",7.514149
"196","ran196.hdr.28",15.57313
"196","ran196.hdr.29",21.70844
"196","ran196.hdr.3",96.41552
"196","ran196.hdr.30",6.377307
"196","ran196.hdr.31",23.41934
"196","ran196.hdr.32",8.047235
"196","ran196.hdr.33",6.447172
"196","ran196.hdr.34",8.269066
"196","ran196.hdr.35",10.94489
"196","ran196.hdr.36",17.97394
"196","ran196.hdr.37",14.84419
"196","ran196.hdr.38",17.25324
"196","ran196.hdr.39",37.55445
"196","ran196.hdr.4",9.450227
"196","ran196.hdr.40",11.34429
"196","ran196.hdr.41",7.874664
"196","ran196.hdr.42",7.090185
"196","ran196.hdr.43",29.2267
"196","ran196.hdr.44",13.09477
"196","ran196.hdr.45",4.279551
"196","ran196.hdr.46",10.58002
"196","ran196.hdr.47",112.0656
"196","ran196.hdr.48",92.95563
"196","ran196.hdr.49",29.54664
"196","ran196.hdr.5",30.96495
"196","ran196.hdr.50",15.16187
"196","ran196.hdr.51",54.71233
"196","ran196.hdr.52",15.36146
"196","ran196.hdr.53",23.8906
"196","ran196.hdr.54",23.16934
"196","ran196.hdr.55",77.91776
"196","ran196.hdr.56",24.36103
"196","ran196.hdr.57",33.08656
"196","ran196.hdr.58",8.883913
"196","ran196.hdr.6",14.73774
"196","ran196.hdr.7",14.20898
"196","ran196.hdr.8",29.13434
"196","ran196.hdr.9",43.08767
"197","ran197.hdr.1",16.8621
"197","ran197.hdr.10",14.44605
"197","ran197.hdr.11",23.16815
"197","ran197.hdr.12",14.39384
"197","ran197.hdr.13",39.5101
"197","ran197.hdr.14",21.5212
"197","ran197.hdr.15",9.864356
"197","ran197.hdr.16",18.13307
"197","ran197.hdr.17",18.10994
"197","ran197.hdr.18",23.5883
"197","ran197.hdr.19",22.15944
"197","ran197.hdr.2",49.25686
"197","ran197.hdr.20",13.6911
"197","ran197.hdr.21",8.865711
"197","ran197.hdr.22",25.53886
"197","ran197.hdr.23",14.40922
"197","ran197.hdr.24",15.14357
"197","ran197.hdr.25",119.8743
"197","ran197.hdr.26",39.01793
"197","ran197.hdr.27",13.9511
"197","ran197.hdr.28",6.486968
"197","ran197.hdr.29",24.62972
"197","ran197.hdr.3",24.56566
"197","ran197.hdr.30",50.95997
"197","ran197.hdr.31",31.99045
"197","ran197.hdr.32",9.623265
"197","ran197.hdr.33",53.79994
"197","ran197.hdr.34",5.182586
"197","ran197.hdr.35",19.49589
"197","ran197.hdr.36",52.6526
"197","ran197.hdr.37",36.31238
"197","ran197.hdr.38",40.78134
"197","ran197.hdr.39",105.8571
"197","ran197.hdr.4",6.670712
"197","ran197.hdr.40",12.25263
"197","ran197.hdr.41",10.93531
"197","ran197.hdr.42",10.78422
"197","ran197.hdr.43",12.19075
"197","ran197.hdr.44",7.080583
"197","ran197.hdr.45",13.23334
"197","ran197.hdr.46",10.48729
"197","ran197.hdr.47",15.25094
"197","ran197.hdr.48",19.79633
"197","ran197.hdr.49",8.332627
"197","ran197.hdr.5",26.15738
"197","ran197.hdr.50",39.04778
"197","ran197.hdr.51",48.89255
"197","ran197.hdr.52",8.324687
"197","ran197.hdr.53",26.71602
"197","ran197.hdr.54",13.16271
"197","ran197.hdr.55",9.043612
"197","ran197.hdr.56",36.07248
"197","ran197.hdr.57",9.759641
"197","ran197.hdr.58",19.41661
"197","ran197.hdr.6",24.77331
"197","ran197.hdr.7",8.62886
"197","ran197.hdr.8",14.46355
"197","ran197.hdr.9",10.65775
"198","ran198.hdr.1",33.50279
"198","ran198.hdr.10",13.1146
"198","ran198.hdr.11",21.06199
"198","ran198.hdr.12",6.760124
"198","ran198.hdr.13",58.53193
"198","ran198.hdr.14",33.01416
"198","ran198.hdr.15",17.86016
"198","ran198.hdr.16",13.82441
"198","ran198.hdr.17",4.875253
"198","ran198.hdr.18",11.8171
"198","ran198.hdr.19",45.90204
"198","ran198.hdr.2",34.83017
"198","ran198.hdr.20",11.9991
"198","ran198.hdr.21",8.068014
"198","ran198.hdr.22",207.2794
"198","ran198.hdr.23",84.78903
"198","ran198.hdr.24",40.06298
"198","ran198.hdr.25",42.3074
"198","ran198.hdr.26",21.30776
"198","ran198.hdr.27",27.13336
"198","ran198.hdr.28",9.830707
"198","ran198.hdr.29",12.22434
"198","ran198.hdr.3",28.11486
"198","ran198.hdr.30",36.09569
"198","ran198.hdr.31",60.06435
"198","ran198.hdr.32",5.852154
"198","ran198.hdr.33",6.581325
"198","ran198.hdr.34",21.9033
"198","ran198.hdr.35",5.19882
"198","ran198.hdr.36",10.60556
"198","ran198.hdr.37",126.1475
"198","ran198.hdr.38",9.224235
"198","ran198.hdr.39",9.503391
"198","ran198.hdr.4",12.73438
"198","ran198.hdr.40",48.38799
"198","ran198.hdr.41",3.661701
"198","ran198.hdr.42",15.65274
"198","ran198.hdr.43",15.67987
"198","ran198.hdr.44",6.868718
"198","ran198.hdr.45",9.067235
"198","ran198.hdr.46",14.9269
"198","ran198.hdr.47",19.29087
"198","ran198.hdr.48",16.39729
"198","ran198.hdr.49",19.56456
"198","ran198.hdr.5",21.42709
"198","ran198.hdr.50",11.52576
"198","ran198.hdr.51",10.19962
"198","ran198.hdr.52",31.30073
"198","ran198.hdr.53",29.52826
"198","ran198.hdr.54",13.67847
"198","ran198.hdr.55",8.31006
"198","ran198.hdr.56",33.08656
"198","ran198.hdr.57",13.17018
"198","ran198.hdr.58",42.20358
"198","ran198.hdr.6",14.37554
"198","ran198.hdr.7",21.82926
"198","ran198.hdr.8",19.3849
"198","ran198.hdr.9",33.06733
"199","ran199.hdr.1",5.915666
"199","ran199.hdr.10",58.19165
"199","ran199.hdr.11",24.6012
"199","ran199.hdr.12",10.30889
"199","ran199.hdr.13",24.59205
"199","ran199.hdr.14",114.5909
"199","ran199.hdr.15",46.78367
"199","ran199.hdr.16",26.68931
"199","ran199.hdr.17",19.51222
"199","ran199.hdr.18",33.01416
"199","ran199.hdr.19",17.82486
"199","ran199.hdr.2",33.50279
"199","ran199.hdr.20",4.212336
"199","ran199.hdr.21",35.39917
"199","ran199.hdr.22",24.09775
"199","ran199.hdr.23",110.7177
"199","ran199.hdr.24",42.48367
"199","ran199.hdr.25",36.11685
"199","ran199.hdr.26",10.43949
"199","ran199.hdr.27",26.24763
"199","ran199.hdr.28",21.49213
"199","ran199.hdr.29",13.538
"199","ran199.hdr.3",25.42946
"199","ran199.hdr.30",18.93529
"199","ran199.hdr.31",33.60005
"199","ran199.hdr.32",119.8743
"199","ran199.hdr.33",52.46226
"199","ran199.hdr.34",349.0782
"199","ran199.hdr.35",14.46508
"199","ran199.hdr.36",51.17631
"199","ran199.hdr.37",26.04969
"199","ran199.hdr.38",33.14416
"199","ran199.hdr.39",15.89596
"199","ran199.hdr.4",45.76122
"199","ran199.hdr.40",14.01085
"199","ran199.hdr.41",12.98662
"199","ran199.hdr.42",85.80599
"199","ran199.hdr.43",14.10366
"199","ran199.hdr.44",5.160889
"199","ran199.hdr.45",132.5827
"199","ran199.hdr.46",2.985727
"199","ran199.hdr.47",9.90665
"199","ran199.hdr.48",44.14779
"199","ran199.hdr.49",14.28503
"199","ran199.hdr.5",11.63069
"199","ran199.hdr.50",92.95563
"199","ran199.hdr.51",20.40882
"199","ran199.hdr.52",13.52297
"199","ran199.hdr.53",10.38333
"199","ran199.hdr.54",8.690089
"199","ran199.hdr.55",7.476144
"199","ran199.hdr.56",23.79775
"199","ran199.hdr.57",10.72025
"199","ran199.hdr.58",8.8793
"199","ran199.hdr.6",38.83329
"199","ran199.hdr.7",18.26249
"199","ran199.hdr.8",14.37554
"199","ran199.hdr.9",9.292866
"200","ran200.hdr.1",6.578003
"200","ran200.hdr.10",14.55177
"200","ran200.hdr.11",18.42219
"200","ran200.hdr.12",50.28627
"200","ran200.hdr.13",18.53043
"200","ran200.hdr.14",16.51741
"200","ran200.hdr.15",24.09775
"200","ran200.hdr.16",10.44279
"200","ran200.hdr.17",12.36719
"200","ran200.hdr.18",14.14647
"200","ran200.hdr.19",13.55236
"200","ran200.hdr.2",22.17177
"200","ran200.hdr.20",16.19814
"200","ran200.hdr.21",14.68557
"200","ran200.hdr.22",77.18567
"200","ran200.hdr.23",4.928112
"200","ran200.hdr.24",35.20777
"200","ran200.hdr.25",32.21622
"200","ran200.hdr.26",19.4317
"200","ran200.hdr.27",61.8361
"200","ran200.hdr.28",18.04479
"200","ran200.hdr.29",5.297256
"200","ran200.hdr.3",30.38633
"200","ran200.hdr.30",97.09053
"200","ran200.hdr.31",30.69013
"200","ran200.hdr.32",18.87217
"200","ran200.hdr.33",23.99101
"200","ran200.hdr.34",18.32333
"200","ran200.hdr.35",35.27209
"200","ran200.hdr.36",41.52904
"200","ran200.hdr.37",11.35794
"200","ran200.hdr.38",70.54655
"200","ran200.hdr.39",9.536931
"200","ran200.hdr.4",5.853109
"200","ran200.hdr.40",12.29968
"200","ran200.hdr.41",7.778657
"200","ran200.hdr.42",14.10366
"200","ran200.hdr.43",18.89719
"200","ran200.hdr.44",41.76647
