"column_label","ran.hdr.name","piPless.minus.piMalle.min"
"608","ran608.hdr.3",-0.000823999999999998
"608","ran608.hdr.30",-0.00223487
"608","ran608.hdr.31",-0.00124159
"608","ran608.hdr.32",-0.00182015
"608","ran608.hdr.33",-0.0031772
"608","ran608.hdr.34",-0.0016097
"608","ran608.hdr.35",-0.00363356
"608","ran608.hdr.36",-0.0022901
"608","ran608.hdr.37",-0.00103
"608","ran608.hdr.38",-0.000691000000000001
"608","ran608.hdr.39",-0.000498499999999999
"608","ran608.hdr.4",-0.000590500000000001
"608","ran608.hdr.40",-0.0011685
"608","ran608.hdr.41",-0.000695000000000001
"608","ran608.hdr.42",-0.0015994
"608","ran608.hdr.43",-0.001951
"608","ran608.hdr.44",-0.0014676
"608","ran608.hdr.45",-0.01020981
"608","ran608.hdr.46",-0.0016318
"608","ran608.hdr.47",-0.00125549
"608","ran608.hdr.48",-0.0012787
"608","ran608.hdr.49",-0.0021421
"608","ran608.hdr.5",-0.0010033
"608","ran608.hdr.50",-0.0024602
"608","ran608.hdr.51",-0.0024536
"608","ran608.hdr.52",-0.0011051
"608","ran608.hdr.53",-0.000807600000000002
"608","ran608.hdr.54",-0.0029433
"608","ran608.hdr.55",-0.0012524
"608","ran608.hdr.56",-0.0015581
"608","ran608.hdr.57",-0.0003648
"608","ran608.hdr.58",-0.00050273
"608","ran608.hdr.6",-0.00084767
"608","ran608.hdr.7",-0.0044669
"608","ran608.hdr.8",-0.0018495
"608","ran608.hdr.9",-0.00144357
"609","ran609.hdr.1",-0.00228792
"609","ran609.hdr.10",-0.0016329
"609","ran609.hdr.11",-0.0009126
"609","ran609.hdr.12",-0.0008781
"609","ran609.hdr.13",-0.0001571
"609","ran609.hdr.14",-0.00122281
"609","ran609.hdr.15",-0.0020014
"609","ran609.hdr.16",-0.0010261
"609","ran609.hdr.17",-0.0022476
"609","ran609.hdr.18",-0.000898599999999999
"609","ran609.hdr.19",-0.0018881
"609","ran609.hdr.2",-0.0012145
"609","ran609.hdr.20",-0.000698899999999999
"609","ran609.hdr.21",-0.0014334
"609","ran609.hdr.22",-0.0019936
"609","ran609.hdr.23",-0.0017965
"609","ran609.hdr.24",-0.0026078
"609","ran609.hdr.25",-0.0010835
"609","ran609.hdr.26",-0.00204006
"609","ran609.hdr.27",-0.0027508
"609","ran609.hdr.28",-0.000693599999999999
"609","ran609.hdr.29",-0.0010717
"609","ran609.hdr.3",-0.0013502
"609","ran609.hdr.30",-0.0021481
"609","ran609.hdr.31",-0.0021429
"609","ran609.hdr.32",-0.0005035
"609","ran609.hdr.33",-0.0026883
"609","ran609.hdr.34",-0.0011013
"609","ran609.hdr.35",-0.0060077
"609","ran609.hdr.36",-0.0028057
"609","ran609.hdr.37",-0.000236900000000002
"609","ran609.hdr.38",-0.000857799999999999
"609","ran609.hdr.39",-0.0018099
"609","ran609.hdr.4",-0.0016776
"609","ran609.hdr.40",-0.001251
"609","ran609.hdr.41",-0.001951
"609","ran609.hdr.42",-0.002237
"609","ran609.hdr.43",-0.0010779
"609","ran609.hdr.44",-0.0013396
"609","ran609.hdr.45",-0.000638299999999998
"609","ran609.hdr.46",-0.0016893
"609","ran609.hdr.47",-0.0031219
"609","ran609.hdr.48",-0.000760999999999998
"609","ran609.hdr.49",-0.0020418
"609","ran609.hdr.5",-0.000929800000000001
"609","ran609.hdr.50",-0.0035932
"609","ran609.hdr.51",-0.0017334
"609","ran609.hdr.52",-0.001903
"609","ran609.hdr.53",-0.00043737
"609","ran609.hdr.54",-0.000382299999999999
"609","ran609.hdr.55",-0.000936900000000001
"609","ran609.hdr.56",-0.000681300000000001
"609","ran609.hdr.57",-0.0023306
"609","ran609.hdr.58",-0.0010397
"609","ran609.hdr.6",-0.000785899999999999
"609","ran609.hdr.7",-0.000570500000000002
"609","ran609.hdr.8",-0.00270057
"609","ran609.hdr.9",-0.00219311
"610","ran610.hdr.1",-0.0031749
"610","ran610.hdr.10",-0.0017727
"610","ran610.hdr.11",-0.0008217
"610","ran610.hdr.12",-0.0039105
"610","ran610.hdr.13",-0.001433
"610","ran610.hdr.14",-0.00491908
"610","ran610.hdr.15",-0.00113902
"610","ran610.hdr.16",-0.0017587
"610","ran610.hdr.17",-0.0022253
"610","ran610.hdr.18",-0.00349513
"610","ran610.hdr.19",-0.000821200000000001
"610","ran610.hdr.2",-0.0011396
"610","ran610.hdr.20",-0.0028396
"610","ran610.hdr.21",-0.0035398
"610","ran610.hdr.22",-0.0005509
"610","ran610.hdr.23",-0.0012046
"610","ran610.hdr.24",-0.0012614
"610","ran610.hdr.25",-0.00218279
"610","ran610.hdr.26",-0.0017224
"610","ran610.hdr.27",-0.001179
"610","ran610.hdr.28",-0.0092497
"610","ran610.hdr.29",-0.0013478
"610","ran610.hdr.3",-0.0013166
"610","ran610.hdr.30",-0.00222237
"610","ran610.hdr.31",-0.00136104
"610","ran610.hdr.32",-0.0008657
"610","ran610.hdr.33",-0.0022316
"610","ran610.hdr.34",-0.000926799999999998
"610","ran610.hdr.35",-0.0012359
"610","ran610.hdr.36",-0.0039673
"610","ran610.hdr.37",-0.0020202
"610","ran610.hdr.38",-0.0010238
"610","ran610.hdr.39",-0.00139519
"610","ran610.hdr.4",-0.0012229
"610","ran610.hdr.40",-0.0006941
"610","ran610.hdr.41",-0.0019766
"610","ran610.hdr.42",-0.0005988
"610","ran610.hdr.43",-0.002791
"610","ran610.hdr.44",-0.0022805
"610","ran610.hdr.45",-0.0021687
"610","ran610.hdr.46",-0.0030976
"610","ran610.hdr.47",-0.00192115
"610","ran610.hdr.48",-0.0011627
"610","ran610.hdr.49",-0.002294
"610","ran610.hdr.5",-0.0005497
"610","ran610.hdr.50",0.0001136
"610","ran610.hdr.51",-0.0017334
"610","ran610.hdr.52",-0.0019072
"610","ran610.hdr.53",-0.00283229
"610","ran610.hdr.54",-0.0011589
"610","ran610.hdr.55",-0.0014121
"610","ran610.hdr.56",-0.0010653
"610","ran610.hdr.57",-0.000202600000000001
"610","ran610.hdr.58",-0.0020964
"610","ran610.hdr.6",-0.0010911
"610","ran610.hdr.7",-0.0010782
"610","ran610.hdr.8",-0.00202418
"610","ran610.hdr.9",-0.0013667
"611","ran611.hdr.1",-0.0013544
"611","ran611.hdr.10",-0.000513099999999999
"611","ran611.hdr.11",-0.0031303
"611","ran611.hdr.12",-0.000890800000000001
"611","ran611.hdr.13",-0.0013805
"611","ran611.hdr.14",-0.00207908
"611","ran611.hdr.15",-0.001841
"611","ran611.hdr.16",-0.001222
"611","ran611.hdr.17",-0.0013221
"611","ran611.hdr.18",-0.0007905
"611","ran611.hdr.19",-0.000480899999999999
"611","ran611.hdr.2",-0.0024801
"611","ran611.hdr.20",-0.0011024
"611","ran611.hdr.21",-0.0029729
"611","ran611.hdr.22",-0.0015126
"611","ran611.hdr.23",-0.00101992
"611","ran611.hdr.24",-0.000665699999999998
"611","ran611.hdr.25",-0.002801
"611","ran611.hdr.26",-0.0010772
"611","ran611.hdr.27",-0.0019936
"611","ran611.hdr.28",-0.003383
"611","ran611.hdr.29",-0.0037354
"611","ran611.hdr.3",-0.00035807
"611","ran611.hdr.30",-0.00105093
"611","ran611.hdr.31",-0.0004183
"611","ran611.hdr.32",-0.0014714
"611","ran611.hdr.33",-0.002074
"611","ran611.hdr.34",-0.0031124
"611","ran611.hdr.35",-0.00101783
"611","ran611.hdr.36",-0.00144987
"611","ran611.hdr.37",-0.00011718
"611","ran611.hdr.38",-0.0009823
"611","ran611.hdr.39",-0.0012175
"611","ran611.hdr.4",-0.000884899999999997
"611","ran611.hdr.40",-0.0021245
"611","ran611.hdr.41",-0.0029132
"611","ran611.hdr.42",-0.0013484
"611","ran611.hdr.43",-0.0011666
"611","ran611.hdr.44",-0.00117857
"611","ran611.hdr.45",-0.00255266
"611","ran611.hdr.46",-0.0013328
"611","ran611.hdr.47",-0.00213538
"611","ran611.hdr.48",-0.0018579
"611","ran611.hdr.49",-0.0009432
"611","ran611.hdr.5",-0.0012641
"611","ran611.hdr.50",-0.0026734
"611","ran611.hdr.51",-0.00295643
"611","ran611.hdr.52",-0.00203727
"611","ran611.hdr.53",-0.0011298
"611","ran611.hdr.54",-0.0016114
"611","ran611.hdr.55",-0.01105965
"611","ran611.hdr.56",-0.000441
"611","ran611.hdr.57",-0.0003496
"611","ran611.hdr.58",-0.0004308
"611","ran611.hdr.6",-0.0015955
"611","ran611.hdr.7",-0.0005311
"611","ran611.hdr.8",-0.0012417
"611","ran611.hdr.9",-0.0014001
"612","ran612.hdr.1",-0.0022102
"612","ran612.hdr.10",-0.00259458
"612","ran612.hdr.11",-0.00208505
"612","ran612.hdr.12",-0.000492900000000001
"612","ran612.hdr.13",-0.0017138
"612","ran612.hdr.14",-0.002681
"612","ran612.hdr.15",-0.0009497
"612","ran612.hdr.16",-0.0017587
"612","ran612.hdr.17",-0.0010593
"612","ran612.hdr.18",-0.0022253
"612","ran612.hdr.19",-0.0023979
"612","ran612.hdr.2",-0.000351500000000001
"612","ran612.hdr.20",-0.0028396
"612","ran612.hdr.21",-0.00199739
"612","ran612.hdr.22",-0.0026078
"612","ran612.hdr.23",-0.000610299999999998
"612","ran612.hdr.24",-0.0056952
"612","ran612.hdr.25",-0.0015442
"612","ran612.hdr.26",-0.002467
"612","ran612.hdr.27",-0.0009905
"612","ran612.hdr.28",-0.0021211
"612","ran612.hdr.29",-0.0023667
"612","ran612.hdr.3",-0.0005976
"612","ran612.hdr.30",-0.00203587
"612","ran612.hdr.31",-0.000775999999999999
"612","ran612.hdr.32",-0.0011976
"612","ran612.hdr.33",-0.0012452
"612","ran612.hdr.34",-0.0039324
"612","ran612.hdr.35",-0.0014449
"612","ran612.hdr.36",-0.0010436
"612","ran612.hdr.37",-0.0013478
"612","ran612.hdr.38",-0.0008968
"612","ran612.hdr.39",-0.000984000000000002
"612","ran612.hdr.4",-0.0018997
"612","ran612.hdr.40",-0.000634300000000001
"612","ran612.hdr.41",-0.0012037
"612","ran612.hdr.42",-0.0025785
"612","ran612.hdr.43",-0.001079
"612","ran612.hdr.44",-0.0019272
"612","ran612.hdr.45",-0.00221577
"612","ran612.hdr.46",-0.0019715
"612","ran612.hdr.47",-0.0013311
"612","ran612.hdr.48",-0.0012828
"612","ran612.hdr.49",-0.00747314
"612","ran612.hdr.5",-0.0015824
"612","ran612.hdr.50",-0.00374728
"612","ran612.hdr.51",-0.000893700000000002
"612","ran612.hdr.52",-0.0024536
"612","ran612.hdr.53",-0.0013006
"612","ran612.hdr.54",-0.001545
"612","ran612.hdr.55",-0.000954199999999999
"612","ran612.hdr.56",-0.0015009
"612","ran612.hdr.57",-0.0013663
"612","ran612.hdr.58",-0.000382299999999999
"612","ran612.hdr.6",-0.0010596
"612","ran612.hdr.7",-0.00104306
"612","ran612.hdr.8",-0.0014005
"612","ran612.hdr.9",-0.001156
"613","ran613.hdr.1",-0.0013073
"613","ran613.hdr.10",-0.0013635
"613","ran613.hdr.11",-0.0016248
"613","ran613.hdr.12",-0.0022849
"613","ran613.hdr.13",-0.000533700000000002
"613","ran613.hdr.14",-0.0018847
"613","ran613.hdr.15",-0.0039105
"613","ran613.hdr.16",-0.0015554
"613","ran613.hdr.17",-0.0043922
"613","ran613.hdr.18",-0.0016572
"613","ran613.hdr.19",-0.00253925
"613","ran613.hdr.2",-0.00094
"613","ran613.hdr.20",-0.00078606
"613","ran613.hdr.21",-0.000898599999999999
"613","ran613.hdr.22",-0.0015023
"613","ran613.hdr.23",-0.000808199999999999
"613","ran613.hdr.24",-0.0018241
"613","ran613.hdr.25",-0.0016397
"613","ran613.hdr.26",-0.00271575
"613","ran613.hdr.27",-0.0020545
"613","ran613.hdr.28",-0.00161333
"613","ran613.hdr.29",-0.0014334
"613","ran613.hdr.3",-0.00407632
"613","ran613.hdr.30",-0.000678199999999997
"613","ran613.hdr.31",-0.0030456
"613","ran613.hdr.32",-0.0019556
"613","ran613.hdr.33",-0.000878400000000001
"613","ran613.hdr.34",-0.000979800000000001
"613","ran613.hdr.35",-0.0020538
"613","ran613.hdr.36",-0.00203587
"613","ran613.hdr.37",-0.0017418
"613","ran613.hdr.38",-0.002074
"613","ran613.hdr.39",-0.0060077
"613","ran613.hdr.4",-0.000852600000000002
"613","ran613.hdr.40",-0.000948299999999999
"613","ran613.hdr.41",-0.0021636
"613","ran613.hdr.42",-0.0022901
"613","ran613.hdr.43",-0.0026981
"613","ran613.hdr.44",-0.0005942
"613","ran613.hdr.45",-0.0010618
"613","ran613.hdr.46",-0.000350000000000003
"613","ran613.hdr.47",-0.000913800000000003
"613","ran613.hdr.48",-0.0011923
"613","ran613.hdr.49",-0.0032432
"613","ran613.hdr.5",-0.00114267
"613","ran613.hdr.50",-0.01300495
"613","ran613.hdr.51",-0.0011755
"613","ran613.hdr.52",-0.0020739
"613","ran613.hdr.53",-0.0061408
"613","ran613.hdr.54",-0.0017565
"613","ran613.hdr.55",-0.00192115
"613","ran613.hdr.56",-0.0011589
"613","ran613.hdr.57",-0.000434100000000003
"613","ran613.hdr.58",-0.0010196
"613","ran613.hdr.6",-0.0013387
"613","ran613.hdr.7",-0.0011559
"613","ran613.hdr.8",-0.0000417999999999981
"613","ran613.hdr.9",-0.0030642
"614","ran614.hdr.1",-0.0013009
"614","ran614.hdr.10",-0.0021306
"614","ran614.hdr.11",-0.0025602
"614","ran614.hdr.12",-0.0007442
"614","ran614.hdr.13",-0.001419
"614","ran614.hdr.14",-0.000749200000000002
"614","ran614.hdr.15",-0.0010068
"614","ran614.hdr.16",-0.00171315
"614","ran614.hdr.17",-0.0009219
"614","ran614.hdr.18",-0.0014852
"614","ran614.hdr.19",-0.0018847
"614","ran614.hdr.2",-0.0022102
"614","ran614.hdr.20",-0.0010625
"614","ran614.hdr.21",-0.00115623
"614","ran614.hdr.22",-0.0026993
"614","ran614.hdr.23",-0.001222
"614","ran614.hdr.24",-0.0021941
"614","ran614.hdr.25",-0.0016291
"614","ran614.hdr.26",-0.0027806
"614","ran614.hdr.27",-0.0018608
"614","ran614.hdr.28",-0.0044266
"614","ran614.hdr.29",-0.0025586
"614","ran614.hdr.3",-0.0007531
"614","ran614.hdr.30",-0.0010835
"614","ran614.hdr.31",-0.0027508
"614","ran614.hdr.32",-0.000979800000000001
"614","ran614.hdr.33",-0.0010537
"614","ran614.hdr.34",-0.0041615
"614","ran614.hdr.35",-0.0017791
"614","ran614.hdr.36",-0.0020538
"614","ran614.hdr.37",-0.0010802
"614","ran614.hdr.38",-0.000703299999999999
"614","ran614.hdr.39",-0.0011957
"614","ran614.hdr.4",-0.0005368
"614","ran614.hdr.40",-0.00203726
"614","ran614.hdr.41",-0.0010935
"614","ran614.hdr.42",-0.0015397
"614","ran614.hdr.43",-0.0019109
"614","ran614.hdr.44",-0.000693899999999999
"614","ran614.hdr.45",-0.0007166
"614","ran614.hdr.46",-0.0012406
"614","ran614.hdr.47",-0.00257863
"614","ran614.hdr.48",-0.0021108
"614","ran614.hdr.49",-0.0016502
"614","ran614.hdr.5",-0.00203481
"614","ran614.hdr.50",-0.0061408
"614","ran614.hdr.51",-0.0019755
"614","ran614.hdr.52",-0.0048401
"614","ran614.hdr.53",-0.000954199999999999
"614","ran614.hdr.54",-0.0019669
"614","ran614.hdr.55",-0.00284493
"614","ran614.hdr.56",-0.000406700000000003
"614","ran614.hdr.57",-0.00038064
"614","ran614.hdr.58",-0.0003496
"614","ran614.hdr.6",-0.0010155
"614","ran614.hdr.7",-0.0017597
"614","ran614.hdr.8",-0.0014177
"614","ran614.hdr.9",-0.000860199999999998
"615","ran615.hdr.1",-0.0011221
"615","ran615.hdr.10",-0.001647
"615","ran615.hdr.11",-0.004625
"615","ran615.hdr.12",-0.0013889
"615","ran615.hdr.13",-0.000819499999999997
"615","ran615.hdr.14",-0.002079
"615","ran615.hdr.15",-0.000484000000000002
"615","ran615.hdr.16",-0.0014016
"615","ran615.hdr.17",-0.0015319
"615","ran615.hdr.18",-0.0018805
"615","ran615.hdr.19",-0.02221506
"615","ran615.hdr.2",-0.000634799999999998
"615","ran615.hdr.20",-0.00095919
"615","ran615.hdr.21",-0.00328375
"615","ran615.hdr.22",-0.0011326
"615","ran615.hdr.23",-0.0030853
"615","ran615.hdr.24",-0.0026078
"615","ran615.hdr.25",-0.001224
"615","ran615.hdr.26",-0.0010081
"615","ran615.hdr.27",-0.0021211
"615","ran615.hdr.28",-0.000860099999999999
"615","ran615.hdr.29",-0.000523900000000001
"615","ran615.hdr.3",-0.000819300000000002
"615","ran615.hdr.30",-0.00106296
"615","ran615.hdr.31",-0.0031772
"615","ran615.hdr.32",-0.0016316
"615","ran615.hdr.33",-0.0001267
"615","ran615.hdr.34",-0.00072301
"615","ran615.hdr.35",-0.000873499999999999
"615","ran615.hdr.36",-0.0022989
"615","ran615.hdr.37",-0.0012851
"615","ran615.hdr.38",-0.0012474
"615","ran615.hdr.39",-0.0026838
"615","ran615.hdr.4",-0.0005999
"615","ran615.hdr.40",-0.0030709
"615","ran615.hdr.41",-0.0006145
"615","ran615.hdr.42",-0.0031219
"615","ran615.hdr.43",-0.0033424
"615","ran615.hdr.44",-0.0012095
"615","ran615.hdr.45",-0.001921
"615","ran615.hdr.46",-0.00164633
"615","ran615.hdr.47",-0.0011483
"615","ran615.hdr.48",-0.00040763
"615","ran615.hdr.49",-0.0016495
"615","ran615.hdr.5",-0.00090786
"615","ran615.hdr.50",-0.0016114
"615","ran615.hdr.51",-0.00072585
"615","ran615.hdr.52",-0.000995989999999999
"615","ran615.hdr.53",-0.000936900000000001
"615","ran615.hdr.54",-0.000653519999999999
"615","ran615.hdr.55",-0.000271800000000001
"615","ran615.hdr.56",-0.00033337
"615","ran615.hdr.57",-0.000701
"615","ran615.hdr.58",-0.00207283
"615","ran615.hdr.6",-0.00188
"615","ran615.hdr.7",-0.0022849
"615","ran615.hdr.8",-0.0013874
"615","ran615.hdr.9",-0.0013428
"616","ran616.hdr.1",-0.00263474
"616","ran616.hdr.10",-0.000242099999999999
"616","ran616.hdr.11",-0.0015615
"616","ran616.hdr.12",-0.00125393
"616","ran616.hdr.13",-0.00219311
"616","ran616.hdr.14",-0.00121345
"616","ran616.hdr.15",-0.0027189
"616","ran616.hdr.16",-0.00174184
"616","ran616.hdr.17",-0.0055322
"616","ran616.hdr.18",-0.0025956
"616","ran616.hdr.19",-0.0043922
"616","ran616.hdr.2",-0.0022225
"616","ran616.hdr.20",-0.0013093
"616","ran616.hdr.21",-0.000499800000000002
"616","ran616.hdr.22",-0.00199478
"616","ran616.hdr.23",-0.0009497
"616","ran616.hdr.24",-0.0042501
"616","ran616.hdr.25",-0.00355527
"616","ran616.hdr.26",-0.00271575
"616","ran616.hdr.27",-0.002114
"616","ran616.hdr.28",-0.00272613
"616","ran616.hdr.29",-0.0026168
"616","ran616.hdr.3",-0.00154936
"616","ran616.hdr.30",-0.0010947
"616","ran616.hdr.31",-0.0016117
"616","ran616.hdr.32",-0.00122965
"616","ran616.hdr.33",-0.0016729
"616","ran616.hdr.34",-0.0005731
"616","ran616.hdr.35",-0.0027325
"616","ran616.hdr.36",-0.0010648
"616","ran616.hdr.37",-0.0034292
"616","ran616.hdr.38",-0.0025314
"616","ran616.hdr.39",-0.0012126
"616","ran616.hdr.4",-0.00108047
"616","ran616.hdr.40",-0.0036778
"616","ran616.hdr.41",-0.0015994
"616","ran616.hdr.42",-0.0012037
"616","ran616.hdr.43",-0.0013868
"616","ran616.hdr.44",-0.00337254
"616","ran616.hdr.45",-0.0007796
"616","ran616.hdr.46",-0.0013692
"616","ran616.hdr.47",-0.0020151
"616","ran616.hdr.48",-0.000591999999999999
"616","ran616.hdr.49",-0.0007864
"616","ran616.hdr.5",-0.0021564
"616","ran616.hdr.50",-0.000549600000000001
"616","ran616.hdr.51",-0.000812799999999999
"616","ran616.hdr.52",-0.0019127
"616","ran616.hdr.53",-0.0013229
"616","ran616.hdr.54",-0.0014533
"616","ran616.hdr.55",-0.00525607
"616","ran616.hdr.56",-0.00072585
"616","ran616.hdr.57",-0.00080141
"616","ran616.hdr.58",-0.0002417
"616","ran616.hdr.6",-0.0017597
"616","ran616.hdr.7",-0.0015086
"616","ran616.hdr.8",-0.000422700000000002
"616","ran616.hdr.9",-0.0010911
"617","ran617.hdr.1",-0.000409399999999997
"617","ran617.hdr.10",-0.00165955
"617","ran617.hdr.11",-0.0021306
"617","ran617.hdr.12",-0.0012212
"617","ran617.hdr.13",-0.0013457
"617","ran617.hdr.14",-0.0007308
"617","ran617.hdr.15",-0.00420326
"617","ran617.hdr.16",-0.0027189
"617","ran617.hdr.17",-0.0010237
"617","ran617.hdr.18",-0.002681
"617","ran617.hdr.19",-0.0011919
"617","ran617.hdr.2",-0.0017806
"617","ran617.hdr.20",-0.0013889
"617","ran617.hdr.21",-0.001156
"617","ran617.hdr.22",-0.000650600000000001
"617","ran617.hdr.23",-0.000482099999999999
"617","ran617.hdr.24",-0.0012193
"617","ran617.hdr.25",-0.0030456
"617","ran617.hdr.26",-0.00226172
"617","ran617.hdr.27",-0.0013623
"617","ran617.hdr.28",-0.0014654
"617","ran617.hdr.29",-0.00171268
"617","ran617.hdr.3",-0.00203481
"617","ran617.hdr.30",-0.0009767
"617","ran617.hdr.31",-0.0011748
"617","ran617.hdr.32",-0.0015087
"617","ran617.hdr.33",-0.0011558
"617","ran617.hdr.34",-0.0015812
"617","ran617.hdr.35",-0.0011477
"617","ran617.hdr.36",-0.0025314
"617","ran617.hdr.37",-0.000504500000000001
"617","ran617.hdr.38",-0.000749900000000001
"617","ran617.hdr.39",-0.0012474
"617","ran617.hdr.4",-0.00194349
"617","ran617.hdr.40",-0.0013908
"617","ran617.hdr.41",-0.0017955
"617","ran617.hdr.42",-0.0011768
"617","ran617.hdr.43",-0.0012098
"617","ran617.hdr.44",-0.001611
"617","ran617.hdr.45",-0.00104001
"617","ran617.hdr.46",-0.0044306
"617","ran617.hdr.47",-0.000893700000000002
"617","ran617.hdr.48",-0.0019127
"617","ran617.hdr.49",-0.00287264
"617","ran617.hdr.5",-0.0015824
"617","ran617.hdr.50",-0.0022547
"617","ran617.hdr.51",-0.0025866
"617","ran617.hdr.52",-0.0014533
"617","ran617.hdr.53",-0.0027854
"617","ran617.hdr.54",-0.00023473
"617","ran617.hdr.55",-0.000488300000000001
"617","ran617.hdr.56",-0.00082433
"617","ran617.hdr.57",-0.00047835
"617","ran617.hdr.58",-0.00040042
"617","ran617.hdr.6",-0.00157371
"617","ran617.hdr.7",-0.0013387
"617","ran617.hdr.8",-0.0016372
"617","ran617.hdr.9",-0.000992699999999999
"618","ran618.hdr.1",-0.0019363
"618","ran618.hdr.10",-0.000721300000000001
"618","ran618.hdr.11",-0.000784900000000002
"618","ran618.hdr.12",-0.0018249
"618","ran618.hdr.13",-0.00108041
"618","ran618.hdr.14",-0.001156
"618","ran618.hdr.15",-0.0017411
"618","ran618.hdr.16",-0.000663
"618","ran618.hdr.17",-0.00202418
"618","ran618.hdr.18",-0.0010025
"618","ran618.hdr.19",-0.0031303
"618","ran618.hdr.2",-0.000563000000000001
"618","ran618.hdr.20",-0.0016248
"618","ran618.hdr.21",-0.0021326
"618","ran618.hdr.22",-0.0009497
"618","ran618.hdr.23",-0.0022476
"618","ran618.hdr.24",-0.0021941
"618","ran618.hdr.25",-0.0015023
"618","ran618.hdr.26",-0.0012022
"618","ran618.hdr.27",-0.0022516
"618","ran618.hdr.28",-0.0014523
"618","ran618.hdr.29",-0.000527399999999997
"618","ran618.hdr.3",-0.0027263
"618","ran618.hdr.30",-0.0023754
"618","ran618.hdr.31",-0.0007626
"618","ran618.hdr.32",-0.000753500000000001
"618","ran618.hdr.33",-0.002467
"618","ran618.hdr.34",-0.0010566
"618","ran618.hdr.35",-0.0012306
"618","ran618.hdr.36",-0.0014825
"618","ran618.hdr.37",-0.0012705
"618","ran618.hdr.38",-0.0025292
"618","ran618.hdr.39",-0.0036237
"618","ran618.hdr.4",-0.0014586
"618","ran618.hdr.40",-0.000857799999999999
"618","ran618.hdr.41",-0.0012802
"618","ran618.hdr.42",-0.0108539
"618","ran618.hdr.43",-0.000822300000000002
"618","ran618.hdr.44",-0.0022989
"618","ran618.hdr.45",-0.00073437
"618","ran618.hdr.46",-0.00338371
"618","ran618.hdr.47",-0.0012825
"618","ran618.hdr.48",-0.00174256
"618","ran618.hdr.49",-0.0043047
"618","ran618.hdr.5",-0.0018105
"618","ran618.hdr.50",-0.0004744
"618","ran618.hdr.51",-0.000763200000000002
"618","ran618.hdr.52",-0.0041695
"618","ran618.hdr.53",-0.00136799
"618","ran618.hdr.54",-0.0014303
"618","ran618.hdr.55",-0.0033226
"618","ran618.hdr.56",-0.0022423
"618","ran618.hdr.57",-0.000203970000000001
"618","ran618.hdr.58",-0.000685100000000001
"618","ran618.hdr.6",-0.0013783
"618","ran618.hdr.7",-0.000650600000000001
"618","ran618.hdr.8",-0.000874100000000001
"618","ran618.hdr.9",-0.000546700000000001
"619","ran619.hdr.1",-0.001339
"619","ran619.hdr.10",-0.0025584
"619","ran619.hdr.11",-0.0017145
"619","ran619.hdr.12",-0.00221338
"619","ran619.hdr.13",-0.0010237
"619","ran619.hdr.14",-0.0008399
"619","ran619.hdr.15",-0.00253925
"619","ran619.hdr.16",-0.0021934
"619","ran619.hdr.17",-0.001632
"619","ran619.hdr.18",-0.0017134
"619","ran619.hdr.19",-0.0018805
"619","ran619.hdr.2",-0.0018302
"619","ran619.hdr.20",-0.0007157
"619","ran619.hdr.21",-0.0015266
"619","ran619.hdr.22",-0.0011585
"619","ran619.hdr.23",-0.0011326
"619","ran619.hdr.24",-0.0030617
"619","ran619.hdr.25",-0.000832400000000001
"619","ran619.hdr.26",-0.00029113
"619","ran619.hdr.27",-0.0005509
"619","ran619.hdr.28",-0.0011867
"619","ran619.hdr.29",-0.0011299
"619","ran619.hdr.3",-0.0022265
"619","ran619.hdr.30",-0.0009152
"619","ran619.hdr.31",-0.00203587
"619","ran619.hdr.32",-0.0014527
"619","ran619.hdr.33",-0.0013906
"619","ran619.hdr.34",-0.0010026
"619","ran619.hdr.35",-0.0015215
"619","ran619.hdr.36",-0.0036524
"619","ran619.hdr.37",-0.000703200000000001
"619","ran619.hdr.38",-0.0014004
"619","ran619.hdr.39",-0.00308437
"619","ran619.hdr.4",-0.0011342
"619","ran619.hdr.40",-0.0021636
"619","ran619.hdr.41",-0.000121300000000001
"619","ran619.hdr.42",-0.0023137
"619","ran619.hdr.43",-0.000691000000000001
"619","ran619.hdr.44",-0.00168845
"619","ran619.hdr.45",-0.00188067
"619","ran619.hdr.46",-0.0004989
"619","ran619.hdr.47",-0.0042943
"619","ran619.hdr.48",-0.0013484
"619","ran619.hdr.49",-0.0013868
"619","ran619.hdr.5",-0.0005999
"619","ran619.hdr.50",-0.00337254
"619","ran619.hdr.51",-0.0010459
"619","ran619.hdr.52",-0.000853799999999998
"619","ran619.hdr.53",-0.0018636
"619","ran619.hdr.54",-0.0005299
"619","ran619.hdr.55",-0.00158176
"619","ran619.hdr.56",-0.0014801
"619","ran619.hdr.57",-0.0015116
"619","ran619.hdr.58",-0.000996660000000001
"619","ran619.hdr.6",-0.000992699999999999
"619","ran619.hdr.7",-0.00067128
"619","ran619.hdr.8",-0.000956
"619","ran619.hdr.9",-0.0021704
"620","ran620.hdr.1",-0.0020164
"620","ran620.hdr.10",-0.0011091
"620","ran620.hdr.11",-0.0035601
"620","ran620.hdr.12",-0.001337
"620","ran620.hdr.13",-0.001419
"620","ran620.hdr.14",-0.0003476
"620","ran620.hdr.15",-0.00145102
"620","ran620.hdr.16",-0.0016094
"620","ran620.hdr.17",-0.00491908
"620","ran620.hdr.18",-0.0024302
"620","ran620.hdr.19",-0.00181712
