"column_label","ran.hdr.name","iHS_NOTABILIS.max"
"278","ran278.hdr.57",0.0541237
"278","ran278.hdr.58",0.114907
"278","ran278.hdr.59",0.0632911
"278","ran278.hdr.6",0.0930693
"278","ran278.hdr.60",0.0790123
"278","ran278.hdr.61",0.197489
"278","ran278.hdr.62",0.1008
"278","ran278.hdr.63",0.0412027
"278","ran278.hdr.64",0.611765
"278","ran278.hdr.65",0.165079
"278","ran278.hdr.66",0.203747
"278","ran278.hdr.67",0.157161
"278","ran278.hdr.68",0.109589
"278","ran278.hdr.69",0.148352
"278","ran278.hdr.7",0.0697085
"278","ran278.hdr.70",0.0655226
"278","ran278.hdr.71",0.112094
"278","ran278.hdr.72",0.213115
"278","ran278.hdr.73",0.104387
"278","ran278.hdr.74",0.21197
"278","ran278.hdr.75",0.104089
"278","ran278.hdr.76",0.161491
"278","ran278.hdr.77",0.0845361
"278","ran278.hdr.78",0.0917759
"278","ran278.hdr.8",0.0919255
"278","ran278.hdr.9",0.67706
"279","ran279.hdr.1",0.140496
"279","ran279.hdr.10",0.0950324
"279","ran279.hdr.11",0.240181
"279","ran279.hdr.12",0.167951
"279","ran279.hdr.13",0.11588
"279","ran279.hdr.14",0.0619718
"279","ran279.hdr.15",0.153425
"279","ran279.hdr.16",0.0670391
"279","ran279.hdr.17",0.133621
"279","ran279.hdr.18",0.0564417
"279","ran279.hdr.19",0.0490196
"279","ran279.hdr.2",0.0479705
"279","ran279.hdr.20",0.0559701
"279","ran279.hdr.21",0.148276
"279","ran279.hdr.22",0.0611765
"279","ran279.hdr.23",0.0252747
"279","ran279.hdr.24",0.0826211
"279","ran279.hdr.25",0.137597
"279","ran279.hdr.26",0.025974
"279","ran279.hdr.27",0.0539216
"279","ran279.hdr.28",0.0516717
"279","ran279.hdr.29",0.0383598
"279","ran279.hdr.3",0.0884244
"279","ran279.hdr.30",0.0569444
"279","ran279.hdr.31",0.134228
"279","ran279.hdr.32",0.162884
"279","ran279.hdr.33",0.153951
"279","ran279.hdr.34",0.0348259
"279","ran279.hdr.35",0.183784
"279","ran279.hdr.36",0.131443
"279","ran279.hdr.37",0.0484928
"279","ran279.hdr.38",0.0979782
"279","ran279.hdr.39",0.0225922
"279","ran279.hdr.4",0.381526
"279","ran279.hdr.40",0.250575
"279","ran279.hdr.41",0.0566929
"279","ran279.hdr.42",0.122153
"279","ran279.hdr.43",0.18
"279","ran279.hdr.44",0.0758065
"279","ran279.hdr.45",0.186916
"279","ran279.hdr.46",0.157191
"279","ran279.hdr.47",0.0823293
"279","ran279.hdr.48",0.0615942
"279","ran279.hdr.49",0.047619
"279","ran279.hdr.5",0.361549
"279","ran279.hdr.50",0.1409
"279","ran279.hdr.51",0.0798669
"279","ran279.hdr.52",0.0826446
"279","ran279.hdr.53",0.144
"279","ran279.hdr.54",0.122807
"279","ran279.hdr.55",0.157895
"279","ran279.hdr.56",0.0454545
"279","ran279.hdr.57",0.200717
"279","ran279.hdr.58",0.0935065
"279","ran279.hdr.59",0.277273
"279","ran279.hdr.6",0.138122
"279","ran279.hdr.60",0.146684
"279","ran279.hdr.61",0.900552
"279","ran279.hdr.62",0.353474
"279","ran279.hdr.63",0.146067
"279","ran279.hdr.64",0.0674157
"279","ran279.hdr.65",0.256944
"279","ran279.hdr.66",0.0761246
"279","ran279.hdr.67",0.274074
"279","ran279.hdr.68",0.803957
"279","ran279.hdr.69",0.0798005
"279","ran279.hdr.7",0.175676
"279","ran279.hdr.70",0.0973236
"279","ran279.hdr.71",0.138282
"279","ran279.hdr.72",0.0456731
"279","ran279.hdr.73",0.198126
"279","ran279.hdr.74",0.184994
"279","ran279.hdr.75",0.0924464
"279","ran279.hdr.76",0.355102
"279","ran279.hdr.77",0.70297
"279","ran279.hdr.78",0.150068
"279","ran279.hdr.8",0.296651
"279","ran279.hdr.9",0.250653
"280","ran280.hdr.1",0.0449438
"280","ran280.hdr.10",0.0793269
"280","ran280.hdr.11",0.039916
"280","ran280.hdr.12",0.0574713
"280","ran280.hdr.13",0.0282686
"280","ran280.hdr.14",0.0450161
"280","ran280.hdr.15",0.109422
"280","ran280.hdr.16",0.0602007
"280","ran280.hdr.17",0.531646
"280","ran280.hdr.18",0.117241
"280","ran280.hdr.19",0.0300668
"280","ran280.hdr.2",0.0851064
"280","ran280.hdr.20",0.065407
"280","ran280.hdr.21",0.144578
"280","ran280.hdr.22",0.347518
"280","ran280.hdr.23",0.0963855
"280","ran280.hdr.24",0.0332717
"280","ran280.hdr.25",0.0687679
"280","ran280.hdr.26",0.0594872
"280","ran280.hdr.27",0.0740741
"280","ran280.hdr.28",0.263158
"280","ran280.hdr.29",0.248193
"280","ran280.hdr.3",0.205179
"280","ran280.hdr.30",0.0663507
"280","ran280.hdr.31",0.260521
"280","ran280.hdr.32",0.0789474
"280","ran280.hdr.33",0.225549
"280","ran280.hdr.34",0.13986
"280","ran280.hdr.35",0.10119
"280","ran280.hdr.36",0.0631121
"280","ran280.hdr.37",0.385417
"280","ran280.hdr.38",0.0979782
"280","ran280.hdr.39",0.138462
"280","ran280.hdr.4",0.104683
"280","ran280.hdr.40",0.142857
"280","ran280.hdr.41",0.240525
"280","ran280.hdr.42",0.0892857
"280","ran280.hdr.43",0.528939
"280","ran280.hdr.44",0.109375
"280","ran280.hdr.45",0.0673077
"280","ran280.hdr.46",0.053528
"280","ran280.hdr.47",0.296703
"280","ran280.hdr.48",0.0488372
"280","ran280.hdr.49",0.0699865
"280","ran280.hdr.5",0.0581614
"280","ran280.hdr.50",0.120978
"280","ran280.hdr.51",0.0554885
"280","ran280.hdr.52",0.0684008
"280","ran280.hdr.53",0.270677
"280","ran280.hdr.54",0.144876
"280","ran280.hdr.55",0.0442478
"280","ran280.hdr.56",0.103795
"280","ran280.hdr.57",0.555785
"280","ran280.hdr.58",0.0840164
"280","ran280.hdr.59",0.0636516
"280","ran280.hdr.6",0.0815217
"280","ran280.hdr.60",0.280992
"280","ran280.hdr.61",0.0279146
"280","ran280.hdr.62",0.0855263
"280","ran280.hdr.63",0.132883
"280","ran280.hdr.64",0.0574713
"280","ran280.hdr.65",0.12313
"280","ran280.hdr.66",0.127424
"280","ran280.hdr.67",0.206235
"280","ran280.hdr.68",0.0543478
"280","ran280.hdr.69",0.111421
"280","ran280.hdr.7",0.0838972
"280","ran280.hdr.70",0.170732
"280","ran280.hdr.71",0.0524246
"280","ran280.hdr.72",0.57868
"280","ran280.hdr.73",0.147275
"280","ran280.hdr.74",0.103618
"280","ran280.hdr.75",0.191388
"280","ran280.hdr.76",0.266227
"280","ran280.hdr.77",0.409412
"280","ran280.hdr.78",0.112118
"280","ran280.hdr.8",0.079288
"280","ran280.hdr.9",0.137097
"281","ran281.hdr.1",0.120853
"281","ran281.hdr.10",0.0923788
"281","ran281.hdr.11",0.0598639
"281","ran281.hdr.12",0.243191
"281","ran281.hdr.13",0.0820669
"281","ran281.hdr.14",0.0207469
"281","ran281.hdr.15",0.0460526
"281","ran281.hdr.16",0.0367394
"281","ran281.hdr.17",0.548851
"281","ran281.hdr.18",0.110592
"281","ran281.hdr.19",0.0572519
"281","ran281.hdr.2",0.0572687
"281","ran281.hdr.20",0.127273
"281","ran281.hdr.21",0.145833
"281","ran281.hdr.22",0.234234
"281","ran281.hdr.23",0.0881503
"281","ran281.hdr.24",0.531977
"281","ran281.hdr.25",0.0457516
"281","ran281.hdr.26",0.0647841
"281","ran281.hdr.27",0.107296
"281","ran281.hdr.28",0.0873908
"281","ran281.hdr.29",0.114907
"281","ran281.hdr.3",0.051495
"281","ran281.hdr.30",0.0608187
"281","ran281.hdr.31",0.179487
"281","ran281.hdr.32",0.193705
"281","ran281.hdr.33",0.187654
"281","ran281.hdr.34",0.111296
"281","ran281.hdr.35",0.190547
"281","ran281.hdr.36",0.58365
"281","ran281.hdr.37",0.130137
"281","ran281.hdr.38",0.127005
"281","ran281.hdr.39",0.0274791
"281","ran281.hdr.4",0.264706
"281","ran281.hdr.40",0.0409277
"281","ran281.hdr.41",0.103896
"281","ran281.hdr.42",0.0956072
"281","ran281.hdr.43",0.146396
"281","ran281.hdr.44",0.0534759
"281","ran281.hdr.45",0.0931373
"281","ran281.hdr.46",0.190372
"281","ran281.hdr.47",0.2049
"281","ran281.hdr.48",0.120325
"281","ran281.hdr.49",0.106762
"281","ran281.hdr.5",0.0829082
"281","ran281.hdr.50",0.102535
"281","ran281.hdr.51",0.0857788
"281","ran281.hdr.52",0.0854592
"281","ran281.hdr.53",0.0309278
"281","ran281.hdr.54",0.0981735
"281","ran281.hdr.55",0.207821
"281","ran281.hdr.56",0.134931
"281","ran281.hdr.57",0.086039
"281","ran281.hdr.58",0.290488
"281","ran281.hdr.59",0.0523139
"281","ran281.hdr.6",0.0848485
"281","ran281.hdr.60",0.0747826
"281","ran281.hdr.61",0.0528233
"281","ran281.hdr.62",0.0846645
"281","ran281.hdr.63",0.144876
"281","ran281.hdr.64",0.0610583
"281","ran281.hdr.65",0.0757576
"281","ran281.hdr.66",0.179487
"281","ran281.hdr.67",0.0565167
"281","ran281.hdr.68",0.0799136
"281","ran281.hdr.69",0.243935
"281","ran281.hdr.7",0.183794
"281","ran281.hdr.70",0.452381
"281","ran281.hdr.71",0.0770833
"281","ran281.hdr.72",0.457143
"281","ran281.hdr.73",0.441176
"281","ran281.hdr.74",0.0787671
"281","ran281.hdr.75",0.104651
"281","ran281.hdr.76",0.339286
"281","ran281.hdr.77",0.383966
"281","ran281.hdr.78",0.255696
"281","ran281.hdr.8",0.180243
"281","ran281.hdr.9",0.120567
"282","ran282.hdr.1",0.0885093
"282","ran282.hdr.10",0.101471
"282","ran282.hdr.11",0.0879265
"282","ran282.hdr.12",0.0257171
"282","ran282.hdr.13",0.240181
"282","ran282.hdr.14",0.1125
"282","ran282.hdr.15",0.0707965
"282","ran282.hdr.16",0.0514286
"282","ran282.hdr.17",0.11014
"282","ran282.hdr.18",0.154574
"282","ran282.hdr.19",0.144708
"282","ran282.hdr.2",0.0292621
"282","ran282.hdr.20",0.0324963
"282","ran282.hdr.21",0.148649
"282","ran282.hdr.22",0.141869
"282","ran282.hdr.23",0.0709117
"282","ran282.hdr.24",0.102015
"282","ran282.hdr.25",0.0736196
"282","ran282.hdr.26",0.0982143
"282","ran282.hdr.27",0.0304878
"282","ran282.hdr.28",0.444444
"282","ran282.hdr.29",0.0761773
"282","ran282.hdr.3",0.138756
"282","ran282.hdr.30",0.113752
"282","ran282.hdr.31",0.0447248
"282","ran282.hdr.32",0.0598291
"282","ran282.hdr.33",0.0461538
"282","ran282.hdr.34",0.111712
"282","ran282.hdr.35",0.15
"282","ran282.hdr.36",0.0702055
"282","ran282.hdr.37",0.0607235
"282","ran282.hdr.38",0.101639
"282","ran282.hdr.39",0.0885668
"282","ran282.hdr.4",0.185185
"282","ran282.hdr.40",0.320611
"282","ran282.hdr.41",0.0607029
"282","ran282.hdr.42",0.0780142
"282","ran282.hdr.43",0.14978
"282","ran282.hdr.44",0.0793201
"282","ran282.hdr.45",0.236715
"282","ran282.hdr.46",0.0998464
"282","ran282.hdr.47",0.0949074
"282","ran282.hdr.48",0.0338809
"282","ran282.hdr.49",0.0717391
"282","ran282.hdr.5",0.195446
"282","ran282.hdr.50",0.0773196
"282","ran282.hdr.51",0.113636
"282","ran282.hdr.52",0.39604
"282","ran282.hdr.53",0.192308
"282","ran282.hdr.54",0.0923248
"282","ran282.hdr.55",0.0906949
"282","ran282.hdr.56",0.266807
"282","ran282.hdr.57",0.0763766
"282","ran282.hdr.58",0.0637523
"282","ran282.hdr.59",0.0870918
"282","ran282.hdr.6",0.194667
"282","ran282.hdr.60",0.0714286
"282","ran282.hdr.61",0.0617978
"282","ran282.hdr.62",0.18
"282","ran282.hdr.63",0.195616
"282","ran282.hdr.64",0.0847458
"282","ran282.hdr.65",0.132883
"282","ran282.hdr.66",0.0793651
"282","ran282.hdr.67",0.0836941
"282","ran282.hdr.68",0.57868
"282","ran282.hdr.69",0.0786325
"282","ran282.hdr.7",0.61087
"282","ran282.hdr.70",0.0736318
"282","ran282.hdr.71",0.0358209
"282","ran282.hdr.72",0.0307018
"282","ran282.hdr.73",0.0656325
"282","ran282.hdr.74",0.0977131
"282","ran282.hdr.75",0.516796
"282","ran282.hdr.76",0.0455192
"282","ran282.hdr.77",0.216718
"282","ran282.hdr.78",0.214286
"282","ran282.hdr.8",0.0461997
"282","ran282.hdr.9",0.0301291
"283","ran283.hdr.1",0.0509259
"283","ran283.hdr.10",0.200323
"283","ran283.hdr.11",0.205202
"283","ran283.hdr.12",0.0723039
"283","ran283.hdr.13",0.0880829
"283","ran283.hdr.14",0.161972
"283","ran283.hdr.15",0.261641
"283","ran283.hdr.16",0.0718057
"283","ran283.hdr.17",0.0604508
"283","ran283.hdr.18",0.636929
"283","ran283.hdr.19",0.141361
"283","ran283.hdr.2",0.0478469
"283","ran283.hdr.20",0.0615616
"283","ran283.hdr.21",0.100196
"283","ran283.hdr.22",0.788095
"283","ran283.hdr.23",0.141869
"283","ran283.hdr.24",0.0995261
"283","ran283.hdr.25",0.0906555
"283","ran283.hdr.26",0.0400534
"283","ran283.hdr.27",0.0366972
"283","ran283.hdr.28",0.144315
"283","ran283.hdr.29",0.10068
"283","ran283.hdr.3",0.0854701
"283","ran283.hdr.30",0.0944882
"283","ran283.hdr.31",0.193705
"283","ran283.hdr.32",0.132267
"283","ran283.hdr.33",0.112698
"283","ran283.hdr.34",0.0928482
"283","ran283.hdr.35",0.129944
"283","ran283.hdr.36",0.0508167
"283","ran283.hdr.37",0.0373711
"283","ran283.hdr.38",0.0777778
"283","ran283.hdr.39",0.0559824
"283","ran283.hdr.4",0.263298
"283","ran283.hdr.40",0.248434
"283","ran283.hdr.41",0.111658
"283","ran283.hdr.42",0.112245
"283","ran283.hdr.43",0.0705563
"283","ran283.hdr.44",0.420765
"283","ran283.hdr.45",0.0870206
"283","ran283.hdr.46",0.0638978
"283","ran283.hdr.47",0.121547
"283","ran283.hdr.48",0.173077
"283","ran283.hdr.49",0.838521
"283","ran283.hdr.5",0.880478
"283","ran283.hdr.50",0.0550847
"283","ran283.hdr.51",0.0759494
"283","ran283.hdr.52",0.0650826
"283","ran283.hdr.53",0.0802395
"283","ran283.hdr.54",0.0734463
"283","ran283.hdr.55",0.0364372
"283","ran283.hdr.56",0.0801144
"283","ran283.hdr.57",0.0571924
"283","ran283.hdr.58",0.140351
"283","ran283.hdr.59",0.111693
"283","ran283.hdr.6",0.0697085
"283","ran283.hdr.60",0.118068
"283","ran283.hdr.61",0.45098
"283","ran283.hdr.62",0.0746004
"283","ran283.hdr.63",0.151134
"283","ran283.hdr.64",0.132114
"283","ran283.hdr.65",0.36036
"283","ran283.hdr.66",0.506024
"283","ran283.hdr.67",0.0518987
"283","ran283.hdr.68",0.0520505
"283","ran283.hdr.69",0.254499
"283","ran283.hdr.7",0.119048
"283","ran283.hdr.70",0.0665468
"283","ran283.hdr.71",0.0306569
"283","ran283.hdr.72",0.185841
"283","ran283.hdr.73",0.175472
"283","ran283.hdr.74",0.107413
"283","ran283.hdr.75",0.102244
"283","ran283.hdr.76",0.272727
"283","ran283.hdr.77",0.25585
"283","ran283.hdr.78",0.332036
"283","ran283.hdr.8",0.127854
"283","ran283.hdr.9",0.0879265
"284","ran284.hdr.1",0.0347222
"284","ran284.hdr.10",0.0631579
"284","ran284.hdr.11",0.108722
"284","ran284.hdr.12",0.0432191
"284","ran284.hdr.13",0.03
"284","ran284.hdr.14",0.548851
"284","ran284.hdr.15",0.110846
"284","ran284.hdr.16",0.0892857
"284","ran284.hdr.17",0.0935525
"284","ran284.hdr.18",0.453441
"284","ran284.hdr.19",0.287709
"284","ran284.hdr.2",0.0663717
"284","ran284.hdr.20",0.0647773
"284","ran284.hdr.21",0.0380835
"284","ran284.hdr.22",0.0654321
"284","ran284.hdr.23",0.0831234
"284","ran284.hdr.24",0.0619469
"284","ran284.hdr.25",0.0974106
"284","ran284.hdr.26",0.0238095
"284","ran284.hdr.27",0.0942029
"284","ran284.hdr.28",0.0877514
"284","ran284.hdr.29",0.0308483
"284","ran284.hdr.3",0.674419
"284","ran284.hdr.30",0.0247074
"284","ran284.hdr.31",0.0392157
"284","ran284.hdr.32",0.0419682
"284","ran284.hdr.33",0.0650407
"284","ran284.hdr.34",0.064133
"284","ran284.hdr.35",0.175657
"284","ran284.hdr.36",0.248927
"284","ran284.hdr.37",0.088172
"284","ran284.hdr.38",0.0688259
"284","ran284.hdr.39",0.176471
"284","ran284.hdr.4",0.140741
"284","ran284.hdr.40",0.0409277
"284","ran284.hdr.41",0.0238095
"284","ran284.hdr.42",0.114525
"284","ran284.hdr.43",0.0664962
"284","ran284.hdr.44",0.046332
"284","ran284.hdr.45",0.0727924
"284","ran284.hdr.46",0.187605
"284","ran284.hdr.47",0.142506
"284","ran284.hdr.48",0.191781
"284","ran284.hdr.49",0.24649
"284","ran284.hdr.5",0.160142
"284","ran284.hdr.50",0.156146
"284","ran284.hdr.51",0.126718
"284","ran284.hdr.52",0.154746
"284","ran284.hdr.53",0.0823293
"284","ran284.hdr.54",0.0838446
"284","ran284.hdr.55",0.0579268
"284","ran284.hdr.56",0.214826
"284","ran284.hdr.57",0.120172
"284","ran284.hdr.58",0.027027
"284","ran284.hdr.59",0.0372439
"284","ran284.hdr.6",0.0712695
"284","ran284.hdr.60",0.0669643
"284","ran284.hdr.61",0.277273
"284","ran284.hdr.62",0.0440341
"284","ran284.hdr.63",0.136905
"284","ran284.hdr.64",0.0392781
"284","ran284.hdr.65",0.0384123
"284","ran284.hdr.66",0.107826
"284","ran284.hdr.67",0.0956522
"284","ran284.hdr.68",0.114243
"284","ran284.hdr.69",0.0498282
"284","ran284.hdr.7",0.0410959
"284","ran284.hdr.70",0.046748
"284","ran284.hdr.71",0.128171
"284","ran284.hdr.72",0.230088
"284","ran284.hdr.73",0.264624
"284","ran284.hdr.74",0.187579
"284","ran284.hdr.75",0.265306
"284","ran284.hdr.76",0.633124
"284","ran284.hdr.77",0.340881
"284","ran284.hdr.78",0.0578035
"284","ran284.hdr.8",0.282609
"284","ran284.hdr.9",0.103286
"285","ran285.hdr.1",0.0990415
"285","ran285.hdr.10",0.0541237
"285","ran285.hdr.11",0.15575
"285","ran285.hdr.12",0.0688406
"285","ran285.hdr.13",0.0701468
"285","ran285.hdr.14",0.167951
"285","ran285.hdr.15",0.0634441
"285","ran285.hdr.16",0.0668103
"285","ran285.hdr.17",0.101631
"285","ran285.hdr.18",0.226733
"285","ran285.hdr.19",0.256684
"285","ran285.hdr.2",0.104053
"285","ran285.hdr.20",0.0607477
"285","ran285.hdr.21",0.0724926
"285","ran285.hdr.22",0.0729167
"285","ran285.hdr.23",0.0696023
"285","ran285.hdr.24",0.0909091
"285","ran285.hdr.25",0.110656
"285","ran285.hdr.26",0.0791269
"285","ran285.hdr.27",0.0648012
"285","ran285.hdr.28",0.144118
"285","ran285.hdr.29",0.347518
"285","ran285.hdr.3",0.0797267
"285","ran285.hdr.30",0.0472779
"285","ran285.hdr.31",0.0756303
"285","ran285.hdr.32",0.238426
"285","ran285.hdr.33",0.0918197
"285","ran285.hdr.34",0.0694669
"285","ran285.hdr.35",0.0544413
"285","ran285.hdr.36",0.159763
"285","ran285.hdr.37",0.101124
"285","ran285.hdr.38",0.0457516
"285","ran285.hdr.39",0.127536
"285","ran285.hdr.4",0.209549
"285","ran285.hdr.40",0.131765
"285","ran285.hdr.41",0.102599
"285","ran285.hdr.42",0.0874674
"285","ran285.hdr.43",0.119792
"285","ran285.hdr.44",0.113176
"285","ran285.hdr.45",0.396341
"285","ran285.hdr.46",0.0709427
"285","ran285.hdr.47",0.115294
"285","ran285.hdr.48",0.0870206
"285","ran285.hdr.49",0.0354077
"285","ran285.hdr.5",0.0821192
"285","ran285.hdr.50",0.104508
"285","ran285.hdr.51",0.143979
"285","ran285.hdr.52",0.114123
"285","ran285.hdr.53",0.159672
"285","ran285.hdr.54",0.128514
"285","ran285.hdr.55",0.142229
"285","ran285.hdr.56",0.0790123
"285","ran285.hdr.57",0.0260631
"285","ran285.hdr.58",0.144876
"285","ran285.hdr.59",0.181688
"285","ran285.hdr.6",0.674419
"285","ran285.hdr.60",0.0196906
"285","ran285.hdr.61",0.0636516
"285","ran285.hdr.62",0.121495
"285","ran285.hdr.63",0.117493
"285","ran285.hdr.64",0.15
"285","ran285.hdr.65",0.166667
"285","ran285.hdr.66",0.289916
"285","ran285.hdr.67",0.195616
"285","ran285.hdr.68",0.123944
"285","ran285.hdr.69",0.158537
"285","ran285.hdr.7",0.0607815
"285","ran285.hdr.70",0.127374
"285","ran285.hdr.71",0.0967742
"285","ran285.hdr.72",0.0736318
"285","ran285.hdr.73",0.205714
"285","ran285.hdr.74",0.191388
"285","ran285.hdr.75",0.266227
"285","ran285.hdr.76",0.194986
"285","ran285.hdr.77",0.522388
"285","ran285.hdr.78",0.172462
"285","ran285.hdr.8",0.151724
"285","ran285.hdr.9",0.0678643
"286","ran286.hdr.1",0.0998217
"286","ran286.hdr.10",0.0679245
"286","ran286.hdr.11",0.101852
"286","ran286.hdr.12",0.0419026
"286","ran286.hdr.13",0.0470035
"286","ran286.hdr.14",0.0571066
"286","ran286.hdr.15",0.0249267
"286","ran286.hdr.16",0.108303
"286","ran286.hdr.17",0.215909
"286","ran286.hdr.18",0.0514286
"286","ran286.hdr.19",0.103365
"286","ran286.hdr.2",0.0304183
"286","ran286.hdr.20",0.0622222
"286","ran286.hdr.21",0.0773196
"286","ran286.hdr.22",0.127517
"286","ran286.hdr.23",0.0472441
"286","ran286.hdr.24",0.0909091
"286","ran286.hdr.25",0.0647249
"286","ran286.hdr.26",0.106038
"286","ran286.hdr.27",0.132972
"286","ran286.hdr.28",0.114907
"286","ran286.hdr.29",0.169429
"286","ran286.hdr.3",0.0572687
"286","ran286.hdr.30",0.255814
"286","ran286.hdr.31",0.687386
"286","ran286.hdr.32",0.470588
"286","ran286.hdr.33",0.0951526
"286","ran286.hdr.34",0.18704
"286","ran286.hdr.35",0.0628655
"286","ran286.hdr.36",0.0250447
"286","ran286.hdr.37",0.0473373
"286","ran286.hdr.38",0.0744186
"286","ran286.hdr.39",0.117117
"286","ran286.hdr.4",0.166052
"286","ran286.hdr.40",0.151967
"286","ran286.hdr.41",0.146396
"286","ran286.hdr.42",0.0865724
"286","ran286.hdr.43",0.0527578
"286","ran286.hdr.44",0.167293
"286","ran286.hdr.45",0.14664
"286","ran286.hdr.46",0.0959488
"286","ran286.hdr.47",0.217687
"286","ran286.hdr.48",0.0638978
"286","ran286.hdr.49",0.207821
"286","ran286.hdr.5",0.209549
"286","ran286.hdr.50",0.121547
"286","ran286.hdr.51",0.113636
"286","ran286.hdr.52",0.0833333
"286","ran286.hdr.53",0.121053
"286","ran286.hdr.54",0.0592593
"286","ran286.hdr.55",0.0704225
"286","ran286.hdr.56",0.0718336
"286","ran286.hdr.57",0.140751
"286","ran286.hdr.58",0.09319
"286","ran286.hdr.59",0.0826446
"286","ran286.hdr.6",0.674419
"286","ran286.hdr.60",0.115578
"286","ran286.hdr.61",0.159763
"286","ran286.hdr.62",0.0609982
"286","ran286.hdr.63",0.8041
"286","ran286.hdr.64",0.157667
"286","ran286.hdr.65",0.0417827
"286","ran286.hdr.66",0.0664653
"286","ran286.hdr.67",0.134978
"286","ran286.hdr.68",0.170732
"286","ran286.hdr.69",0.1
"286","ran286.hdr.7",0.0738328
"286","ran286.hdr.70",0.192308
"286","ran286.hdr.71",0.0427928
"286","ran286.hdr.72",0.169839
"286","ran286.hdr.73",0.0479616
"286","ran286.hdr.74",0.0307018
"286","ran286.hdr.75",0.470968
"286","ran286.hdr.76",0.216718
"286","ran286.hdr.77",0.862319
"286","ran286.hdr.78",0.189062
"286","ran286.hdr.8",0.215054
"286","ran286.hdr.9",0.0653595
"287","ran287.hdr.1",0.0256757
"287","ran287.hdr.10",0.0381679
"287","ran287.hdr.11",0.101198
"287","ran287.hdr.12",0.079288
"287","ran287.hdr.13",0.0442953
"287","ran287.hdr.14",0.0777917
"287","ran287.hdr.15",0.11014
"287","ran287.hdr.16",0.10625
"287","ran287.hdr.17",0.0590778
"287","ran287.hdr.18",0.109422
"287","ran287.hdr.19",0.453441
"287","ran287.hdr.2",0.118662
"287","ran287.hdr.20",0.114667
"287","ran287.hdr.21",0.0881503
"287","ran287.hdr.22",0.10303
"287","ran287.hdr.23",0.0411932
"287","ran287.hdr.24",0.0263459
"287","ran287.hdr.25",0.0212766
"287","ran287.hdr.26",0.394102
"287","ran287.hdr.27",0.150459
"287","ran287.hdr.28",0.258944
"287","ran287.hdr.29",0.112698
"287","ran287.hdr.3",0.239496
"287","ran287.hdr.30",0.58365
"287","ran287.hdr.31",0.26257
"287","ran287.hdr.32",0.0642055
"287","ran287.hdr.33",0.13522
"287","ran287.hdr.34",0.0745342
"287","ran287.hdr.35",0.526
"287","ran287.hdr.36",0.169257
"287","ran287.hdr.37",0.0514905
"287","ran287.hdr.38",0.0930931
"287","ran287.hdr.39",0.13986
"287","ran287.hdr.4",0.0572687
"287","ran287.hdr.40",0.0308824
"287","ran287.hdr.41",0.0893204
"287","ran287.hdr.42",0.0903824
"287","ran287.hdr.43",0.400998
"287","ran287.hdr.44",0.104575
"287","ran287.hdr.45",0.0565476
"287","ran287.hdr.46",0.131944
"287","ran287.hdr.47",0.183077
"287","ran287.hdr.48",0.0849176
"287","ran287.hdr.49",0.306154
"287","ran287.hdr.5",0.299342
"287","ran287.hdr.50",0.0653595
"287","ran287.hdr.51",0.0583614
"287","ran287.hdr.52",0.358247
"287","ran287.hdr.53",0.0320334
"287","ran287.hdr.54",0.0162602
"287","ran287.hdr.55",0.0286659
"287","ran287.hdr.56",0.0319574
"287","ran287.hdr.57",0.0888889
"287","ran287.hdr.58",0.062982
"287","ran287.hdr.59",0.0352782
"287","ran287.hdr.6",0.0703325
"287","ran287.hdr.60",0.0555556
"287","ran287.hdr.61",0.0460123
"287","ran287.hdr.62",0.0798669
"287","ran287.hdr.63",0.111693
"287","ran287.hdr.64",0.17601
"287","ran287.hdr.65",0.179916
"287","ran287.hdr.66",0.0855263
"287","ran287.hdr.67",0.145946
"287","ran287.hdr.68",0.119701
"287","ran287.hdr.69",0.082996
"287","ran287.hdr.7",0.0631579
"287","ran287.hdr.70",0.245714
"287","ran287.hdr.71",0.0830831
"287","ran287.hdr.72",0.0806202
"287","ran287.hdr.73",0.0772239
"287","ran287.hdr.74",0.138614
"287","ran287.hdr.75",0.21169
"287","ran287.hdr.76",0.333333
"287","ran287.hdr.77",0.101415
"287","ran287.hdr.78",0.256039
"287","ran287.hdr.8",0.105512
"287","ran287.hdr.9",0.0938303
"288","ran288.hdr.1",0.128137
"288","ran288.hdr.10",0.0890688
"288","ran288.hdr.11",0.548851
"288","ran288.hdr.12",0.0681818
"288","ran288.hdr.13",0.0777917
"288","ran288.hdr.14",0.0768453
"288","ran288.hdr.15",0.0882353
"288","ran288.hdr.16",0.109422
"288","ran288.hdr.17",0.5
"288","ran288.hdr.18",0.0840198
"288","ran288.hdr.19",0.161648
"288","ran288.hdr.2",0.0544872
"288","ran288.hdr.20",0.103311
"288","ran288.hdr.21",0.153846
"288","ran288.hdr.22",0.531646
"288","ran288.hdr.23",0.0249769
"288","ran288.hdr.24",0.0775109
"288","ran288.hdr.25",0.0518764
"288","ran288.hdr.26",0.0432373
"288","ran288.hdr.27",0.0791269
"288","ran288.hdr.28",0.124277
"288","ran288.hdr.29",0.0146727
"288","ran288.hdr.3",0.155797
"288","ran288.hdr.30",0.0299043
"288","ran288.hdr.31",0.125
"288","ran288.hdr.32",0.0744681
"288","ran288.hdr.33",0.0358255
"288","ran288.hdr.34",0.0756303
"288","ran288.hdr.35",0.150459
