"column_label","ran.hdr.name","omega.mel.max"
"106","ran106.hdr.22",1937.896118
"106","ran106.hdr.23",193.763077
"106","ran106.hdr.24",452.803864
"106","ran106.hdr.25",1662.043091
"106","ran106.hdr.26",725.2099
"106","ran106.hdr.27",241.543579
"106","ran106.hdr.28",297.622803
"106","ran106.hdr.29",359.123047
"106","ran106.hdr.3",338.677948
"106","ran106.hdr.30",426.888092
"106","ran106.hdr.31",1100.040894
"106","ran106.hdr.32",249.338669
"106","ran106.hdr.33",508.934174
"106","ran106.hdr.34",508.229431
"106","ran106.hdr.35",185.231216
"106","ran106.hdr.36",304.690338
"106","ran106.hdr.37",331.269989
"106","ran106.hdr.38",471.447113
"106","ran106.hdr.39",222.826752
"106","ran106.hdr.4",370.333405
"106","ran106.hdr.40",704.388062
"106","ran106.hdr.41",907.672058
"106","ran106.hdr.42",351.030243
"106","ran106.hdr.43",245.208847
"106","ran106.hdr.44",497.361572
"106","ran106.hdr.45",491.204987
"106","ran106.hdr.46",451.608734
"106","ran106.hdr.47",372.143372
"106","ran106.hdr.48",1381.266846
"106","ran106.hdr.49",1747.373169
"106","ran106.hdr.5",176.601669
"106","ran106.hdr.50",256.619965
"106","ran106.hdr.51",215.14212
"106","ran106.hdr.52",1360.715698
"106","ran106.hdr.53",474.562775
"106","ran106.hdr.54",758.542847
"106","ran106.hdr.55",136.632324
"106","ran106.hdr.56",204.233673
"106","ran106.hdr.57",563.752075
"106","ran106.hdr.58",1374.187256
"106","ran106.hdr.59",152.495361
"106","ran106.hdr.6",421.372314
"106","ran106.hdr.60",1185.062256
"106","ran106.hdr.61",206.220947
"106","ran106.hdr.62",654.828552
"106","ran106.hdr.63",504.462769
"106","ran106.hdr.64",667.722534
"106","ran106.hdr.65",325.620178
"106","ran106.hdr.66",730.509216
"106","ran106.hdr.67",281.498993
"106","ran106.hdr.68",599.055237
"106","ran106.hdr.69",550.04895
"106","ran106.hdr.7",801.030762
"106","ran106.hdr.70",437.455627
"106","ran106.hdr.71",535.513123
"106","ran106.hdr.72",364.181976
"106","ran106.hdr.73",238.1241
"106","ran106.hdr.74",461.214386
"106","ran106.hdr.75",414.998383
"106","ran106.hdr.76",231.435532
"106","ran106.hdr.77",335.751434
"106","ran106.hdr.78",336.059326
"106","ran106.hdr.79",314.054016
"106","ran106.hdr.8",226.315033
"106","ran106.hdr.80",246.245453
"106","ran106.hdr.81",300.528442
"106","ran106.hdr.82",545.205688
"106","ran106.hdr.83",2350.570557
"106","ran106.hdr.84",685.761536
"106","ran106.hdr.85",354.928375
"106","ran106.hdr.86",385.343994
"106","ran106.hdr.87",815.714844
"106","ran106.hdr.88",630.747498
"106","ran106.hdr.89",293.869293
"106","ran106.hdr.9",576.385071
"106","ran106.hdr.90",265.831696
"106","ran106.hdr.91",3150.106201
"106","ran106.hdr.92",580.729248
"106","ran106.hdr.93",337.443756
"106","ran106.hdr.94",175.802719
"106","ran106.hdr.95",449.934845
"106","ran106.hdr.96",435.444275
"106","ran106.hdr.97",365.353302
"106","ran106.hdr.98",325.573059
"106","ran106.hdr.99",933.593994
"107","ran107.hdr.1",559.443787
"107","ran107.hdr.10",381.320435
"107","ran107.hdr.100",356.471558
"107","ran107.hdr.101",479.440582
"107","ran107.hdr.102",313.103149
"107","ran107.hdr.103",901.470093
"107","ran107.hdr.104",1222.226196
"107","ran107.hdr.11",209.216217
"107","ran107.hdr.12",223.266129
"107","ran107.hdr.13",223.610825
"107","ran107.hdr.14",305.080719
"107","ran107.hdr.15",295.81781
"107","ran107.hdr.16",994.066895
"107","ran107.hdr.17",983.55957
"107","ran107.hdr.18",392.191284
"107","ran107.hdr.19",274.668335
"107","ran107.hdr.2",293.454163
"107","ran107.hdr.20",458.849274
"107","ran107.hdr.21",341.669434
"107","ran107.hdr.22",431.894257
"107","ran107.hdr.23",223.362885
"107","ran107.hdr.24",456.699463
"107","ran107.hdr.25",248.218445
"107","ran107.hdr.26",256.353546
"107","ran107.hdr.27",501.380493
"107","ran107.hdr.28",1662.043091
"107","ran107.hdr.29",159.242462
"107","ran107.hdr.3",753.069824
"107","ran107.hdr.30",369.839111
"107","ran107.hdr.31",1107.151855
"107","ran107.hdr.32",1430.989136
"107","ran107.hdr.33",377.013519
"107","ran107.hdr.34",501.331238
"107","ran107.hdr.35",188.802689
"107","ran107.hdr.36",547.528687
"107","ran107.hdr.37",354.579468
"107","ran107.hdr.38",186.189606
"107","ran107.hdr.39",900.645264
"107","ran107.hdr.4",977.333435
"107","ran107.hdr.40",325.567047
"107","ran107.hdr.41",1273.719727
"107","ran107.hdr.42",217.861832
"107","ran107.hdr.43",863.118469
"107","ran107.hdr.44",331.269989
"107","ran107.hdr.45",2466.160645
"107","ran107.hdr.46",471.447113
"107","ran107.hdr.47",1108.053345
"107","ran107.hdr.48",661.083191
"107","ran107.hdr.49",260.054718
"107","ran107.hdr.5",792.093201
"107","ran107.hdr.50",207.243652
"107","ran107.hdr.51",330.420074
"107","ran107.hdr.52",403.290222
"107","ran107.hdr.53",1922.693115
"107","ran107.hdr.54",1303.482666
"107","ran107.hdr.55",1607.362915
"107","ran107.hdr.56",212.938141
"107","ran107.hdr.57",1019.190918
"107","ran107.hdr.58",274.466339
"107","ran107.hdr.59",159.482407
"107","ran107.hdr.6",2973.382812
"107","ran107.hdr.60",373.534027
"107","ran107.hdr.61",134.150757
"107","ran107.hdr.62",563.752075
"107","ran107.hdr.63",249.935516
"107","ran107.hdr.64",240.160156
"107","ran107.hdr.65",688.59198
"107","ran107.hdr.66",371.973175
"107","ran107.hdr.67",332.502838
"107","ran107.hdr.68",878.886292
"107","ran107.hdr.69",277.626617
"107","ran107.hdr.7",500.292816
"107","ran107.hdr.70",232.758514
"107","ran107.hdr.71",240.570129
"107","ran107.hdr.72",470.700958
"107","ran107.hdr.73",421.692657
"107","ran107.hdr.74",460.522003
"107","ran107.hdr.75",199.848267
"107","ran107.hdr.76",919.767822
"107","ran107.hdr.77",231.503555
"107","ran107.hdr.78",461.214386
"107","ran107.hdr.79",242.279419
"107","ran107.hdr.8",1173.876465
"107","ran107.hdr.80",622.721252
"107","ran107.hdr.81",461.954041
"107","ran107.hdr.82",338.692963
"107","ran107.hdr.83",458.665863
"107","ran107.hdr.84",314.054016
"107","ran107.hdr.85",352.730042
"107","ran107.hdr.86",299.859619
"107","ran107.hdr.87",377.090485
"107","ran107.hdr.88",815.714844
"107","ran107.hdr.89",1463.741943
"107","ran107.hdr.9",581.497437
"107","ran107.hdr.90",259.040283
"107","ran107.hdr.91",1799.875488
"107","ran107.hdr.92",436.258423
"107","ran107.hdr.93",474.883057
"107","ran107.hdr.94",540.982849
"107","ran107.hdr.95",551.513672
"107","ran107.hdr.96",366.763275
"107","ran107.hdr.97",495.31781
"107","ran107.hdr.98",713.318298
"107","ran107.hdr.99",387.03653
"108","ran108.hdr.1",589.376465
"108","ran108.hdr.10",221.690811
"108","ran108.hdr.100",392.396698
"108","ran108.hdr.101",865.213257
"108","ran108.hdr.102",479.221497
"108","ran108.hdr.103",247.197403
"108","ran108.hdr.104",331.688904
"108","ran108.hdr.11",651.861572
"108","ran108.hdr.12",287.439301
"108","ran108.hdr.13",345.317932
"108","ran108.hdr.14",787.904785
"108","ran108.hdr.15",280.068634
"108","ran108.hdr.16",442.877716
"108","ran108.hdr.17",456.901581
"108","ran108.hdr.18",454.098816
"108","ran108.hdr.19",326.409882
"108","ran108.hdr.2",338.677948
"108","ran108.hdr.20",400.252228
"108","ran108.hdr.21",634.893127
"108","ran108.hdr.22",281.979218
"108","ran108.hdr.23",504.166534
"108","ran108.hdr.24",248.218445
"108","ran108.hdr.25",601.758484
"108","ran108.hdr.26",2473.11792
"108","ran108.hdr.27",520.405518
"108","ran108.hdr.28",407.646942
"108","ran108.hdr.29",298.942078
"108","ran108.hdr.3",661.178528
"108","ran108.hdr.30",316.40625
"108","ran108.hdr.31",332.369354
"108","ran108.hdr.32",243.688354
"108","ran108.hdr.33",213.370544
"108","ran108.hdr.34",726.304688
"108","ran108.hdr.35",174.587204
"108","ran108.hdr.36",787.537598
"108","ran108.hdr.37",395.680359
"108","ran108.hdr.38",205.099594
"108","ran108.hdr.39",414.213257
"108","ran108.hdr.4",266.988403
"108","ran108.hdr.40",317.047119
"108","ran108.hdr.41",126.221352
"108","ran108.hdr.42",315.407623
"108","ran108.hdr.43",417.246887
"108","ran108.hdr.44",484.295349
"108","ran108.hdr.45",448.767059
"108","ran108.hdr.46",1820.404419
"108","ran108.hdr.47",368.959381
"108","ran108.hdr.48",324.01474
"108","ran108.hdr.49",907.426208
"108","ran108.hdr.5",450.358093
"108","ran108.hdr.50",501.772919
"108","ran108.hdr.51",316.592712
"108","ran108.hdr.52",310.628601
"108","ran108.hdr.53",485.532654
"108","ran108.hdr.54",172.402039
"108","ran108.hdr.55",462.2742
"108","ran108.hdr.56",983.914673
"108","ran108.hdr.57",1147.89856
"108","ran108.hdr.58",723.994629
"108","ran108.hdr.59",228.142502
"108","ran108.hdr.6",863.804443
"108","ran108.hdr.60",349.001923
"108","ran108.hdr.61",1374.187256
"108","ran108.hdr.62",551.253662
"108","ran108.hdr.63",398.627838
"108","ran108.hdr.64",398.249847
"108","ran108.hdr.65",317.990417
"108","ran108.hdr.66",532.115234
"108","ran108.hdr.67",387.022919
"108","ran108.hdr.68",384.081329
"108","ran108.hdr.69",1016.611572
"108","ran108.hdr.7",364.922821
"108","ran108.hdr.70",357.711731
"108","ran108.hdr.71",715.785889
"108","ran108.hdr.72",375.39682
"108","ran108.hdr.73",260.374084
"108","ran108.hdr.74",347.916473
"108","ran108.hdr.75",785.620544
"108","ran108.hdr.76",472.246002
"108","ran108.hdr.77",297.398346
"108","ran108.hdr.78",632.49115
"108","ran108.hdr.79",1205.196411
"108","ran108.hdr.8",686.862244
"108","ran108.hdr.80",618.446777
"108","ran108.hdr.81",240.080536
"108","ran108.hdr.82",355.137573
"108","ran108.hdr.83",308.746338
"108","ran108.hdr.84",840.528198
"108","ran108.hdr.85",293.869293
"108","ran108.hdr.86",568.856567
"108","ran108.hdr.87",1379.276733
"108","ran108.hdr.88",704.15271
"108","ran108.hdr.89",309.035919
"108","ran108.hdr.9",876.067932
"108","ran108.hdr.90",624.874084
"108","ran108.hdr.91",814.656311
"108","ran108.hdr.92",439.624573
"108","ran108.hdr.93",540.982849
"108","ran108.hdr.94",434.18222
"108","ran108.hdr.95",950.966064
"108","ran108.hdr.96",2388.138672
"108","ran108.hdr.97",527.643799
"108","ran108.hdr.98",253.357635
"108","ran108.hdr.99",933.593994
"109","ran109.hdr.1",1302.572266
"109","ran109.hdr.10",1364.758789
"109","ran109.hdr.100",933.593994
"109","ran109.hdr.101",775.938232
"109","ran109.hdr.102",342.971375
"109","ran109.hdr.103",211.781097
"109","ran109.hdr.104",457.301666
"109","ran109.hdr.11",449.18045
"109","ran109.hdr.12",581.497437
"109","ran109.hdr.13",434.934784
"109","ran109.hdr.14",271.668335
"109","ran109.hdr.15",244.002808
"109","ran109.hdr.16",223.610825
"109","ran109.hdr.17",361.793121
"109","ran109.hdr.18",279.475311
"109","ran109.hdr.19",392.191284
"109","ran109.hdr.2",609.785522
"109","ran109.hdr.20",130.34375
"109","ran109.hdr.21",445.149353
"109","ran109.hdr.22",398.110107
"109","ran109.hdr.23",378.888763
"109","ran109.hdr.24",333.652161
"109","ran109.hdr.25",1116.291626
"109","ran109.hdr.26",813.013245
"109","ran109.hdr.27",291.60379
"109","ran109.hdr.28",2417.125
"109","ran109.hdr.29",1845.04541
"109","ran109.hdr.3",291.192932
"109","ran109.hdr.30",628.385925
"109","ran109.hdr.31",579.613831
"109","ran109.hdr.32",1100.040894
"109","ran109.hdr.33",708.974487
"109","ran109.hdr.34",430.621735
"109","ran109.hdr.35",412.342316
"109","ran109.hdr.36",901.307678
"109","ran109.hdr.37",692.60199
"109","ran109.hdr.38",395.680359
"109","ran109.hdr.39",196.741119
"109","ran109.hdr.4",273.320496
"109","ran109.hdr.40",589.763489
"109","ran109.hdr.41",1035.810425
"109","ran109.hdr.42",379.832428
"109","ran109.hdr.43",548.971558
"109","ran109.hdr.44",908.681091
"109","ran109.hdr.45",340.480621
"109","ran109.hdr.46",398.690094
"109","ran109.hdr.47",553.134766
"109","ran109.hdr.48",557.061951
"109","ran109.hdr.49",615.655151
"109","ran109.hdr.5",370.697968
"109","ran109.hdr.50",361.032623
"109","ran109.hdr.51",368.959381
"109","ran109.hdr.52",1695.643433
"109","ran109.hdr.53",1104.437866
"109","ran109.hdr.54",501.772919
"109","ran109.hdr.55",708.869324
"109","ran109.hdr.56",817.180664
"109","ran109.hdr.57",2050.02002
"109","ran109.hdr.58",462.2742
"109","ran109.hdr.59",281.658081
"109","ran109.hdr.6",882.380493
"109","ran109.hdr.60",1009.355286
"109","ran109.hdr.61",638.555847
"109","ran109.hdr.62",575.095398
"109","ran109.hdr.63",367.311554
"109","ran109.hdr.64",685.49408
"109","ran109.hdr.65",664.661255
"109","ran109.hdr.66",332.502838
"109","ran109.hdr.67",643.70166
"109","ran109.hdr.68",444.186157
"109","ran109.hdr.69",368.648834
"109","ran109.hdr.7",253.111191
"109","ran109.hdr.70",267.106018
"109","ran109.hdr.71",208.098389
"109","ran109.hdr.72",204.627548
"109","ran109.hdr.73",165.122498
"109","ran109.hdr.74",673.348389
"109","ran109.hdr.75",586.621399
"109","ran109.hdr.76",871.729797
"109","ran109.hdr.77",441.192749
"109","ran109.hdr.78",805.997253
"109","ran109.hdr.79",285.990906
"109","ran109.hdr.8",1266.200562
"109","ran109.hdr.80",460.774994
"109","ran109.hdr.81",434.916229
"109","ran109.hdr.82",393.653595
"109","ran109.hdr.83",398.735626
"109","ran109.hdr.84",319.220398
"109","ran109.hdr.85",270.944977
"109","ran109.hdr.86",203.187531
"109","ran109.hdr.87",840.528198
"109","ran109.hdr.88",550.564697
"109","ran109.hdr.89",630.747498
"109","ran109.hdr.9",246.78804
"109","ran109.hdr.90",1298.003174
"109","ran109.hdr.91",210.876358
"109","ran109.hdr.92",477.876984
"109","ran109.hdr.93",438.651642
"109","ran109.hdr.94",545.270081
"109","ran109.hdr.95",1799.875488
"109","ran109.hdr.96",1464.307983
"109","ran109.hdr.97",470.128906
"109","ran109.hdr.98",338.392151
"109","ran109.hdr.99",181.392746
"110","ran110.hdr.1",226.579239
"110","ran110.hdr.10",290.291962
"110","ran110.hdr.100",292.29071
"110","ran110.hdr.101",584.023315
"110","ran110.hdr.102",392.396698
"110","ran110.hdr.103",392.344238
"110","ran110.hdr.104",222.077774
"110","ran110.hdr.11",673.704773
"110","ran110.hdr.12",432.888031
"110","ran110.hdr.13",715.594971
"110","ran110.hdr.14",351.776611
"110","ran110.hdr.15",263.72345
"110","ran110.hdr.16",389.787598
"110","ran110.hdr.17",1479.762573
"110","ran110.hdr.18",531.304932
"110","ran110.hdr.19",160.225128
"110","ran110.hdr.2",167.899506
"110","ran110.hdr.20",410.345062
"110","ran110.hdr.21",204.718338
"110","ran110.hdr.22",157.815247
"110","ran110.hdr.23",783.879578
"110","ran110.hdr.24",458.849274
"110","ran110.hdr.25",490.928558
"110","ran110.hdr.26",220.875854
"110","ran110.hdr.27",287.257294
"110","ran110.hdr.28",1521.134155
"110","ran110.hdr.29",193.763077
"110","ran110.hdr.3",1945.810669
"110","ran110.hdr.30",1069.782349
"110","ran110.hdr.31",348.418427
"110","ran110.hdr.32",2473.11792
"110","ran110.hdr.33",1430.989136
"110","ran110.hdr.34",1130.643188
"110","ran110.hdr.35",1100.040894
"110","ran110.hdr.36",266.063904
"110","ran110.hdr.37",508.934174
"110","ran110.hdr.38",220.637268
"110","ran110.hdr.39",905.927856
"110","ran110.hdr.4",792.093201
"110","ran110.hdr.40",664.007629
"110","ran110.hdr.41",396.908356
"110","ran110.hdr.42",350.111755
"110","ran110.hdr.43",405.966339
"110","ran110.hdr.44",988.194824
"110","ran110.hdr.45",2466.160645
"110","ran110.hdr.46",908.681091
"110","ran110.hdr.47",280.113983
"110","ran110.hdr.48",652.126587
"110","ran110.hdr.49",609.829163
"110","ran110.hdr.5",2973.382812
"110","ran110.hdr.50",1571.801392
"110","ran110.hdr.51",451.608734
"110","ran110.hdr.52",221.60376
"110","ran110.hdr.53",403.13501
"110","ran110.hdr.54",697.893555
"110","ran110.hdr.55",546.266235
"110","ran110.hdr.56",393.697723
"110","ran110.hdr.57",185.945068
"110","ran110.hdr.58",1360.715698
"110","ran110.hdr.59",474.562775
"110","ran110.hdr.6",430.725616
"110","ran110.hdr.60",1646.806274
"110","ran110.hdr.61",400.552307
"110","ran110.hdr.62",768.085083
"110","ran110.hdr.63",676.890076
"110","ran110.hdr.64",368.786285
"110","ran110.hdr.65",457.185944
"110","ran110.hdr.66",240.709366
"110","ran110.hdr.67",561.419067
"110","ran110.hdr.68",482.826447
"110","ran110.hdr.69",226.045227
"110","ran110.hdr.7",448.968597
"110","ran110.hdr.70",267.106018
"110","ran110.hdr.71",586.621399
"110","ran110.hdr.72",871.729797
"110","ran110.hdr.73",226.33078
"110","ran110.hdr.74",353.311371
"110","ran110.hdr.75",354.178589
"110","ran110.hdr.76",260.374084
"110","ran110.hdr.77",1692.394531
"110","ran110.hdr.78",527.25354
"110","ran110.hdr.79",621.640381
"110","ran110.hdr.8",555.535645
"110","ran110.hdr.80",585.692993
"110","ran110.hdr.81",1068.963989
"110","ran110.hdr.82",452.370361
"110","ran110.hdr.83",836.257141
"110","ran110.hdr.84",274.676392
"110","ran110.hdr.85",987.525208
"110","ran110.hdr.86",355.137573
"110","ran110.hdr.87",591.160156
"110","ran110.hdr.88",560.844666
"110","ran110.hdr.89",568.896057
"110","ran110.hdr.9",1016.844971
"110","ran110.hdr.90",750.140076
"110","ran110.hdr.91",140.274307
"110","ran110.hdr.92",352.730042
"110","ran110.hdr.93",572.244629
"110","ran110.hdr.94",570.878357
"110","ran110.hdr.95",2004.733765
"110","ran110.hdr.96",238.675461
"110","ran110.hdr.97",345.156006
"110","ran110.hdr.98",559.764709
"110","ran110.hdr.99",540.982849
"111","ran111.hdr.1",266.988403
"111","ran111.hdr.10",252.550644
"111","ran111.hdr.100",527.910278
"111","ran111.hdr.101",576.324158
"111","ran111.hdr.102",406.526367
"111","ran111.hdr.103",479.440582
"111","ran111.hdr.104",300.403046
"111","ran111.hdr.11",531.187439
"111","ran111.hdr.12",472.265259
"111","ran111.hdr.13",802.786499
"111","ran111.hdr.14",618.706909
"111","ran111.hdr.15",531.304932
"111","ran111.hdr.16",603.760376
"111","ran111.hdr.17",630.162415
"111","ran111.hdr.18",994.066895
"111","ran111.hdr.19",269.549988
"111","ran111.hdr.2",273.320496
"111","ran111.hdr.20",925.46051
"111","ran111.hdr.21",320.86618
"111","ran111.hdr.22",303.246185
"111","ran111.hdr.23",445.434326
"111","ran111.hdr.24",250.840836
"111","ran111.hdr.25",707.715271
"111","ran111.hdr.26",144.47493
"111","ran111.hdr.27",426.149658
"111","ran111.hdr.28",288.481323
"111","ran111.hdr.29",560.699524
"111","ran111.hdr.3",176.601669
"111","ran111.hdr.30",492.088562
"111","ran111.hdr.31",251.545197
"111","ran111.hdr.32",354.579468
"111","ran111.hdr.33",290.743744
"111","ran111.hdr.34",3715.934814
"111","ran111.hdr.35",368.843018
"111","ran111.hdr.36",313.002075
"111","ran111.hdr.37",863.118469
"111","ran111.hdr.38",331.269989
"111","ran111.hdr.39",427.915985
"111","ran111.hdr.4",NA
"111","ran111.hdr.40",471.447113
"111","ran111.hdr.41",1097.456787
"111","ran111.hdr.42",357.165375
"111","ran111.hdr.43",1904.477539
"111","ran111.hdr.44",1272.720459
"111","ran111.hdr.45",403.290222
"111","ran111.hdr.46",211.959122
"111","ran111.hdr.47",443.411438
"111","ran111.hdr.48",417.246887
"111","ran111.hdr.49",181.615311
"111","ran111.hdr.5",635.230896
"111","ran111.hdr.50",169.333405
"111","ran111.hdr.51",424.746246
"111","ran111.hdr.52",817.180664
"111","ran111.hdr.53",498.316071
"111","ran111.hdr.54",276.308441
"111","ran111.hdr.55",423.02063
"111","ran111.hdr.56",286.975464
"111","ran111.hdr.57",417.666016
"111","ran111.hdr.58",271.811584
"111","ran111.hdr.59",604.731384
"111","ran111.hdr.6",1364.758789
"111","ran111.hdr.60",204.233673
"111","ran111.hdr.61",442.003693
"111","ran111.hdr.62",208.603012
"111","ran111.hdr.63",551.253662
"111","ran111.hdr.64",266.181854
"111","ran111.hdr.65",254.996552
"111","ran111.hdr.66",138.436646
"111","ran111.hdr.67",440.018738
"111","ran111.hdr.68",667.722534
"111","ran111.hdr.69",149.615677
"111","ran111.hdr.7",219.916122
"111","ran111.hdr.70",208.098389
"111","ran111.hdr.71",439.861511
"111","ran111.hdr.72",761.571716
"111","ran111.hdr.73",159.792358
"111","ran111.hdr.74",421.692657
"111","ran111.hdr.75",531.60144
"111","ran111.hdr.76",193.448898
"111","ran111.hdr.77",1541.538086
"111","ran111.hdr.78",1205.196411
"111","ran111.hdr.79",368.453369
"111","ran111.hdr.8",244.002808
"111","ran111.hdr.80",270.944977
"111","ran111.hdr.81",627.94043
"111","ran111.hdr.82",1017.342041
"111","ran111.hdr.83",1489.891113
"111","ran111.hdr.84",167.766647
"111","ran111.hdr.85",253.952591
"111","ran111.hdr.86",665.18042
"111","ran111.hdr.87",371.897247
"111","ran111.hdr.88",176.857056
"111","ran111.hdr.89",571.160767
"111","ran111.hdr.9",439.363342
"111","ran111.hdr.90",1086.580566
"111","ran111.hdr.91",554.596985
"111","ran111.hdr.92",310.263947
"111","ran111.hdr.93",1062.107422
"111","ran111.hdr.94",185.871811
"111","ran111.hdr.95",757.773254
"111","ran111.hdr.96",1679.923096
"111","ran111.hdr.97",584.023315
"111","ran111.hdr.98",2380.300049
"111","ran111.hdr.99",917.090942
"112","ran112.hdr.1",440.574249
"112","ran112.hdr.10",286.840485
"112","ran112.hdr.100",184.125427
"112","ran112.hdr.101",385.571533
"112","ran112.hdr.102",1137.98938
"112","ran112.hdr.103",913.118591
"112","ran112.hdr.104",804.557434
"112","ran112.hdr.11",254.883911
"112","ran112.hdr.12",197.948944
"112","ran112.hdr.13",632.593994
"112","ran112.hdr.14",309.716644
"112","ran112.hdr.15",155.100861
"112","ran112.hdr.16",153.526184
"112","ran112.hdr.17",634.893127
"112","ran112.hdr.18",1177.21936
"112","ran112.hdr.19",428.752625
"112","ran112.hdr.2",364.575043
"112","ran112.hdr.20",300.400696
"112","ran112.hdr.21",298.942078
"112","ran112.hdr.22",362.313049
"112","ran112.hdr.23",558.771179
"112","ran112.hdr.24",1302.174438
"112","ran112.hdr.25",1838.755615
"112","ran112.hdr.26",306.924774
"112","ran112.hdr.27",464.115814
"112","ran112.hdr.28",1048.961182
"112","ran112.hdr.29",232.420731
"112","ran112.hdr.3",222.349991
"112","ran112.hdr.30",406.565491
"112","ran112.hdr.31",1181.691406
"112","ran112.hdr.32",357.91449
"112","ran112.hdr.33",625.960388
"112","ran112.hdr.34",207.553696
"112","ran112.hdr.35",317.047119
"112","ran112.hdr.36",419.900299
"112","ran112.hdr.37",367.218994
"112","ran112.hdr.38",661.083191
"112","ran112.hdr.39",239.320862
"112","ran112.hdr.4",1428.135864
"112","ran112.hdr.40",320.363068
"112","ran112.hdr.41",216.883224
"112","ran112.hdr.42",351.030243
"112","ran112.hdr.43",383.805573
"112","ran112.hdr.44",300.661407
"112","ran112.hdr.45",557.061951
"112","ran112.hdr.46",1015.214172
"112","ran112.hdr.47",238.426163
"112","ran112.hdr.48",563.39209
"112","ran112.hdr.49",1659.871826
"112","ran112.hdr.5",217.324448
"112","ran112.hdr.50",269.160431
"112","ran112.hdr.51",534.430786
"112","ran112.hdr.52",218.919861
"112","ran112.hdr.53",423.02063
"112","ran112.hdr.54",562.159973
"112","ran112.hdr.55",1646.806274
"112","ran112.hdr.56",304.94574
"112","ran112.hdr.57",902.953003
"112","ran112.hdr.58",737.768188
"112","ran112.hdr.59",317.280701
"112","ran112.hdr.6",166.292953
"112","ran112.hdr.60",693.67688
"112","ran112.hdr.61",398.627838
"112","ran112.hdr.62",300.112122
"112","ran112.hdr.63",613.687561
"112","ran112.hdr.64",1168.264282
"112","ran112.hdr.65",673.348389
"112","ran112.hdr.66",893.638062
"112","ran112.hdr.67",512.309937
"112","ran112.hdr.68",487.712189
"112","ran112.hdr.69",541.907104
"112","ran112.hdr.7",802.786499
"112","ran112.hdr.70",991.287842
"112","ran112.hdr.71",883.59198
"112","ran112.hdr.72",880.382263
"112","ran112.hdr.73",377.832245
"112","ran112.hdr.74",164.350677
"112","ran112.hdr.75",231.43042
"112","ran112.hdr.76",725.005676
"112","ran112.hdr.77",240.080536
"112","ran112.hdr.78",3723.219971
"112","ran112.hdr.79",657.90448
"112","ran112.hdr.8",426.312927
"112","ran112.hdr.80",437.99115
"112","ran112.hdr.81",639.910095
"112","ran112.hdr.82",665.18042
"112","ran112.hdr.83",249.067444
"112","ran112.hdr.84",475.367523
"112","ran112.hdr.85",917.222351
"112","ran112.hdr.86",177.89325
"112","ran112.hdr.87",336.935822
"112","ran112.hdr.88",1086.580566
"112","ran112.hdr.89",455.86615
"112","ran112.hdr.9",305.568909
"112","ran112.hdr.90",965.60083
"112","ran112.hdr.91",624.874084
"112","ran112.hdr.92",119.816978
"112","ran112.hdr.93",712.132751
"112","ran112.hdr.94",247.197403
"112","ran112.hdr.95",197.725281
"112","ran112.hdr.96",3719.221191
"112","ran112.hdr.97",507.943542
"112","ran112.hdr.98",132.498413
"112","ran112.hdr.99",398.611603
"113","ran113.hdr.1",609.785522
"113","ran113.hdr.10",571.93512
"113","ran113.hdr.100",336.625275
"113","ran113.hdr.101",775.938232
"113","ran113.hdr.102",1137.98938
"113","ran113.hdr.103",389.98407
"113","ran113.hdr.104",476.503021
"113","ran113.hdr.11",604.897278
"113","ran113.hdr.12",251.658981
"113","ran113.hdr.13",1428.424438
"113","ran113.hdr.14",393.676849
"113","ran113.hdr.15",266.945618
"113","ran113.hdr.16",507.318909
"113","ran113.hdr.17",783.879578
"113","ran113.hdr.18",320.190826
"113","ran113.hdr.19",289.139648
"113","ran113.hdr.2",310.961975
"113","ran113.hdr.20",295.567108
"113","ran113.hdr.21",333.652161
"113","ran113.hdr.22",258.595032
"113","ran113.hdr.23",262.571167
"113","ran113.hdr.24",995.437317
"113","ran113.hdr.25",557.110352
"113","ran113.hdr.26",385.448303
"113","ran113.hdr.27",426.888092
"113","ran113.hdr.28",864.652649
"113","ran113.hdr.29",210.294327
"113","ran113.hdr.3",291.192932
"113","ran113.hdr.30",213.370544
"113","ran113.hdr.31",615.457031
"113","ran113.hdr.32",412.342316
"113","ran113.hdr.33",508.934174
"113","ran113.hdr.34",3715.934814
"113","ran113.hdr.35",213.025742
"113","ran113.hdr.36",856.879333
"113","ran113.hdr.37",335.51532
"113","ran113.hdr.38",283.481628
"113","ran113.hdr.39",829.923645
"113","ran113.hdr.4",1255.285034
"113","ran113.hdr.40",863.118469
"113","ran113.hdr.41",871.549377
"113","ran113.hdr.42",1108.053345
"113","ran113.hdr.43",266.379333
"113","ran113.hdr.44",1208.502686
"113","ran113.hdr.45",1272.720459
"113","ran113.hdr.46",1473.696289
"113","ran113.hdr.47",553.134766
"113","ran113.hdr.48",79.272629
"113","ran113.hdr.49",300.258301
"113","ran113.hdr.5",635.230896
"113","ran113.hdr.50",317.663361
"113","ran113.hdr.51",216.584518
"113","ran113.hdr.52",301.572998
"113","ran113.hdr.53",158.435181
"113","ran113.hdr.54",372.143372
"113","ran113.hdr.55",758.542847
"113","ran113.hdr.56",717.546814
"113","ran113.hdr.57",663.097595
"113","ran113.hdr.58",768.085083
"113","ran113.hdr.59",902.953003
"113","ran113.hdr.6",470.08667
"113","ran113.hdr.60",1075.375488
