bam.file.name,id,image.label,accession,secondary.accession,run.accession,locality,pop,pop.short,sp.short,country.short,side.short,pop.name,latitude,longitude,province,country,genus,species,subsp,sex,pheromones,altitude,sex.code,type,alt.type,size,shape,seq.round,count,mean.depth.wg.withzeros,to.use.bedassle,to.use.pbs,pca,check.pca.of.all.era.mel,path,bam.path,old.name,beagle.indiv.names
CAM040684.bam,CAM040684,CAM040684_d.JPG,ERS4201789,SAMEA6435596 ,,Pachijal to Tortugo 6,tortugo,tor,era,ec,w,era.ec.w.tor,0.20829,-78.95615,Pichincha,Ecuador,Heliconius,erato,cyrbia,M,,448,0,ElowW,low,NA,NA,BGI.round.2.17,382814023,4.78,yes,yes,,NA,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/rmmt.rmd.bam/CAM040684.rmmt.rmd.bam,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/CAM040684.bam,Ind143
CAM040686.bam,CAM040686,CAM040686_d.JPG,ERS4201790,SAMEA6435597 ,,Pachijal to Tortugo 6,tortugo,tor,era,ec,w,era.ec.w.tor,0.20829,-78.95615,Pichincha,Ecuador,Heliconius,erato,cyrbia,F,N,448,1,ElowW,low,NA,NA,BGI.round.2.17,382816247,4.75,yes,yes,,NA,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/rmmt.rmd.bam/CAM040686.rmmt.rmd.bam,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/CAM040686.bam,Ind144
CAM040690.bam,CAM040690,CAM040690_d.JPG,ERS4201791,SAMEA6435598 ,,"El Tortugo, P24",tortugo,tor,era,ec,w,era.ec.w.tor,0.20981,-78.95385,Pichincha,Ecuador,Heliconius,erato,cyrbia,F,N,476,1,ElowW,low,NA,NA,BGI.round.2.17,382817036,4.25,yes,yes,,NA,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/rmmt.rmd.bam/CAM040690.rmmt.rmd.bam,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/CAM040690.bam,Ind145
CAM040692.bam,CAM040692,CAM040692_d.JPG,ERS4212676,SAMEA6447113 ,,"El Tortugo, P24",tortugo,tor,era,ec,w,era.ec.w.tor,0.20981,-78.95385,Pichincha,Ecuador,Heliconius,erato,cyrbia,M,N,476,0,ElowW,low,NA,NA,Novo.Ec.dec17,382833976,17.3,yes,yes,,NA,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/rmmt.rmd.bam/CAM040692.rmmt.rmd.bam,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/CAM040692.bam,Ind146
CAM040693.bam,CAM040693,CAM040693_d.JPG,ERS4201792,SAMEA6435599 ,,"El Tortugo, P24",tortugo,tor,era,ec,w,era.ec.w.tor,0.20981,-78.95385,Pichincha,Ecuador,Heliconius,erato,cyrbia,M,N,476,0,ElowW,low,NA,NA,BGI.round.2.17,382804518,2.5,yes,yes,,NA,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/rmmt.rmd.bam/CAM040693.rmmt.rmd.bam,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/CAM040693.bam,Ind147
CAM040695.bam,CAM040695,CAM040695_d.JPG,ERS4212677,SAMEA6447114 ,,"El Tortugo, P24",tortugo,tor,era,ec,w,era.ec.w.tor,0.20981,-78.95385,Pichincha,Ecuador,Heliconius,erato,cyrbia,M,N,476,0,ElowW,low,NA,NA,Novo.Ec.dec17,382831498,18.27,yes,yes,,NA,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/rmmt.rmd.bam/CAM040695.rmmt.rmd.bam,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/CAM040695.bam,Ind148
CAM040696.bam,CAM040696,CAM040696_d.JPG,ERS4201793,SAMEA6435600 ,,"El Tortugo, P24",tortugo,tor,era,ec,w,era.ec.w.tor,0.20981,-78.95385,Pichincha,Ecuador,Heliconius,erato,cyrbia,M,N,476,0,ElowW,low,NA,NA,BGI.round.2.17,382811603,3.09,yes,yes,,NA,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/rmmt.rmd.bam/CAM040696.rmmt.rmd.bam,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/CAM040696.bam,Ind149
CAM040697.bam,CAM040697,CAM040697_d.JPG,ERS4212678,SAMEA6447115 ,,"El Tortugo, P24",tortugo,tor,era,ec,w,era.ec.w.tor,0.20981,-78.95385,Pichincha,Ecuador,Heliconius,erato,cyrbia,M,N,476,0,ElowW,low,NA,NA,Novo.Ec.dec17,382829515,14.85,yes,yes,,NA,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/rmmt.rmd.bam/CAM040697.rmmt.rmd.bam,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/CAM040697.bam,Ind150
CAM040698.bam,CAM040698,CAM040698_d.JPG,ERS4201794,SAMEA6435601 ,,"El Tortugo, P24",tortugo,tor,era,ec,w,era.ec.w.tor,0.20981,-78.95385,Pichincha,Ecuador,Heliconius,erato,cyrbia,M,N,476,0,ElowW,low,NA,NA,BGI.round.2.17,382826884,6.37,yes,yes,,NA,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/rmmt.rmd.bam/CAM040698.rmmt.rmd.bam,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/CAM040698.bam,Ind151
CAM040701.bam,CAM040701,CAM040701_d.JPG,ERS4212702,SAMEA6447139 ,,Reventador-Sucumbios,reventador,rev,era,ec,e,era.ec.e.rev,-0.032166,-77.52603,Sucumbios,Ecuador,Heliconius,erato,lativitta,M,N,1312,0,EhighE,hig,NA,NA,Novo.Ec.dec17,382827352,15.89,yes,yes,,NA,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/rmmt.rmd.bam/CAM040701.rmmt.rmd.bam,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/CAM040701.bam,Ind152
CAM040702.bam,CAM040702,CAM040702_d.JPG,ERS4212703,SAMEA6447140 ,,Reventador-Sucumbios,reventador,rev,era,ec,e,era.ec.e.rev,-0.032166,-77.52603,Sucumbios,Ecuador,Heliconius,erato,lativitta,F,N,1312,1,EhighE,hig,NA,NA,Novo.Ec.dec17,382831038,16.35,yes,yes,,NA,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/rmmt.rmd.bam/CAM040702.rmmt.rmd.bam,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/CAM040702.bam,Ind153
CAM040703.bam,CAM040703,CAM040703_d.JPG,ERS4201867,SAMEA6435674 ,,Reventador-Sucumbios,reventador,rev,era,ec,e,era.ec.e.rev,-0.032166,-77.52603,Sucumbios,Ecuador,Heliconius,erato,lativitta,M,N,1312,0,EhighE,hig,NA,NA,BGI.round.2.17,382801760,1.78,yes,yes,,NA,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/rmmt.rmd.bam/CAM040703.rmmt.rmd.bam,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/CAM040703.bam,Ind154
CAM040704.bam,CAM040704,CAM040704_d.JPG,ERS4201868,SAMEA6435675 ,,Reventador-Sucumbios,reventador,rev,era,ec,e,era.ec.e.rev,-0.032166,-77.52603,Sucumbios,Ecuador,Heliconius,erato,lativitta,F,N,1312,1,EhighE,hig,NA,NA,BGI.round.2.17,382798328,1.27,yes,yes,,NA,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/rmmt.rmd.bam/CAM040704.rmmt.rmd.bam,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/CAM040704.bam,Ind155
CAM040705.bam,CAM040705,CAM040705_d.JPG,ERS4201869,SAMEA6435676 ,,Reventador-Sucumbios,reventador,rev,era,ec,e,era.ec.e.rev,-0.032166,-77.52603,Sucumbios,Ecuador,Heliconius,erato,lativitta,M,N,1312,0,EhighE,hig,NA,NA,BGI.round.2.17,382821681,4.47,yes,yes,,NA,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/rmmt.rmd.bam/CAM040705.rmmt.rmd.bam,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/CAM040705.bam,Ind156
CAM040706.bam,CAM040706,CAM040706_d.JPG,ERS4201870,SAMEA6435677 ,,Reventador-Sucumbios,reventador,rev,era,ec,e,era.ec.e.rev,-0.032166,-77.52603,Sucumbios,Ecuador,Heliconius,erato,lativitta,F,N,1312,1,EhighE,hig,NA,NA,BGI.round.2.17,382827891,7.01,yes,yes,,NA,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/rmmt.rmd.bam/CAM040706.rmmt.rmd.bam,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/CAM040706.bam,Ind157
CAM040708.bam,CAM040708,CAM040708_d.JPG,ERS4212791,SAMEA6447228 ,,Reventador-Sucumbios,reventador,rev,mel,ec,e,mel.ec.e.rev,-0.032166,-77.52603,,Ecuador,Heliconius,melpomene,malleti,M,N,1312,1,EhighE,hig,NA,NA,BGI.round.3.18,NA,5.33,yes,yes,,NA,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/rmmt.rmd.bam/CAM040708.rmmt.rmd.bam,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/CAM040708.bam,Ind131
CAM040715.bam,CAM040715,CAM040715_d.JPG,ERS4201872,SAMEA6435679 ,,Reventador-Sucumbios,reventador,rev,era,ec,e,era.ec.e.rev,-0.032166,-77.52603,Sucumbios,Ecuador,Heliconius,erato,lativitta,M,,1312,0,EhighE,hig,NA,NA,BGI.round.2.17,382816655,3.76,yes,yes,,NA,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/rmmt.rmd.bam/CAM040715.rmmt.rmd.bam,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/CAM040715.bam,Ind158
CAM040742.bam,CAM040742,CAM040742_d.JPG,ERS4201795,SAMEA6435602 ,,"Puerto Quito, La Isla",puerto.quito,pue,era,ec,w,era.ec.w.pue,0.11001,-79.23029,Pichincha,Ecuador,Heliconius,erato,cyrbia,M,N,130,0,EvlowW,vlo,NA,NA,BGI.round.2.17,382821033,4.56,yes,yes,,NA,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/rmmt.rmd.bam/CAM040742.rmmt.rmd.bam,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/CAM040742.bam,Ind159
CAM040743.bam,CAM040743,CAM040743_d.JPG,ERS4212679,SAMEA6447116 ,,"Puerto Quito, La Isla",puerto.quito,pue,era,ec,w,era.ec.w.pue,0.11001,-79.23029,Pichincha,Ecuador,Heliconius,erato,cyrbia,M,N,130,0,EvlowW,vlo,NA,NA,Novo.Ec.dec17,382827930,16.31,yes,yes,,NA,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/rmmt.rmd.bam/CAM040743.rmmt.rmd.bam,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/CAM040743.bam,Ind160
CAM040744.bam,CAM040744,CAM040744_d.JPG,ERS4201796,SAMEA6435603 ,,"Puerto Quito, La Isla",puerto.quito,pue,era,ec,w,era.ec.w.pue,0.11001,-79.23029,Pichincha,Ecuador,Heliconius,erato,cyrbia,F,N,130,1,EvlowW,vlo,NA,NA,BGI.round.2.17,382822937,6.88,yes,yes,,NA,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/rmmt.rmd.bam/CAM040744.rmmt.rmd.bam,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/CAM040744.bam,Ind161
CAM040745.bam,CAM040745,CAM040745_d.JPG,ERS4201797,SAMEA6435604 ,,"Puerto Quito, La Isla",puerto.quito,pue,era,ec,w,era.ec.w.pue,0.11001,-79.23029,Pichincha,Ecuador,Heliconius,erato,cyrbia,M,N,130,0,EvlowW,vlo,NA,NA,BGI.round.2.17,382820362,5.63,yes,yes,,NA,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/rmmt.rmd.bam/CAM040745.rmmt.rmd.bam,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/CAM040745.bam,Ind162
CAM040746.bam,CAM040746,CAM040746_d.JPG,ERS4201798,SAMEA6435605 ,,"Puerto Quito, La Isla",puerto.quito,pue,era,ec,w,era.ec.w.pue,0.11001,-79.23029,Pichincha,Ecuador,Heliconius,erato,cyrbia,F,N,130,1,EvlowW,vlo,NA,NA,BGI.round.2.17,382822994,6.53,yes,yes,,NA,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/rmmt.rmd.bam/CAM040746.rmmt.rmd.bam,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/CAM040746.bam,Ind163
CAM040747.bam,CAM040747,CAM040747_d.JPG,ERS4201799,SAMEA6435606 ,,"Puerto Quito, La Isla",puerto.quito,pue,era,ec,w,era.ec.w.pue,0.11001,-79.23029,Pichincha,Ecuador,Heliconius,erato,cyrbia,F,N,130,1,EvlowW,vlo,NA,NA,BGI.round.2.17,382823550,4.05,yes,yes,,NA,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/rmmt.rmd.bam/CAM040747.rmmt.rmd.bam,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/CAM040747.bam,Ind164
CAM040748.bam,CAM040748,CAM040748_d.JPG,ERS4201800,SAMEA6435607 ,,"Puerto Quito, La Isla",puerto.quito,pue,era,ec,w,era.ec.w.pue,0.11001,-79.23029,Pichincha,Ecuador,Heliconius,erato,cyrbia,F,N,130,1,EvlowW,vlo,NA,NA,BGI.round.2.17,382818714,4.17,yes,yes,,NA,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/rmmt.rmd.bam/CAM040748.rmmt.rmd.bam,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/CAM040748.bam,Ind165
CAM040749.bam,CAM040749,CAM040749_d.JPG,ERS4201801,SAMEA6435608 ,,"Puerto Quito, La Isla",puerto.quito,pue,era,ec,w,era.ec.w.pue,0.11001,-79.23029,Pichincha,Ecuador,Heliconius,erato,cyrbia,M,N,130,0,EvlowW,vlo,NA,NA,BGI.round.2.17,382821193,5.57,yes,yes,,NA,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/rmmt.rmd.bam/CAM040749.rmmt.rmd.bam,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/CAM040749.bam,Ind166
CAM040750.bam,CAM040750,CAM040750_d.JPG,ERS4201802,SAMEA6435609 ,,"Puerto Quito, La Isla",puerto.quito,pue,era,ec,w,era.ec.w.pue,0.11001,-79.23029,Pichincha,Ecuador,Heliconius,erato,cyrbia,M,N,130,0,EvlowW,vlo,NA,NA,BGI.round.2.17,382818569,5.37,yes,yes,,NA,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/rmmt.rmd.bam/CAM040750.rmmt.rmd.bam,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/CAM040750.bam,Ind167
CAM040751.bam,CAM040751,CAM040751_d.JPG,ERS4201803,SAMEA6435610 ,,"Puerto Quito, La Isla",puerto.quito,pue,era,ec,w,era.ec.w.pue,0.11001,-79.23029,Pichincha,Ecuador,Heliconius,erato,cyrbia,M,N,130,0,EvlowW,vlo,NA,NA,BGI.round.2.17,382826678,9.49,yes,yes,,NA,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/rmmt.rmd.bam/CAM040751.rmmt.rmd.bam,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/CAM040751.bam,Ind168
CAM040752.bam,CAM040752,CAM040752_d.JPG,ERS4201804,SAMEA6435611 ,,"Puerto Quito, La Isla",puerto.quito,pue,era,ec,w,era.ec.w.pue,0.11001,-79.23029,Pichincha,Ecuador,Heliconius,erato,cyrbia,M,N,130,0,EvlowW,vlo,NA,NA,BGI.round.2.17,382829828,10.47,yes,yes,,NA,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/rmmt.rmd.bam/CAM040752.rmmt.rmd.bam,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/CAM040752.bam,Ind169
CAM040753.bam,CAM040753,CAM040753_d.JPG,ERS4201805,SAMEA6435612 ,,"Puerto Quito, La Isla",puerto.quito,pue,era,ec,w,era.ec.w.pue,0.11001,-79.23029,Pichincha,Ecuador,Heliconius,erato,cyrbia,M,N,130,0,EvlowW,vlo,NA,NA,BGI.round.2.17,382817659,4.31,yes,yes,,NA,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/rmmt.rmd.bam/CAM040753.rmmt.rmd.bam,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/CAM040753.bam,Ind170
CAM040754.bam,CAM040754,CAM040754_d.JPG,ERS4201806,SAMEA6435613 ,,"Puerto Quito, La Isla",puerto.quito,pue,era,ec,w,era.ec.w.pue,0.11001,-79.23029,Pichincha,Ecuador,Heliconius,erato,cyrbia,M,N,130,0,EvlowW,vlo,NA,NA,BGI.round.2.17,382803632,2.1,yes,yes,,NA,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/rmmt.rmd.bam/CAM040754.rmmt.rmd.bam,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/CAM040754.bam,Ind171
CAM040757.bam,CAM040757,CAM040757_d.JPG,ERS4201807,SAMEA6435614 ,,"Puerto Quito, La Isla",puerto.quito,pue,era,ec,w,era.ec.w.pue,0.11001,-79.23029,Pichincha,Ecuador,Heliconius,erato,cyrbia,M,N,130,0,EvlowW,vlo,NA,NA,BGI.round.2.17,382821314,5.37,yes,yes,,NA,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/rmmt.rmd.bam/CAM040757.rmmt.rmd.bam,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/CAM040757.bam,Ind172
CAM040758.bam,CAM040758,CAM040758_d.JPG,ERS4212680,SAMEA6447117 ,,"Puerto Quito, La Isla",puerto.quito,pue,era,ec,w,era.ec.w.pue,0.11001,-79.23029,Pichincha,Ecuador,Heliconius,erato,cyrbia,M,N,130,0,EvlowW,vlo,NA,NA,Novo.Ec.dec17,382829686,14.78,yes,yes,,NA,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/rmmt.rmd.bam/CAM040758.rmmt.rmd.bam,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/CAM040758.bam,Ind173
CAM040759.bam,CAM040759,CAM040759_d.JPG,ERS4201808,SAMEA6435615 ,,"Puerto Quito, La Isla",puerto.quito,pue,era,ec,w,era.ec.w.pue,0.11001,-79.23029,Pichincha,Ecuador,Heliconius,erato,cyrbia,M,N,130,0,EvlowW,vlo,NA,NA,BGI.round.2.17,382819920,6.47,yes,yes,,NA,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/rmmt.rmd.bam/CAM040759.rmmt.rmd.bam,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/CAM040759.bam,Ind174
CAM040833.bam,CAM040833,CAM040833_d.JPG,ERS4201809,SAMEA6435616 ,,Tonsupa 1,tonsupa,ton,era,ec,w,era.ec.w.ton,0.85369,-79.80416,Pichincha,Ecuador,Heliconius,erato,cyrbia,M,N,77,0,EvlowW,vlo,NA,NA,BGI.round.2.17,382823378,6.2,yes,yes,,NA,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/rmmt.rmd.bam/CAM040833.rmmt.rmd.bam,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/CAM040833.bam,Ind175
CAM040834.bam,CAM040834,CAM040834_d.JPG,ERS4212681,SAMEA6447118 ,,Tonsupa 1,tonsupa,ton,era,ec,w,era.ec.w.ton,0.85369,-79.80416,Pichincha,Ecuador,Heliconius,erato,cyrbia,F,N,77,1,EvlowW,vlo,NA,NA,Novo.Ec.dec17,382828049,16.76,yes,yes,,NA,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/rmmt.rmd.bam/CAM040834.rmmt.rmd.bam,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/CAM040834.bam,Ind176
CAM040835.bam,CAM040835,CAM040835_d.JPG,ERS4212682,SAMEA6447119 ,,Tonsupa 1,tonsupa,ton,era,ec,w,era.ec.w.ton,0.85369,-79.80416,Pichincha,Ecuador,Heliconius,erato,cyrbia,F,N,77,1,EvlowW,vlo,NA,NA,Novo.Ec.dec17,382830935,18.6,yes,yes,,NA,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/rmmt.rmd.bam/CAM040835.rmmt.rmd.bam,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/CAM040835.bam,Ind177
CAM040836.bam,CAM040836,CAM040836_d.JPG,ERS4212683,SAMEA6447120 ,,Tonsupa 1,tonsupa,ton,era,ec,w,era.ec.w.ton,0.85369,-79.80416,Pichincha,Ecuador,Heliconius,erato,cyrbia,M,N,77,0,EvlowW,vlo,NA,NA,Novo.Ec.dec17,382826944,16.04,yes,yes,,NA,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/rmmt.rmd.bam/CAM040836.rmmt.rmd.bam,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/CAM040836.bam,Ind178
CAM040838.bam,CAM040838,CAM040838_d.JPG,ERS4201810,SAMEA6435617 ,,Tonsupa 1,tonsupa,ton,era,ec,w,era.ec.w.ton,0.85369,-79.80416,Pichincha,Ecuador,Heliconius,erato,cyrbia,M,N,77,0,EvlowW,vlo,NA,NA,BGI.round.2.17,382821779,6.27,yes,yes,,NA,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/rmmt.rmd.bam/CAM040838.rmmt.rmd.bam,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/CAM040838.bam,Ind179
CAM040839.bam,CAM040839,CAM040839_d.JPG,ERS4201811,SAMEA6435618 ,,Tonsupa 1,tonsupa,ton,era,ec,w,era.ec.w.ton,0.85369,-79.80416,Pichincha,Ecuador,Heliconius,erato,cyrbia,M,N,77,0,EvlowW,vlo,NA,NA,BGI.round.2.17,382820011,4.21,yes,yes,,NA,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/rmmt.rmd.bam/CAM040839.rmmt.rmd.bam,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/CAM040839.bam,Ind180
CAM040840.bam,CAM040840,CAM040840_d.JPG,ERS4201812,SAMEA6435619 ,,Tonsupa 1,tonsupa,ton,era,ec,w,era.ec.w.ton,0.85369,-79.80416,Pichincha,Ecuador,Heliconius,erato,cyrbia,F,N,77,1,EvlowW,vlo,NA,NA,BGI.round.2.17,382826659,5.96,yes,yes,,NA,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/rmmt.rmd.bam/CAM040840.rmmt.rmd.bam,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/CAM040840.bam,Ind181
CAM040841.bam,CAM040841,CAM040841_d.JPG,ERS4201813,SAMEA6435620 ,,Tonsupa 1,tonsupa,ton,era,ec,w,era.ec.w.ton,0.85369,-79.80416,Pichincha,Ecuador,Heliconius,erato,cyrbia,M,N,77,0,EvlowW,vlo,NA,NA,BGI.round.2.17,382819317,4.25,yes,yes,,NA,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/rmmt.rmd.bam/CAM040841.rmmt.rmd.bam,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/CAM040841.bam,Ind182
